InstrumentName, CDPHE-tVOC-LunarOutpost,,,,,,
StartTime, 2020-02-01 00:00:00,,,,,,
EndTime, 2020-02-29 23:59:59,,,,,,
Date,IH,IT,Lat,Long,P,Sig,TVOC
02/28/2020 03:38:04.607000,20.55,44.65,40.97903,-104.04245,843.49,-50.0,1.074
02/28/2020 03:39:06.017000,20.6,44.68,40.97903,-104.04245,843.45,-50.0,1.073
02/28/2020 03:40:04.580000,20.12,44.72,40.97903,-104.04245,843.46,-50.0,1.073
02/28/2020 03:41:06.010000,20.53,44.72,40.97903,-104.04245,843.41,-50.0,1.073
02/28/2020 03:42:03.867000,20.29,44.74,40.97903,-104.04245,843.4,-50.0,1.072
02/28/2020 03:43:06.470000,20.38,44.74,40.97903,-104.04245,843.46,-50.0,1.072
02/28/2020 03:44:04.507000,20.3,44.7,40.97903,-104.04245,843.37,-50.0,1.073
02/28/2020 03:45:04.747000,20.3,44.68,40.97903,-104.04245,843.45,-50.0,1.073
02/28/2020 03:46:04.030000,20.59,44.65,40.97903,-104.04245,843.49,-50.0,1.073
02/28/2020 03:47:04.117000,20.4,44.59,40.97903,-104.04245,843.39,-50.0,1.072
02/28/2020 03:48:04.720000,20.51,44.56,40.97903,-104.04245,843.53,-50.0,1.073
02/28/2020 03:49:05.180000,20.82,44.57,40.97903,-104.04245,843.52,-50.0,1.073
02/28/2020 03:50:05.447000,20.83,44.59,40.97903,-104.04245,843.46,-50.0,1.073
02/28/2020 03:51:06.020000,20.65,44.65,40.97903,-104.04245,843.51,-50.0,1.073
02/28/2020 03:52:04.643000,20.65,44.7,40.97903,-104.04245,843.51,-50.0,1.073
02/28/2020 03:53:06.613000,20.83,44.74,40.97903,-104.04245,843.55,-50.0,1.073
02/28/2020 03:54:04.663000,20.8,44.77,40.97903,-104.04245,843.54,-50.0,1.072
02/28/2020 03:55:04.327000,21.31,44.7,40.97903,-104.04245,843.55,-50.0,1.072
02/28/2020 03:56:04.543000,21.71,44.41,40.97903,-104.04245,843.61,-50.0,1.073
02/28/2020 03:57:04.210000,21.32,44.63,40.97903,-104.04245,843.56,-50.0,1.074
02/28/2020 03:58:04.840000,21.24,44.61,40.97903,-104.04245,843.57,-50.0,1.074
02/28/2020 03:59:04.743000,21.46,44.5,40.97903,-104.04245,843.65,-50.0,1.074
02/28/2020 04:00:05.317000,21.4,44.45,40.97903,-104.04245,843.61,-50.0,1.075
02/28/2020 04:01:04.190000,21.58,44.2,40.97903,-104.04245,843.59,-50.0,1.075
02/28/2020 04:02:03.903000,21.51,44.2,40.97903,-104.04245,843.55,-50.0,1.076
02/28/2020 04:03:04.457000,21.51,44.18,40.97903,-104.04245,843.69,-50.0,1.077
02/28/2020 04:04:04.320000,21.78,44.05,40.97903,-104.04245,843.65,-50.0,1.076
02/28/2020 04:05:05.643000,21.88,43.85,40.97903,-104.04245,843.63,-50.0,1.077
02/28/2020 04:06:06.307000,22.01,43.69,40.97903,-104.04245,843.61,-50.0,1.078
02/28/2020 04:07:03.660000,22.16,43.48,40.97903,-104.04245,843.6,-50.0,1.078
02/28/2020 04:08:05.333000,22.22,43.44,40.97903,-104.04245,843.63,-50.0,1.08
02/28/2020 04:09:03.947000,22.46,43.39,40.97903,-104.04245,843.63,-50.0,1.079
02/28/2020 04:10:05.820000,22.54,43.26,40.97903,-104.04245,843.62,-50.0,1.079
02/28/2020 04:11:04.503000,22.85,43.15,40.97903,-104.04245,843.58,-50.0,1.081
02/28/2020 04:12:04.767000,22.98,42.95,40.97903,-104.04245,843.67,-50.0,1.082
02/28/2020 04:13:05.947000,23.06,42.77,40.97903,-104.04245,843.66,-50.0,1.081
02/28/2020 04:14:06.450000,23.09,42.61,40.97903,-104.04245,843.64,-50.0,1.083
02/28/2020 04:15:03.860000,23.16,42.47,40.97903,-104.04245,843.69,-50.0,1.084
02/28/2020 04:16:04.257000,23.08,42.34,40.97903,-104.04245,843.68,-50.0,1.085
02/28/2020 04:17:03.423000,23.12,42.23,40.97903,-104.04245,843.72,-50.0,1.086
02/28/2020 04:18:06.023000,23.34,42.09,40.97903,-104.04245,843.74,-50.0,1.086
02/28/2020 04:19:05.410000,23.49,41.95,40.97903,-104.04245,843.7,-50.0,1.086
02/28/2020 04:20:03.353000,23.49,41.86,40.97903,-104.04245,843.75,-50.0,1.088
02/28/2020 04:21:03.410000,23.48,41.75,40.97903,-104.04245,843.72,-50.0,1.088
02/28/2020 04:22:05.910000,23.6,41.64,40.97903,-104.04245,843.7,-50.0,1.089
02/28/2020 04:23:03.817000,23.75,41.53,40.97903,-104.04245,843.73,-50.0,1.089
02/28/2020 04:24:05.457000,24.14,41.42,40.97903,-104.04245,843.72,-50.0,1.089
02/28/2020 04:25:02.430000,24.35,41.28,40.97903,-104.04245,843.71,-50.0,1.091
02/28/2020 04:26:04.050000,24.37,41.15,40.97903,-104.04245,843.72,-50.0,1.091
02/28/2020 04:27:04.980000,24.48,41.03,40.97903,-104.04245,843.77,-50.0,1.091
02/28/2020 04:28:04.600000,24.52,40.94,40.97903,-104.04245,843.83,-50.0,1.093
02/28/2020 04:29:05.250000,24.6,40.87,40.97903,-104.04245,843.73,-50.0,1.093
02/28/2020 04:30:04.557000,24.49,40.85,40.97903,-104.04245,843.79,-50.0,1.093
02/28/2020 04:31:04.300000,24.41,40.81,40.97903,-104.04245,843.79,-50.0,1.093
02/28/2020 04:32:07.573000,24.35,40.72,40.97903,-104.04245,843.75,-50.0,1.093
02/28/2020 04:33:04.080000,24.63,40.7,40.97903,-104.04245,843.73,-50.0,1.094
02/28/2020 04:34:05.107000,24.58,40.7,40.97903,-104.04245,843.81,-50.0,1.094
02/28/2020 04:35:05.430000,24.4,40.79,40.97903,-104.04245,843.8,-50.0,1.094
02/28/2020 04:36:11.433000,24.35,40.88,40.97903,-104.04245,843.81,-50.0,1.093
02/28/2020 04:37:05.157000,24.31,40.88,40.97903,-104.04245,843.81,-50.0,1.093
02/28/2020 04:38:03.570000,24.21,41.1,40.97903,-104.04245,843.84,-50.0,1.092
02/28/2020 04:39:03.873000,24.12,41.17,40.97903,-104.04245,843.81,-50.0,1.091
02/28/2020 04:40:05.193000,24.01,41.3,40.97903,-104.04245,843.8,-50.0,1.091
02/28/2020 04:41:04.393000,24.07,41.41,40.97903,-104.04245,843.79,-50.0,1.09
02/28/2020 04:42:04.047000,24.31,41.53,40.97903,-104.04245,843.84,-50.0,1.089
02/28/2020 04:43:04.390000,24.22,41.59,40.97903,-104.04245,843.87,-50.0,1.089
02/28/2020 04:44:04.123000,24.01,41.69,40.97903,-104.04245,843.83,-50.0,1.089
02/28/2020 04:45:04.703000,23.81,41.78,40.97903,-104.04245,843.81,-50.0,1.089
02/28/2020 04:46:05.863000,23.67,41.86,40.97903,-104.04245,843.88,-50.0,1.088
02/28/2020 04:47:04.263000,23.66,41.86,40.97903,-104.04245,843.83,-50.0,1.087
02/28/2020 04:48:04.350000,23.46,41.89,40.97903,-104.04245,843.96,-50.0,1.088
02/28/2020 04:49:04.700000,23.62,41.89,40.97903,-104.04245,843.84,-50.0,1.087
02/28/2020 04:50:05.087000,23.59,41.89,40.97903,-104.04245,843.85,-50.0,1.088
02/28/2020 04:51:04.377000,23.49,41.87,40.97903,-104.04245,843.83,-50.0,1.088
02/28/2020 04:52:05.597000,23.47,41.87,40.97903,-104.04245,843.83,-50.0,1.088
02/28/2020 04:53:03.490000,23.45,41.91,40.97903,-104.04245,843.83,-50.0,1.088
02/28/2020 04:54:04.933000,23.38,41.91,40.97903,-104.04245,843.86,-50.0,1.087
02/28/2020 04:55:05.117000,23.42,41.87,40.97903,-104.04245,843.84,-50.0,1.088
02/28/2020 04:56:02.623000,23.25,41.86,40.97903,-104.04245,843.84,-50.0,1.088
02/28/2020 04:57:05.570000,23.33,41.82,40.97903,-104.04245,843.84,-50.0,1.088
02/28/2020 04:58:04.930000,23.17,41.78,40.97903,-104.04245,843.82,-50.0,1.088
02/28/2020 04:59:03.850000,23.32,41.8,40.97903,-104.04245,843.84,-50.0,1.087
02/28/2020 05:00:05.173000,23.28,41.84,40.97903,-104.04245,843.77,-50.0,1.088
02/28/2020 05:01:05.247000,23.26,41.87,40.97903,-104.04245,843.79,-50.0,1.088
02/28/2020 05:02:05.200000,22.98,41.91,40.97903,-104.04245,843.77,-50.0,1.088
02/28/2020 05:03:05.540000,22.92,41.95,40.97903,-104.04245,843.78,-50.0,1.087
02/28/2020 05:04:04.170000,22.88,42.0,40.97903,-104.04245,843.8,-50.0,1.087
02/28/2020 05:05:03.487000,22.98,42.05,40.97903,-104.04245,843.81,-50.0,1.087
02/28/2020 05:06:04.373000,22.87,42.11,40.97903,-104.04245,843.77,-50.0,1.087
02/28/2020 05:07:04.567000,22.81,42.2,40.97903,-104.04245,843.79,-50.0,1.086
02/28/2020 05:08:04.513000,22.56,42.25,40.97903,-104.04245,843.76,-50.0,1.086
02/28/2020 05:09:03.720000,22.69,42.31,40.97903,-104.04245,843.78,-50.0,1.086
02/28/2020 05:10:04.230000,22.62,42.38,40.97903,-104.04245,843.73,-50.0,1.085
02/28/2020 05:11:05.037000,22.58,42.43,40.97903,-104.04245,843.72,-50.0,1.085
02/28/2020 05:12:03.177000,22.53,42.47,40.97903,-104.04245,843.72,-50.0,1.084
02/28/2020 05:13:04.843000,22.44,42.5,40.97903,-104.04245,843.71,-50.0,1.084
02/28/2020 05:14:04.797000,22.44,42.52,40.97903,-104.04245,843.77,-50.0,1.084
02/28/2020 05:15:04.483000,22.45,42.47,40.97903,-104.04245,843.75,-50.0,1.084
02/28/2020 05:16:04.200000,22.42,42.43,40.97903,-104.04245,843.73,-50.0,1.085
02/28/2020 05:17:04.717000,22.42,42.4,40.97903,-104.04245,843.73,-50.0,1.085
02/28/2020 05:18:06.040000,22.65,42.36,40.97903,-104.04245,843.69,-50.0,1.085
02/28/2020 05:19:03.840000,22.33,42.31,40.97903,-104.04245,843.7,-50.0,1.085
02/28/2020 05:20:02.947000,22.53,42.25,40.97903,-104.04245,843.69,-50.0,1.086
02/28/2020 05:21:03.773000,22.77,42.27,40.97903,-104.04245,843.76,-50.0,1.086
02/28/2020 05:22:03.980000,22.6,42.27,40.97903,-104.04245,843.72,-50.0,1.086
02/28/2020 05:23:04.147000,22.54,42.27,40.97903,-104.04245,843.76,-50.0,1.086
02/28/2020 05:24:04.830000,22.47,42.25,40.97903,-104.04245,843.72,-50.0,1.085
02/28/2020 05:25:03.297000,22.61,42.27,40.97903,-104.04245,843.77,-50.0,1.086
02/28/2020 05:26:04.940000,22.82,42.29,40.97903,-104.04245,843.8,-50.0,1.085
02/28/2020 05:27:03.897000,22.72,42.34,40.97903,-104.04245,843.8,-50.0,1.085
02/28/2020 05:28:03.090000,22.68,42.36,40.97903,-104.04245,843.82,-50.0,1.085
02/28/2020 05:29:03.933000,22.52,42.41,40.97903,-104.04245,843.74,-50.0,1.085
02/28/2020 05:30:02.550000,22.61,42.47,40.97903,-104.04245,843.75,-50.0,1.085
02/28/2020 05:31:04.093000,23.02,42.49,40.97903,-104.04245,843.96,-50.0,1.085
02/28/2020 05:32:04.650000,23.99,42.41,40.97903,-104.04245,843.88,-50.0,1.085
02/28/2020 05:33:04.760000,24.14,42.45,40.97903,-104.04245,843.72,-50.0,1.085
02/28/2020 05:34:02.997000,23.81,42.59,40.97903,-104.04245,843.74,-50.0,1.084
02/28/2020 05:35:04.510000,23.71,42.72,40.97903,-104.04245,843.74,-50.0,1.084
02/28/2020 05:36:03.973000,23.48,42.74,40.97903,-104.04245,843.72,-50.0,1.083
02/28/2020 05:37:05.893000,23.15,42.74,40.97903,-104.04245,843.75,-50.0,1.083
02/28/2020 05:38:03.500000,23.06,42.72,40.97903,-104.04245,843.74,-50.0,1.083
02/28/2020 05:39:05.780000,22.96,42.7,40.97903,-104.04245,843.7,-50.0,1.083
02/28/2020 05:40:03.643000,22.97,42.67,40.97903,-104.04245,843.72,-50.0,1.083
02/28/2020 05:41:03.677000,22.95,42.67,40.97903,-104.04245,843.74,-50.0,1.083
02/28/2020 05:42:03.797000,22.92,42.67,40.97903,-104.04245,843.7,-50.0,1.082
02/28/2020 05:43:05.680000,23.04,42.7,40.97903,-104.04245,843.74,-50.0,1.083
02/28/2020 05:44:04.653000,23.13,42.68,40.97903,-104.04245,843.74,-50.0,1.083
02/28/2020 05:45:04.540000,23.16,42.7,40.97903,-104.04245,843.71,-50.0,1.083
02/28/2020 05:46:04.743000,23.25,42.7,40.97903,-104.04245,843.7,-50.0,1.083
02/28/2020 05:47:02.997000,23.29,42.7,40.97903,-104.04245,843.73,-50.0,1.083
02/28/2020 05:48:11.310000,23.2,42.7,40.97903,-104.04245,843.71,-50.0,1.083
02/28/2020 05:49:05.927000,23.11,42.72,40.97903,-104.04245,843.68,-50.0,1.082
02/28/2020 05:50:03.447000,23.02,42.76,40.97903,-104.04245,843.67,-50.0,1.083
02/28/2020 05:51:04.207000,22.94,42.77,40.97903,-104.04245,843.65,-50.0,1.082
02/28/2020 05:52:05.913000,22.88,42.81,40.97903,-104.04245,843.59,-50.0,1.082
02/28/2020 05:53:03.573000,22.93,42.81,40.97903,-104.04245,843.69,-50.0,1.083
02/28/2020 05:54:06.793000,22.95,42.79,40.97903,-104.04245,843.7,-50.0,1.083
02/28/2020 05:55:03.700000,22.83,42.79,40.97903,-104.04245,843.65,-50.0,1.083
