InstrumentName, West Denver PA-II B
StartTime, 2020-02-01 00:00:00
EndTime, 2020-02-29 23:59:59
Date,PM2.5
02/01/2020 00:01:31.418000,0.0
02/01/2020 00:03:31.362000,0.0
02/01/2020 00:05:31.380000,0.0
02/01/2020 00:07:31.589000,0.0
02/01/2020 00:09:31.375000,0.0
02/01/2020 00:11:31.381000,0.0
02/01/2020 00:13:31.404000,0.0
02/01/2020 00:17:31.381000,0.0
02/01/2020 00:19:31.407000,0.0
02/01/2020 00:21:31.375000,0.0
02/01/2020 00:23:31.374000,0.0
02/01/2020 00:25:31.435000,0.0
02/01/2020 00:27:31.416000,0.0
02/01/2020 00:29:31.456000,0.0
02/01/2020 00:31:31.419000,0.0
02/01/2020 00:33:31.453000,0.0
02/01/2020 00:35:31.407000,0.0
02/01/2020 00:37:31.382000,0.35
02/01/2020 00:39:31.474000,0.13
02/01/2020 00:41:31.377000,0.0
02/01/2020 00:43:31.390000,0.03
02/01/2020 00:45:31.383000,0.0
02/01/2020 00:47:31.391000,0.0
02/01/2020 00:49:31.379000,0.0
02/01/2020 00:51:31.383000,0.0
02/01/2020 00:53:31.383000,0.0
02/01/2020 00:55:31.387000,0.0
02/01/2020 00:57:31.442000,0.0
02/01/2020 00:59:31.663000,0.0
02/01/2020 01:01:31.371000,0.0
02/01/2020 01:03:31.409000,0.0
02/01/2020 01:05:31.382000,0.0
02/01/2020 01:07:31.374000,0.0
02/01/2020 01:09:31.415000,0.0
02/01/2020 01:13:31.380000,0.0
02/01/2020 01:17:31.396000,0.15
02/01/2020 01:19:31.395000,0.06
02/01/2020 01:21:31.408000,0.0
02/01/2020 01:23:31.529000,0.0
02/01/2020 01:25:31.707000,0.0
02/01/2020 01:27:31.425000,0.0
02/01/2020 01:29:31.386000,0.0
02/01/2020 01:31:31.411000,0.0
02/01/2020 01:33:31.392000,0.0
02/01/2020 01:35:31.508000,0.0
02/01/2020 01:37:31.386000,0.0
02/01/2020 01:39:31.403000,0.11
02/01/2020 01:41:31.386000,0.34
02/01/2020 01:43:31.424000,0.37
02/01/2020 01:45:31.439000,0.35
02/01/2020 01:47:31.391000,0.07
02/01/2020 01:49:31.695000,0.09
02/01/2020 01:51:31.393000,0.46
02/01/2020 01:53:31.411000,0.08
02/01/2020 01:55:31.407000,0.33
02/01/2020 01:57:31.407000,0.1
02/01/2020 02:03:31.455000,0.0
02/01/2020 02:07:31.394000,0.0
02/01/2020 02:09:31.445000,0.0
02/01/2020 02:11:31.447000,0.0
02/01/2020 02:13:31.383000,0.0
02/01/2020 02:15:31.399000,0.0
02/01/2020 02:17:31.482000,0.0
02/01/2020 02:19:31.444000,0.0
02/01/2020 02:21:31.443000,0.0
02/01/2020 02:23:31.444000,0.0
02/01/2020 02:25:31.433000,0.0
02/01/2020 02:27:31.393000,0.0
02/01/2020 02:29:31.415000,0.49
02/01/2020 02:31:31.442000,0.0
02/01/2020 02:33:31.398000,0.0
02/01/2020 02:35:31.394000,0.0
02/01/2020 02:37:31.410000,0.09
02/01/2020 02:39:31.429000,0.0
02/01/2020 02:41:31.418000,0.0
02/01/2020 02:43:31.409000,0.0
02/01/2020 02:47:31.417000,0.0
02/01/2020 02:49:31.410000,0.04
02/01/2020 02:51:31.411000,0.0
02/01/2020 02:53:31.392000,0.09
02/01/2020 02:55:31.398000,0.04
02/01/2020 02:57:31.437000,0.0
02/01/2020 02:59:31.729000,0.06
02/01/2020 03:01:31.401000,0.11
02/01/2020 03:03:31.397000,0.0
02/01/2020 03:05:31.406000,0.29
02/01/2020 03:07:31.453000,0.3
02/01/2020 03:09:31.403000,0.94
02/01/2020 03:11:31.401000,1.28
02/01/2020 03:13:31.459000,1.39
02/01/2020 03:15:31.410000,0.96
02/01/2020 03:17:31.445000,1.06
02/01/2020 03:19:31.430000,1.4
02/01/2020 03:21:31.420000,1.74
02/01/2020 03:23:31.487000,2.0
02/01/2020 03:25:31.402000,1.54
02/01/2020 03:27:31.413000,3.44
02/01/2020 03:29:31.416000,3.81
02/01/2020 03:31:31.722000,3.62
02/01/2020 03:33:31.415000,5.03
02/01/2020 03:35:31.408000,4.15
02/01/2020 03:37:31.416000,3.87
02/01/2020 03:39:31.414000,3.3
02/01/2020 03:41:31.458000,2.45
02/01/2020 03:43:31.422000,2.04
02/01/2020 03:45:31.460000,2.16
02/01/2020 03:47:31.439000,1.91
02/01/2020 03:49:31.417000,1.96
02/01/2020 03:51:31.438000,1.9
02/01/2020 03:53:31.508000,1.46
02/01/2020 03:55:31.416000,1.4
02/01/2020 03:57:31.433000,1.67
02/01/2020 03:59:31.713000,1.39
02/01/2020 04:01:31.412000,1.75
02/01/2020 04:03:31.403000,1.5
02/01/2020 04:05:31.426000,1.54
02/01/2020 04:07:31.439000,1.34
02/01/2020 04:09:31.466000,1.07
02/01/2020 04:13:31.436000,1.46
02/01/2020 04:15:31.420000,1.7
02/01/2020 04:19:31.409000,1.16
02/01/2020 04:21:31.416000,1.8
02/01/2020 04:23:31.440000,1.52
02/01/2020 04:25:31.421000,1.32
02/01/2020 04:27:31.431000,1.09
02/01/2020 04:29:31.411000,1.09
02/01/2020 04:31:31.416000,1.1
02/01/2020 04:33:31.428000,1.1
02/01/2020 04:35:31.407000,1.0
02/01/2020 04:37:31.488000,0.66
02/01/2020 04:39:33.647000,1.12
02/01/2020 04:41:31.466000,0.88
02/01/2020 04:43:31.448000,0.85
02/01/2020 04:45:31.440000,1.14
02/01/2020 04:47:31.460000,2.19
02/01/2020 04:49:31.438000,2.29
02/01/2020 04:51:31.430000,5.24
02/01/2020 04:53:31.428000,4.81
02/01/2020 04:55:31.858000,4.62
02/01/2020 04:57:31.463000,4.63
02/01/2020 04:59:31.903000,3.76
02/01/2020 05:01:31.455000,3.1
02/01/2020 05:03:31.421000,2.51
02/01/2020 05:05:31.425000,3.26
02/01/2020 05:07:31.446000,3.2
02/01/2020 05:09:31.460000,2.41
02/01/2020 05:11:31.643000,1.78
02/01/2020 05:13:31.417000,1.79
02/01/2020 05:15:31.414000,2.54
02/01/2020 05:17:31.453000,2.33
02/01/2020 05:19:31.416000,2.04
02/01/2020 05:21:31.460000,1.26
02/01/2020 05:23:31.432000,1.99
02/01/2020 05:25:31.526000,1.61
02/01/2020 05:27:31.413000,2.63
02/01/2020 05:29:31.495000,2.19
02/01/2020 05:31:31.417000,2.68
02/01/2020 05:33:31.410000,3.83
02/01/2020 05:35:31.421000,3.83
02/01/2020 05:37:31.458000,4.82
02/01/2020 05:39:31.427000,4.94
02/01/2020 05:41:31.425000,6.37
02/01/2020 05:43:31.447000,5.99
02/01/2020 05:45:31.434000,7.06
02/01/2020 05:47:31.651000,6.68
02/01/2020 05:49:31.448000,6.51
02/01/2020 05:51:31.428000,6.55
02/01/2020 05:53:31.476000,7.12
02/01/2020 05:57:31.439000,6.6
02/01/2020 05:59:31.794000,7.3
02/01/2020 06:01:31.438000,7.96
02/01/2020 06:03:31.421000,8.63
02/01/2020 06:05:31.471000,11.16
02/01/2020 06:07:31.426000,13.07
02/01/2020 06:09:31.688000,7.58
02/01/2020 06:11:31.419000,5.84
02/01/2020 06:13:31.432000,4.85
02/01/2020 06:15:31.435000,4.46
02/01/2020 06:17:31.479000,3.71
02/01/2020 06:19:31.420000,4.1
02/01/2020 06:21:31.445000,3.75
02/01/2020 06:23:31.446000,3.79
02/01/2020 06:25:31.518000,3.6
02/01/2020 06:27:31.490000,4.1
02/01/2020 06:29:31.424000,4.47
02/01/2020 06:31:31.425000,3.48
02/01/2020 06:33:31.439000,3.97
02/01/2020 06:35:31.455000,3.56
02/01/2020 06:37:31.440000,4.68
02/01/2020 06:39:31.440000,3.22
02/01/2020 06:41:31.426000,2.23
02/01/2020 06:43:31.466000,1.77
02/01/2020 06:45:31.427000,1.94
