InstrumentName, I25 Denver,,
StartTime, 2020-02-01 00:00:00,,
EndTime, 2020-02-29 23:59:59,,
Date,Carbon monoxide,Nitrogen dioxide,PM2.5 - Local Conditions
02/01/2020 00:00:00.000000,0.54269,20.903886,3.941667
02/01/2020 00:01:00.000000,0.462245,21.868185,2.091667
02/01/2020 00:02:00.000000,0.410866,16.062823,3.183333
02/01/2020 00:03:00.000000,0.465927,23.454248,3.208333
02/01/2020 00:04:00.000000,0.435533,22.808931,3.841667
02/01/2020 00:05:00.000000,0.37318,22.392542,5.366667
02/01/2020 00:06:00.000000,0.428638,22.125897,4.583333
02/01/2020 00:07:00.000000,0.450355,22.154285,1.383333
02/01/2020 00:08:00.000000,0.554014,22.067046,2.108333
02/01/2020 00:09:00.000000,0.544201,22.049985,
02/01/2020 00:10:00.000000,0.486519,30.630106,1.858333
02/01/2020 00:11:00.000000,0.485719,22.63203,1.95
02/01/2020 00:12:00.000000,0.420613,15.568786,3.375
02/01/2020 00:13:00.000000,0.504559,16.973333,2.033333
02/01/2020 00:14:00.000000,0.494827,20.305169,2.725
02/01/2020 00:15:00.000000,0.892501,29.589647,2.891667
02/01/2020 00:16:00.000000,0.909418,27.701623,3.083333
02/01/2020 00:17:00.000000,0.627157,29.19927,2.458333
02/01/2020 00:18:00.000000,0.679393,28.749337,2.308333
02/01/2020 00:19:00.000000,0.602347,28.938729,3.4
02/01/2020 00:20:00.000000,0.555633,28.2592,1.941667
02/01/2020 00:21:00.000000,0.564942,27.312116,2.441667
02/01/2020 00:22:00.000000,0.445024,25.945018,4.425
02/01/2020 00:23:00.000000,0.499085,31.859471,5.608333
02/01/2020 00:24:00.000000,0.474209,35.361773,2.4
02/01/2020 00:25:00.000000,0.437467,25.843814,3.108333
02/01/2020 00:26:00.000000,0.511546,23.100129,5.033333
02/01/2020 00:27:00.000000,0.616972,35.588381,3.458333
02/01/2020 00:28:00.000000,0.676893,28.325367,1.925
02/01/2020 00:29:00.000000,0.75196,38.188965,3.45
02/01/2020 00:30:00.000000,0.781007,43.455,1.583333
02/01/2020 00:31:00.000000,0.685228,41.258903,8.091667
02/01/2020 00:32:00.000000,0.569653,38.941582,4.025
02/01/2020 00:33:00.000000,0.660187,27.570142,2.225
02/01/2020 00:34:00.000000,0.647035,34.28546,4.3
02/01/2020 00:35:00.000000,0.537302,28.041979,3.583333
02/01/2020 00:36:00.000000,0.532124,34.458738,3.133333
02/01/2020 00:37:00.000000,0.609152,35.786496,2.733333
02/01/2020 00:38:00.000000,0.637971,35.928437,3.8
02/01/2020 00:39:00.000000,0.649747,35.889745,6.833333
02/01/2020 00:40:00.000000,0.658885,30.010974,6.275
02/01/2020 00:41:00.000000,0.596682,29.546069,6.016667
02/01/2020 00:42:00.000000,0.531034,35.539723,7.558333
02/01/2020 00:43:00.000000,0.630351,33.052913,7.608333
02/01/2020 00:44:00.000000,0.833831,30.489613,3.2
02/01/2020 00:45:00.000000,0.832752,31.881948,5.091667
02/01/2020 00:46:00.000000,0.67077,32.746028,2.55
02/01/2020 00:47:00.000000,0.613036,31.988905,1.016667
02/01/2020 00:48:00.000000,0.568721,32.849644,3.741667
02/01/2020 00:49:00.000000,0.763869,33.741468,3.725
02/01/2020 00:50:00.000000,0.873055,35.455557,5.258333
02/01/2020 00:51:00.000000,0.757404,44.357929,4.941667
02/01/2020 00:52:00.000000,0.695708,37.308123,4.441667
02/01/2020 00:53:00.000000,0.637848,33.264637,3.208333
02/01/2020 00:54:00.000000,0.608379,22.319402,2.641667
02/01/2020 00:55:00.000000,0.781344,42.414644,20.108333
02/01/2020 00:56:00.000000,0.907852,40.406953,4.741667
02/01/2020 00:57:00.000000,0.728211,34.045491,2.1
02/01/2020 00:58:00.000000,0.622558,34.075122,4.566667
02/01/2020 00:59:00.000000,0.58014,35.120464,4.891667
02/01/2020 01:00:00.000000,0.619443,37.64832,6.0
02/01/2020 01:01:00.000000,0.673731,35.900128,9.216667
02/01/2020 01:02:00.000000,0.681673,41.871552,4.916667
02/01/2020 01:03:00.000000,0.680893,40.411337,7.708333
02/01/2020 01:04:00.000000,0.727321,39.565268,5.433333
02/01/2020 01:05:00.000000,0.737188,39.653252,6.025
02/01/2020 01:06:00.000000,0.739006,36.564082,4.175
02/01/2020 01:07:00.000000,0.787596,41.200538,5.833333
02/01/2020 01:08:00.000000,0.760693,40.394122,2.608333
02/01/2020 01:09:00.000000,0.740691,40.474915,3.216667
02/01/2020 01:10:00.000000,0.847611,40.343247,3.391667
02/01/2020 01:11:00.000000,0.86307,40.214663,4.958333
02/01/2020 01:12:00.000000,0.745368,39.977064,4.0
02/01/2020 01:13:00.000000,0.686442,41.869506,6.741667
02/01/2020 01:14:00.000000,0.722835,37.26741,4.8
02/01/2020 01:15:00.000000,0.732115,36.199299,3.133333
02/01/2020 01:16:00.000000,0.827004,43.445464,4.283333
02/01/2020 01:17:00.000000,0.751821,45.184138,5.591667
02/01/2020 01:18:00.000000,0.683141,35.582602,5.608333
02/01/2020 01:19:00.000000,0.995839,40.559676,5.05
02/01/2020 01:20:00.000000,1.118462,42.230936,7.933333
02/01/2020 01:21:00.000000,0.927738,42.212068,5.083333
02/01/2020 01:22:00.000000,0.868828,43.573361,2.141667
02/01/2020 01:23:00.000000,0.771881,33.998847,8.316667
02/01/2020 01:24:00.000000,0.798675,41.958759,4.225
02/01/2020 01:25:00.000000,0.832414,37.105219,2.241667
02/01/2020 01:26:00.000000,0.90723,44.943932,14.933333
02/01/2020 01:27:00.000000,0.819832,29.263453,7.025
02/01/2020 01:28:00.000000,0.672895,40.428051,4.275
02/01/2020 01:29:00.000000,0.765423,38.821529,4.375
02/01/2020 01:30:00.000000,0.694095,39.146432,2.108333
02/01/2020 01:31:00.000000,0.605108,32.278811,5.383333
02/01/2020 01:32:00.000000,0.651982,37.903177,9.0
02/01/2020 01:33:00.000000,0.720012,44.594247,6.458333
02/01/2020 01:34:00.000000,0.812849,32.519434,1.891667
02/01/2020 01:35:00.000000,0.937714,29.43463,2.875
02/01/2020 01:36:00.000000,0.978573,30.196139,4.925
02/01/2020 01:37:00.000000,0.807576,36.527588,4.275
02/01/2020 01:38:00.000000,0.884356,33.314816,6.308333
02/01/2020 01:39:00.000000,0.983835,38.162385,4.3
02/01/2020 01:40:00.000000,0.831215,33.862337,2.175
02/01/2020 01:41:00.000000,0.733024,39.026823,4.658333
02/01/2020 01:42:00.000000,0.686709,38.765512,4.166667
02/01/2020 01:43:00.000000,0.713957,38.491452,8.683333
02/01/2020 01:44:00.000000,0.722798,38.085904,3.325
02/01/2020 01:45:00.000000,0.619747,37.68146,3.991667
02/01/2020 01:46:00.000000,0.578116,37.020253,4.375
02/01/2020 01:47:00.000000,0.568635,35.998119,4.4
02/01/2020 01:48:00.000000,0.579781,35.045741,3.666667
02/01/2020 01:49:00.000000,0.616066,58.784044,9.283333
02/01/2020 01:50:00.000000,0.719692,43.089654,8.425
02/01/2020 01:51:00.000000,0.711698,33.883633,4.816667
02/01/2020 01:52:00.000000,0.777766,40.425165,3.95
02/01/2020 01:53:00.000000,0.947042,39.324582,8.575
02/01/2020 01:54:00.000000,0.75114,32.816485,5.425
02/01/2020 01:55:00.000000,0.575399,35.599495,4.275
02/01/2020 01:56:00.000000,0.50827,35.754794,3.741667
02/01/2020 01:57:00.000000,0.614804,34.777971,3.791667
02/01/2020 01:58:00.000000,0.813606,34.092104,6.641667
02/01/2020 01:59:00.000000,0.760369,32.849606,4.7
02/01/2020 02:00:00.000000,0.604454,32.064326,3.308333
02/01/2020 02:01:00.000000,0.512226,30.886535,4.391667
02/01/2020 02:02:00.000000,0.432934,30.028606,3.766667
02/01/2020 02:03:00.000000,0.434202,30.376809,4.8
02/01/2020 02:04:00.000000,0.53639,30.456751,9.3
