InstrumentName, I-25 Globeville,
StartTime, 2020-02-01 00:00:00,
EndTime, 2020-02-29 23:59:59,
Date,NO2,PM2.5
02/01/2020 00:00:00.000000,41.0,6.9
02/01/2020 01:00:00.000000,50.0,9.5
02/01/2020 02:00:00.000000,41.0,6.2
02/01/2020 03:00:00.000000,49.0,8.1
02/01/2020 04:00:00.000000,53.0,12.6
02/01/2020 05:00:00.000000,,8.7
02/01/2020 06:00:00.000000,37.0,6.3
02/01/2020 07:00:00.000000,29.0,4.5
02/01/2020 08:00:00.000000,38.0,5.2
02/01/2020 09:00:00.000000,42.0,6.2
02/01/2020 10:00:00.000000,30.0,2.8
02/01/2020 11:00:00.000000,22.0,1.9
02/01/2020 12:00:00.000000,40.0,4.1
02/01/2020 13:00:00.000000,47.0,8.3
02/01/2020 14:00:00.000000,54.0,10.2
02/01/2020 15:00:00.000000,56.0,12.0
02/01/2020 16:00:00.000000,49.0,9.6
02/01/2020 17:00:00.000000,34.0,8.5
02/01/2020 18:00:00.000000,19.0,4.1
02/01/2020 19:00:00.000000,14.0,5.1
02/01/2020 20:00:00.000000,19.0,2.6
02/01/2020 21:00:00.000000,22.0,3.4
02/01/2020 22:00:00.000000,21.0,2.9
02/01/2020 23:00:00.000000,17.0,2.6
02/02/2020 00:00:00.000000,18.0,3.4
02/02/2020 01:00:00.000000,22.0,2.7
02/02/2020 02:00:00.000000,27.0,2.9
02/02/2020 03:00:00.000000,35.0,2.9
02/02/2020 04:00:00.000000,23.0,2.0
02/02/2020 05:00:00.000000,,4.6
02/02/2020 06:00:00.000000,35.0,3.6
02/02/2020 07:00:00.000000,30.0,3.5
02/02/2020 08:00:00.000000,22.0,2.3
02/02/2020 09:00:00.000000,23.0,2.3
02/02/2020 10:00:00.000000,20.0,2.2
02/02/2020 11:00:00.000000,21.0,2.1
02/02/2020 12:00:00.000000,20.0,1.7
02/02/2020 13:00:00.000000,29.0,2.4
02/02/2020 14:00:00.000000,34.0,2.8
02/02/2020 15:00:00.000000,34.0,2.8
02/02/2020 16:00:00.000000,27.0,2.7
02/02/2020 17:00:00.000000,21.0,3.2
02/02/2020 18:00:00.000000,20.0,2.8
02/02/2020 19:00:00.000000,16.0,2.9
02/02/2020 20:00:00.000000,15.0,3.2
02/02/2020 21:00:00.000000,19.0,1.9
02/02/2020 22:00:00.000000,20.0,2.3
02/02/2020 23:00:00.000000,21.0,2.3
02/03/2020 00:00:00.000000,27.0,2.4
02/03/2020 01:00:00.000000,42.0,4.8
02/03/2020 02:00:00.000000,28.0,6.1
02/03/2020 03:00:00.000000,28.0,3.4
02/03/2020 04:00:00.000000,31.0,6.9
02/03/2020 05:00:00.000000,,2.9
02/03/2020 06:00:00.000000,5.0,1.8
02/03/2020 07:00:00.000000,4.0,1.5
02/03/2020 08:00:00.000000,2.0,1.3
02/03/2020 09:00:00.000000,3.0,1.7
02/03/2020 10:00:00.000000,4.0,2.0
02/03/2020 11:00:00.000000,9.0,3.0
02/03/2020 12:00:00.000000,10.0,2.8
02/03/2020 13:00:00.000000,6.0,1.6
02/03/2020 14:00:00.000000,7.0,3.4
02/03/2020 15:00:00.000000,10.0,4.1
02/03/2020 16:00:00.000000,11.0,5.4
02/03/2020 17:00:00.000000,8.0,2.9
02/03/2020 18:00:00.000000,6.0,3.7
02/03/2020 19:00:00.000000,8.0,3.5
02/03/2020 20:00:00.000000,9.0,2.9
02/03/2020 21:00:00.000000,8.0,2.4
02/03/2020 22:00:00.000000,8.0,2.1
02/03/2020 23:00:00.000000,8.0,6.8
02/04/2020 00:00:00.000000,9.0,2.7
02/04/2020 01:00:00.000000,8.0,3.5
02/04/2020 02:00:00.000000,12.0,2.2
02/04/2020 03:00:00.000000,7.0,2.0
02/04/2020 04:00:00.000000,9.0,1.8
02/04/2020 05:00:00.000000,,1.3
02/04/2020 06:00:00.000000,9.0,1.3
02/04/2020 07:00:00.000000,10.0,1.4
02/04/2020 08:00:00.000000,9.0,1.8
02/04/2020 09:00:00.000000,12.0,2.5
02/04/2020 10:00:00.000000,19.0,2.5
02/04/2020 11:00:00.000000,21.0,2.8
02/04/2020 12:00:00.000000,36.0,8.2
02/04/2020 13:00:00.000000,29.0,7.5
02/04/2020 14:00:00.000000,21.0,3.1
02/04/2020 15:00:00.000000,20.0,7.7
02/04/2020 16:00:00.000000,14.0,3.3
02/04/2020 17:00:00.000000,14.0,5.2
02/04/2020 18:00:00.000000,14.0,4.9
02/04/2020 19:00:00.000000,13.0,5.1
02/04/2020 20:00:00.000000,15.0,9.9
02/04/2020 21:00:00.000000,,3.0
02/04/2020 22:00:00.000000,,2.8
02/04/2020 23:00:00.000000,13.0,2.7
02/05/2020 00:00:00.000000,11.0,2.7
02/05/2020 01:00:00.000000,12.0,3.8
02/05/2020 02:00:00.000000,19.0,3.7
02/05/2020 03:00:00.000000,40.0,9.7
02/05/2020 04:00:00.000000,39.0,12.0
02/05/2020 05:00:00.000000,,8.2
02/05/2020 06:00:00.000000,26.0,6.3
02/05/2020 07:00:00.000000,38.0,7.1
02/05/2020 08:00:00.000000,39.0,8.1
02/05/2020 09:00:00.000000,29.0,9.3
02/05/2020 10:00:00.000000,31.0,10.7
02/05/2020 11:00:00.000000,35.0,9.6
02/05/2020 12:00:00.000000,46.0,11.9
02/05/2020 13:00:00.000000,48.0,12.2
02/05/2020 14:00:00.000000,49.0,13.3
02/05/2020 15:00:00.000000,39.0,13.7
02/05/2020 16:00:00.000000,46.0,27.3
02/05/2020 17:00:00.000000,43.0,31.4
02/05/2020 18:00:00.000000,41.0,24.5
02/05/2020 19:00:00.000000,28.0,16.0
02/05/2020 20:00:00.000000,34.0,21.7
02/05/2020 21:00:00.000000,31.0,15.7
02/05/2020 22:00:00.000000,26.0,10.5
02/05/2020 23:00:00.000000,19.0,6.0
02/06/2020 00:00:00.000000,31.0,5.9
02/06/2020 01:00:00.000000,30.0,5.3
02/06/2020 02:00:00.000000,51.0,9.4
02/06/2020 03:00:00.000000,54.0,11.8
02/06/2020 04:00:00.000000,45.0,8.2
02/06/2020 05:00:00.000000,,7.3
02/06/2020 06:00:00.000000,49.0,6.5
02/06/2020 07:00:00.000000,48.0,6.7
02/06/2020 08:00:00.000000,48.0,4.8
02/06/2020 09:00:00.000000,46.0,4.7
02/06/2020 10:00:00.000000,41.0,3.9
02/06/2020 11:00:00.000000,28.0,3.5
02/06/2020 12:00:00.000000,22.0,4.2
02/06/2020 13:00:00.000000,48.0,8.3
02/06/2020 14:00:00.000000,50.0,10.6
02/06/2020 15:00:00.000000,52.0,16.7
02/06/2020 16:00:00.000000,60.0,15.5
02/06/2020 17:00:00.000000,40.0,12.2
02/06/2020 18:00:00.000000,26.0,18.8
02/06/2020 19:00:00.000000,21.0,19.4
02/06/2020 20:00:00.000000,25.0,20.4
02/06/2020 21:00:00.000000,25.0,10.6
02/06/2020 22:00:00.000000,16.0,4.8
02/06/2020 23:00:00.000000,19.0,3.9
02/07/2020 00:00:00.000000,26.0,4.9
02/07/2020 01:00:00.000000,15.0,2.3
02/07/2020 02:00:00.000000,17.0,6.5
02/07/2020 03:00:00.000000,13.0,3.5
02/07/2020 04:00:00.000000,11.0,2.6
02/07/2020 05:00:00.000000,,1.3
02/07/2020 06:00:00.000000,25.0,2.9
02/07/2020 07:00:00.000000,21.0,4.9
02/07/2020 08:00:00.000000,14.0,5.8
02/07/2020 09:00:00.000000,10.0,4.3
02/07/2020 10:00:00.000000,14.0,4.1
02/07/2020 11:00:00.000000,25.0,7.0
02/07/2020 12:00:00.000000,28.0,9.0
02/07/2020 13:00:00.000000,32.0,9.9
02/07/2020 14:00:00.000000,36.0,6.6
02/07/2020 15:00:00.000000,31.0,3.3
02/07/2020 16:00:00.000000,33.0,6.7
02/07/2020 17:00:00.000000,30.0,7.8
