InstrumentName, La Casa,,,,
02/05/2020 18:00:00.000000,0.4,24.0,26.0,25.6,
02/05/2020 19:00:00.000000,0.3,22.0,28.0,25.7,
02/05/2020 20:00:00.000000,0.2,16.0,33.0,22.4,
02/05/2020 21:00:00.000000,0.2,14.0,34.0,21.5,0.0
02/05/2020 22:00:00.000000,0.2,20.0,31.0,21.4,0.0
02/05/2020 23:00:00.000000,0.2,27.0,24.0,23.3,0.0
02/06/2020 00:00:00.000000,0.2,32.0,16.0,22.0,0.0
02/06/2020 01:00:00.000000,0.3,35.0,13.0,24.3,0.0
02/06/2020 02:00:00.000000,0.6,47.0,1.0,22.1,0.0
02/06/2020 03:00:00.000000,0.7,47.0,0.0,27.8,1.0
02/06/2020 04:00:00.000000,0.3,,5.0,16.8,0.0
02/06/2020 05:00:00.000000,0.4,42.0,1.0,18.2,0.0
02/06/2020 06:00:00.000000,0.4,42.0,1.0,13.9,0.0
02/06/2020 07:00:00.000000,0.3,42.0,1.0,14.0,
02/06/2020 08:00:00.000000,0.2,27.0,16.0,8.6,0.0
02/06/2020 09:00:00.000000,0.2,31.0,11.0,7.3,0.0
02/06/2020 10:00:00.000000,0.1,15.0,28.0,8.0,0.0
02/06/2020 11:00:00.000000,0.1,6.0,38.0,7.9,0.0
02/06/2020 12:00:00.000000,0.1,6.0,37.0,7.7,0.0
02/06/2020 13:00:00.000000,0.5,,1.0,14.4,1.0
02/06/2020 14:00:00.000000,0.7,42.0,3.0,21.5,1.0
02/06/2020 15:00:00.000000,1.0,46.0,4.0,31.6,2.0
02/06/2020 16:00:00.000000,0.9,46.0,,40.9,2.0
02/06/2020 17:00:00.000000,0.4,26.0,,31.4,1.0
02/06/2020 18:00:00.000000,0.1,7.0,,11.5,0.0
02/06/2020 19:00:00.000000,0.1,6.0,,10.0,0.0
02/06/2020 20:00:00.000000,0.1,7.0,,11.4,0.0
02/06/2020 21:00:00.000000,0.2,20.0,,24.7,0.0
02/06/2020 22:00:00.000000,0.2,19.0,,24.7,0.0
02/06/2020 23:00:00.000000,0.2,21.0,,18.8,0.0
02/07/2020 00:00:00.000000,0.2,25.0,,16.6,0.0
02/07/2020 01:00:00.000000,0.1,16.0,,9.5,0.0
02/07/2020 02:00:00.000000,0.1,15.0,,12.6,0.0
02/07/2020 03:00:00.000000,0.1,22.0,,10.3,0.0
02/07/2020 04:00:00.000000,0.1,,,8.0,0.0
02/07/2020 05:00:00.000000,0.1,15.0,,6.5,0.0
02/07/2020 06:00:00.000000,0.2,8.0,,3.9,0.0
02/07/2020 07:00:00.000000,0.2,8.0,,3.6,
02/07/2020 08:00:00.000000,0.2,8.0,,2.7,0.0
02/07/2020 09:00:00.000000,0.1,6.0,,2.8,0.0
02/07/2020 10:00:00.000000,0.1,7.0,,2.3,0.0
02/07/2020 11:00:00.000000,0.1,9.0,,2.9,0.0
02/07/2020 12:00:00.000000,0.2,13.0,,9.1,0.0
02/07/2020 13:00:00.000000,0.2,11.0,,6.3,0.0
02/07/2020 14:00:00.000000,0.2,15.0,,4.9,0.0
02/07/2020 15:00:00.000000,0.2,12.0,30.0,5.2,0.0
02/07/2020 16:00:00.000000,0.2,13.0,30.0,4.6,0.0
02/07/2020 17:00:00.000000,0.2,13.0,30.0,6.3,0.0
02/07/2020 18:00:00.000000,0.2,10.0,34.0,9.2,0.0
02/07/2020 19:00:00.000000,0.2,12.0,34.0,12.3,0.0
02/07/2020 20:00:00.000000,0.2,9.0,36.0,10.8,0.0
02/07/2020 21:00:00.000000,0.2,9.0,37.0,10.5,0.0
02/07/2020 22:00:00.000000,0.2,13.0,32.0,11.7,0.0
02/07/2020 23:00:00.000000,0.2,19.0,25.0,11.5,0.0
02/08/2020 00:00:00.000000,0.2,21.0,22.0,10.7,0.0
02/08/2020 01:00:00.000000,0.2,15.0,28.0,9.4,0.0
02/08/2020 02:00:00.000000,0.2,16.0,26.0,10.4,0.0
02/08/2020 03:00:00.000000,0.2,20.0,22.0,12.3,0.0
02/08/2020 04:00:00.000000,0.3,,20.0,14.6,0.0
02/08/2020 05:00:00.000000,0.3,26.0,15.0,20.0,0.0
02/08/2020 06:00:00.000000,0.3,26.0,11.0,21.1,0.0
02/08/2020 07:00:00.000000,0.2,23.0,15.0,15.3,
02/08/2020 08:00:00.000000,0.2,32.0,7.0,13.9,0.0
02/08/2020 09:00:00.000000,0.3,40.0,1.0,19.0,0.0
02/08/2020 10:00:00.000000,0.4,39.0,1.0,24.5,0.0
02/08/2020 12:00:00.000000,0.4,38.0,0.0,15.6,0.0
02/08/2020 13:00:00.000000,0.5,38.0,0.0,20.8,1.0
02/08/2020 14:00:00.000000,0.6,37.0,3.0,25.3,1.0
02/08/2020 15:00:00.000000,0.7,37.0,8.0,19.2,1.0
02/08/2020 16:00:00.000000,0.6,34.0,14.0,24.5,1.0
02/08/2020 17:00:00.000000,0.5,28.0,20.0,25.7,0.0
02/08/2020 18:00:00.000000,0.6,37.0,20.0,45.4,1.0
02/08/2020 19:00:00.000000,0.5,34.0,24.0,43.5,1.0
02/08/2020 20:00:00.000000,0.6,46.0,19.0,58.5,1.0
02/08/2020 21:00:00.000000,0.6,42.0,21.0,45.2,1.0
02/08/2020 22:00:00.000000,0.6,50.0,20.0,50.4,2.0
02/08/2020 23:00:00.000000,0.6,62.0,14.0,44.9,2.0
02/09/2020 00:00:00.000000,0.9,65.0,3.0,47.5,1.0
02/09/2020 01:00:00.000000,1.2,66.0,0.0,49.3,2.0
02/09/2020 02:00:00.000000,1.3,63.0,0.0,51.7,2.0
02/09/2020 03:00:00.000000,0.9,57.0,3.0,38.6,1.0
02/09/2020 04:00:00.000000,0.2,,25.0,10.1,0.0
02/09/2020 05:00:00.000000,0.2,15.0,25.0,6.9,0.0
02/09/2020 06:00:00.000000,0.2,16.0,22.0,8.9,0.0
02/09/2020 07:00:00.000000,0.2,12.0,27.0,10.0,
02/09/2020 08:00:00.000000,0.3,17.0,22.0,10.8,0.0
02/09/2020 09:00:00.000000,0.3,26.0,18.0,11.7,0.0
02/09/2020 10:00:00.000000,0.1,17.0,28.0,7.9,0.0
02/09/2020 11:00:00.000000,0.1,13.0,30.0,4.9,0.0
02/09/2020 12:00:00.000000,0.1,16.0,26.0,6.3,0.0
02/09/2020 13:00:00.000000,0.1,11.0,27.0,10.9,0.0
02/09/2020 14:00:00.000000,0.1,14.0,21.0,6.8,0.0
02/09/2020 15:00:00.000000,0.1,18.0,15.0,8.7,0.0
02/09/2020 16:00:00.000000,0.1,10.0,24.0,10.5,0.0
02/09/2020 17:00:00.000000,0.1,7.0,28.0,12.0,0.0
02/09/2020 18:00:00.000000,0.1,6.0,29.0,11.7,0.0
02/09/2020 19:00:00.000000,0.1,8.0,28.0,10.8,0.0
02/09/2020 20:00:00.000000,0.1,7.0,29.0,9.3,0.0
02/09/2020 21:00:00.000000,0.1,8.0,30.0,9.5,0.0
02/09/2020 22:00:00.000000,0.1,7.0,30.0,7.4,0.0
02/09/2020 23:00:00.000000,0.2,8.0,30.0,7.4,0.0
02/10/2020 00:00:00.000000,0.2,9.0,28.0,7.4,0.0
02/10/2020 01:00:00.000000,0.2,11.0,25.0,8.0,0.0
02/10/2020 02:00:00.000000,0.3,16.0,20.0,9.9,0.0
02/10/2020 03:00:00.000000,0.5,31.0,4.0,13.1,0.0
02/10/2020 04:00:00.000000,0.6,,0.0,17.1,0.0
02/10/2020 05:00:00.000000,0.7,37.0,0.0,17.7,1.0
02/10/2020 06:00:00.000000,0.9,37.0,1.0,21.4,1.0
02/10/2020 07:00:00.000000,0.9,36.0,0.0,22.1,
02/10/2020 08:00:00.000000,0.9,36.0,1.0,23.2,1.0
02/10/2020 09:00:00.000000,0.6,33.0,1.0,21.0,1.0
02/10/2020 10:00:00.000000,0.2,20.0,10.0,15.9,0.0
02/10/2020 11:00:00.000000,0.2,20.0,10.0,14.5,0.0
02/10/2020 12:00:00.000000,0.4,29.0,2.0,14.7,0.0
02/10/2020 13:00:00.000000,0.6,34.0,1.0,17.9,1.0
02/10/2020 14:00:00.000000,0.6,32.0,3.0,19.5,1.0
02/10/2020 15:00:00.000000,0.5,27.0,10.0,22.5,0.0
02/10/2020 16:00:00.000000,0.5,24.0,15.0,26.8,0.0
02/10/2020 17:00:00.000000,0.5,25.0,17.0,28.5,0.0
02/10/2020 18:00:00.000000,0.2,13.0,29.0,18.6,0.0
02/10/2020 19:00:00.000000,0.2,12.0,31.0,15.0,0.0
02/10/2020 20:00:00.000000,0.1,6.0,36.0,8.9,0.0
02/10/2020 21:00:00.000000,0.1,6.0,39.0,8.6,0.0
02/10/2020 22:00:00.000000,0.2,10.0,35.0,12.2,0.0
02/10/2020 23:00:00.000000,0.2,15.0,29.0,14.3,0.0
02/11/2020 00:00:00.000000,0.2,11.0,33.0,8.9,0.0
02/11/2020 01:00:00.000000,0.2,11.0,32.0,7.6,0.0
02/11/2020 02:00:00.000000,0.2,14.0,29.0,6.1,0.0
02/11/2020 03:00:00.000000,0.2,13.0,28.0,7.7,0.0
02/11/2020 04:00:00.000000,0.1,,23.0,8.4,0.0
02/11/2020 05:00:00.000000,0.1,16.0,25.0,8.0,0.0
02/11/2020 06:00:00.000000,0.1,9.0,31.0,8.9,0.0
02/11/2020 07:00:00.000000,0.1,25.0,17.0,10.9,
02/11/2020 08:00:00.000000,0.1,16.0,25.0,9.1,0.0
02/11/2020 09:00:00.000000,0.1,19.0,21.0,8.4,0.0
02/11/2020 10:00:00.000000,0.2,24.0,14.0,9.5,0.0
02/11/2020 11:00:00.000000,0.2,32.0,9.0,9.2,0.0
02/11/2020 12:00:00.000000,0.6,41.0,0.0,17.2,0.0
02/11/2020 13:00:00.000000,0.4,38.0,2.0,17.6,0.0
02/11/2020 14:00:00.000000,0.4,31.0,9.0,11.9,0.0
02/11/2020 15:00:00.000000,,31.0,,13.6,0.0
02/11/2020 16:00:00.000000,0.2,18.0,26.0,14.0,0.0
02/11/2020 17:00:00.000000,0.2,12.0,31.0,17.0,
02/11/2020 18:00:00.000000,0.1,8.0,34.0,15.6,0.0
02/11/2020 19:00:00.000000,0.2,10.0,35.0,19.7,0.0
02/11/2020 20:00:00.000000,0.2,,36.0,20.1,0.0
02/11/2020 21:00:00.000000,0.4,,22.0,30.7,1.0
02/11/2020 22:00:00.000000,0.5,,17.0,34.6,2.0
02/11/2020 23:00:00.000000,0.5,48.0,13.0,32.7,1.0
02/12/2020 00:00:00.000000,0.6,52.0,3.0,31.5,0.0
02/12/2020 01:00:00.000000,0.6,53.0,0.0,35.9,1.0
02/12/2020 02:00:00.000000,0.8,55.0,0.0,36.9,1.0
02/12/2020 03:00:00.000000,1.0,56.0,0.0,35.0,2.0
02/12/2020 04:00:00.000000,1.1,,1.0,35.0,2.0
02/12/2020 05:00:00.000000,1.1,60.0,3.0,40.7,3.0
02/12/2020 06:00:00.000000,0.6,50.0,0.0,32.1,1.0
02/12/2020 07:00:00.000000,0.9,52.0,0.0,36.8,
02/12/2020 08:00:00.000000,1.0,54.0,0.0,39.2,4.0
02/12/2020 09:00:00.000000,1.2,56.0,0.0,35.6,4.0
02/12/2020 10:00:00.000000,0.9,55.0,2.0,30.3,4.0
02/12/2020 11:00:00.000000,0.2,,32.0,11.2,2.0
02/12/2020 12:00:00.000000,0.1,6.0,41.0,6.8,1.0
02/12/2020 13:00:00.000000,0.4,,14.0,45.7,2.0
02/12/2020 14:00:00.000000,0.5,34.0,16.0,31.9,1.0
02/12/2020 15:00:00.000000,0.4,41.0,13.0,39.3,2.0
02/12/2020 16:00:00.000000,0.5,38.0,16.0,35.5,1.0
02/12/2020 17:00:00.000000,0.3,27.0,26.0,27.0,1.0
02/12/2020 18:00:00.000000,0.2,16.0,34.0,12.2,0.0
02/12/2020 19:00:00.000000,0.2,20.0,,12.3,0.0
02/12/2020 20:00:00.000000,0.2,12.0,,10.9,0.0
02/12/2020 21:00:00.000000,0.2,7.0,,8.4,0.0
02/12/2020 22:00:00.000000,0.2,12.0,,9.0,0.0
02/12/2020 23:00:00.000000,0.2,12.0,,12.9,0.0
02/13/2020 00:00:00.000000,0.2,10.0,,9.6,0.0
02/13/2020 01:00:00.000000,0.2,17.0,,15.9,0.0
02/13/2020 02:00:00.000000,0.2,13.0,,11.7,0.0
02/13/2020 03:00:00.000000,0.1,8.0,,9.8,0.0
02/13/2020 04:00:00.000000,0.1,,,10.4,0.0
02/13/2020 05:00:00.000000,0.1,17.0,,11.7,0.0
02/13/2020 06:00:00.000000,0.1,16.0,,12.7,0.0
02/13/2020 07:00:00.000000,0.1,20.0,,17.0,
02/13/2020 08:00:00.000000,0.1,17.0,,16.1,0.0
02/13/2020 09:00:00.000000,0.2,26.0,,16.5,0.0
02/13/2020 10:00:00.000000,0.2,23.0,,17.7,0.0
02/13/2020 11:00:00.000000,0.2,20.0,,19.5,0.0
02/13/2020 12:00:00.000000,0.2,14.0,,17.5,0.0
02/13/2020 13:00:00.000000,0.2,12.0,,15.0,0.0
02/13/2020 14:00:00.000000,0.1,8.0,,13.0,0.0
02/13/2020 15:00:00.000000,0.2,10.0,,13.7,0.0
02/13/2020 16:00:00.000000,0.2,10.0,,15.4,0.0
02/13/2020 17:00:00.000000,0.2,14.0,,20.1,0.0
02/13/2020 18:00:00.000000,0.2,16.0,,21.0,0.0
02/13/2020 19:00:00.000000,0.2,16.0,,22.9,0.0
02/13/2020 20:00:00.000000,0.2,17.0,,23.5,0.0
02/13/2020 21:00:00.000000,0.2,18.0,,22.2,0.0
02/13/2020 22:00:00.000000,0.2,20.0,30.0,18.1,0.0
02/13/2020 23:00:00.000000,0.3,26.0,22.0,21.7,0.0
02/14/2020 00:00:00.000000,0.4,38.0,10.0,19.1,0.0
02/14/2020 01:00:00.000000,0.6,48.0,1.0,23.8,1.0
02/14/2020 02:00:00.000000,0.3,27.0,23.0,15.6,0.0
02/14/2020 03:00:00.000000,0.3,25.0,22.0,16.3,0.0
02/14/2020 04:00:00.000000,0.4,,11.0,19.6,0.0
02/14/2020 05:00:00.000000,0.3,20.0,23.0,16.1,0.0
02/14/2020 06:00:00.000000,0.3,27.0,15.0,17.0,0.0
02/14/2020 07:00:00.000000,0.5,39.0,2.0,19.8,
02/14/2020 08:00:00.000000,0.6,43.0,0.0,27.2,0.0
02/14/2020 09:00:00.000000,0.6,42.0,0.0,27.7,1.0
02/14/2020 10:00:00.000000,0.6,41.0,0.0,29.2,1.0
02/14/2020 11:00:00.000000,0.5,39.0,0.0,29.8,1.0
02/14/2020 12:00:00.000000,0.7,42.0,0.0,30.9,1.0
02/14/2020 13:00:00.000000,1.2,45.0,0.0,34.3,2.0
02/14/2020 14:00:00.000000,1.1,46.0,2.0,42.8,4.0
02/14/2020 15:00:00.000000,1.2,50.0,4.0,58.6,4.0
02/14/2020 16:00:00.000000,1.1,55.0,8.0,51.7,4.0
02/14/2020 17:00:00.000000,0.6,43.0,17.0,43.7,2.0
02/14/2020 18:00:00.000000,0.2,17.0,32.0,25.6,0.0
02/14/2020 19:00:00.000000,0.3,32.0,26.0,47.8,1.0
02/14/2020 20:00:00.000000,0.7,,15.0,119.8,3.0
02/14/2020 21:00:00.000000,0.8,70.0,12.0,148.6,5.0
02/14/2020 22:00:00.000000,0.8,62.0,13.0,124.7,4.0
02/14/2020 23:00:00.000000,0.7,62.0,8.0,90.2,4.0
02/15/2020 00:00:00.000000,1.1,63.0,2.0,93.6,6.0
02/15/2020 01:00:00.000000,0.4,,22.0,26.0,2.0
02/15/2020 02:00:00.000000,0.2,13.0,32.0,10.6,1.0
02/15/2020 03:00:00.000000,0.3,13.0,26.0,12.3,1.0
02/15/2020 04:00:00.000000,0.8,,1.0,32.2,2.0
02/15/2020 05:00:00.000000,0.3,15.0,31.0,11.4,1.0
02/15/2020 06:00:00.000000,0.1,4.0,43.0,6.7,0.0
02/15/2020 07:00:00.000000,0.1,8.0,37.0,9.1,
02/15/2020 08:00:00.000000,0.3,31.0,13.0,20.3,1.0
02/15/2020 09:00:00.000000,0.2,8.0,28.0,13.8,0.0
02/15/2020 10:00:00.000000,0.1,12.0,25.0,11.6,0.0
02/15/2020 11:00:00.000000,0.1,17.0,22.0,7.7,0.0
02/15/2020 12:00:00.000000,0.2,19.0,19.0,9.6,0.0
02/15/2020 13:00:00.000000,0.3,25.0,12.0,12.1,0.0
02/15/2020 14:00:00.000000,0.3,29.0,9.0,15.9,0.0
02/15/2020 15:00:00.000000,0.3,20.0,20.0,15.1,0.0
02/15/2020 16:00:00.000000,0.2,8.0,35.0,13.6,0.0
02/15/2020 17:00:00.000000,0.2,7.0,38.0,12.3,0.0
02/15/2020 18:00:00.000000,0.1,5.0,42.0,11.2,0.0
02/15/2020 19:00:00.000000,0.2,5.0,42.0,10.8,0.0
02/15/2020 20:00:00.000000,0.2,7.0,40.0,12.6,0.0
02/15/2020 21:00:00.000000,0.2,6.0,41.0,12.1,0.0
02/15/2020 22:00:00.000000,0.2,9.0,41.0,15.3,0.0
02/15/2020 23:00:00.000000,0.2,11.0,38.0,16.5,0.0
02/16/2020 00:00:00.000000,0.2,15.0,33.0,15.7,0.0
02/16/2020 01:00:00.000000,0.3,19.0,27.0,18.1,0.0
02/16/2020 02:00:00.000000,0.3,33.0,12.0,23.5,0.0
02/16/2020 03:00:00.000000,0.5,45.0,2.0,29.3,0.0
02/16/2020 04:00:00.000000,0.4,,3.0,23.1,0.0
02/16/2020 05:00:00.000000,0.5,41.0,2.0,22.0,0.0
02/16/2020 06:00:00.000000,0.5,40.0,1.0,26.0,0.0
02/16/2020 07:00:00.000000,0.5,40.0,0.0,23.6,
02/16/2020 08:00:00.000000,0.4,37.0,3.0,18.1,0.0
02/16/2020 09:00:00.000000,0.4,37.0,3.0,17.3,0.0
02/16/2020 10:00:00.000000,0.6,41.0,0.0,23.4,0.0
02/16/2020 11:00:00.000000,0.4,38.0,2.0,20.0,0.0
02/16/2020 12:00:00.000000,0.4,36.0,4.0,21.6,0.0
02/16/2020 13:00:00.000000,0.3,29.0,9.0,17.7,0.0
02/16/2020 14:00:00.000000,0.3,22.0,16.0,13.1,0.0
02/16/2020 15:00:00.000000,0.3,24.0,17.0,16.7,0.0
02/16/2020 16:00:00.000000,0.4,26.0,18.0,20.0,0.0
02/16/2020 17:00:00.000000,0.4,24.0,22.0,22.6,0.0
02/16/2020 18:00:00.000000,0.3,18.0,30.0,17.2,0.0
02/16/2020 19:00:00.000000,0.3,20.0,31.0,23.8,2.0
02/16/2020 20:00:00.000000,0.3,22.0,31.0,25.5,0.0
02/16/2020 21:00:00.000000,0.4,30.0,30.0,31.0,1.0
02/16/2020 22:00:00.000000,0.4,35.0,28.0,40.3,1.0
02/16/2020 23:00:00.000000,0.3,28.0,28.0,31.0,0.0
02/17/2020 00:00:00.000000,0.5,45.0,12.0,39.2,0.0
02/17/2020 01:00:00.000000,0.5,46.0,8.0,43.8,0.0
02/17/2020 02:00:00.000000,0.5,50.0,2.0,41.2,0.0
02/17/2020 03:00:00.000000,0.8,50.0,0.0,47.7,1.0
02/17/2020 04:00:00.000000,0.9,,0.0,44.4,1.0
02/17/2020 05:00:00.000000,0.9,44.0,0.0,41.8,1.0
02/17/2020 06:00:00.000000,0.5,38.0,2.0,34.7,0.0
02/17/2020 07:00:00.000000,0.3,27.0,12.0,26.7,
02/17/2020 08:00:00.000000,0.3,30.0,7.0,22.0,0.0
02/17/2020 09:00:00.000000,0.4,32.0,7.0,19.6,0.0
02/17/2020 10:00:00.000000,0.2,15.0,21.0,21.0,0.0
02/17/2020 11:00:00.000000,0.2,20.0,15.0,26.8,0.0
02/17/2020 12:00:00.000000,0.4,34.0,2.0,25.9,0.0
02/17/2020 13:00:00.000000,0.6,37.0,0.0,22.9,1.0
02/17/2020 14:00:00.000000,0.7,36.0,3.0,26.1,1.0
02/17/2020 15:00:00.000000,0.5,35.0,7.0,38.6,1.0
02/17/2020 16:00:00.000000,0.3,25.0,18.0,29.6,0.0
02/17/2020 17:00:00.000000,0.2,12.0,32.0,22.5,0.0
