InstrumentName, SAMS,,,,,,,,,,
StartTime, 2022-07-01 00:00:00,,,,,,,,,,
EndTime, 2022-07-31 23:59:59,,,,,,,,,,
Date,42603,68108,85101,Ambient Avg Temperature,Carbon monoxide,Nitric oxide,Nitrogen dioxide,PM2.5 - Local Conditions,Relative Humidity,Wind Direction,Wind speed
07/07/2022 17:07:00.000000,25.2,0.808,46.494595,29.5,0.21,5.9,19.3,17.7,25.0,132.6,2.6845637583892614
07/07/2022 17:08:00.000000,84.3,0.808,38.142105,29.5,0.34,24.2,60.1,15.2,25.4,103.3,2.6845637583892614
07/07/2022 17:09:00.000000,28.0,0.808,13.441176,29.9,0.23,5.6,22.4,4.5,25.4,92.7,4.25055928411633
07/07/2022 17:10:00.000000,7.3,0.808,11.573529,29.9,0.14,1.7,5.5,4.2,25.0,88.2,2.9082774049217
07/07/2022 17:11:00.000000,7.0,0.808,9.413889,29.5,0.13,1.2,5.7,3.0,25.0,81.0,2.237136465324385
07/07/2022 17:12:00.000000,6.8,0.808,7.42,29.5,0.13,1.3,5.5,3.3,25.0,91.1,2.0134228187919465
07/07/2022 17:13:00.000000,6.9,0.808,4.954054,29.5,0.13,1.4,5.5,1.5,25.0,52.8,0.894854586129754
07/07/2022 17:14:00.000000,7.2,0.808,7.115,29.9,0.13,1.5,5.7,1.2,24.6,67.5,1.789709172259508
07/07/2022 17:15:00.000000,8.2,0.808,9.372973,30.3,0.13,1.9,6.2,2.1,24.6,114.3,2.4608501118568236
07/07/2022 17:16:00.000000,28.4,0.808,18.408108,30.3,0.12,6.3,22.1,3.5,24.6,75.6,3.1319910514541385
07/07/2022 17:17:00.000000,11.6,0.808,8.722857,30.3,0.12,3.4,8.1,2.7,24.2,88.5,1.5659955257270692
07/07/2022 17:18:00.000000,11.2,0.808,9.238889,30.3,0.13,2.6,8.5,2.1,24.5,26.9,0.894854586129754
07/07/2022 17:19:00.000000,11.3,0.808,17.489474,30.6,0.56,2.7,8.6,2.7,24.3,207.9,1.1185682326621924
07/07/2022 17:20:00.000000,19.0,0.808,19.233333,31.1,3.52,3.8,15.2,3.1,23.1,154.2,3.803131991051454
07/07/2022 17:21:00.000000,14.6,0.808,12.197143,30.7,2.35,3.1,11.4,2.0,22.7,102.5,3.1319910514541385
07/07/2022 17:22:00.000000,10.9,0.808,8.754054,30.3,0.41,2.5,8.3,2.5,23.0,108.6,0.894854586129754
07/07/2022 17:23:00.000000,23.8,0.808,23.894286,30.3,0.15,7.1,16.7,3.6,23.4,113.2,0.2237136465324385
07/07/2022 17:24:00.000000,24.9,0.808,27.805405,30.6,0.56,5.1,19.8,3.8,23.1,212.3,0.2237136465324385
07/07/2022 17:25:00.000000,12.5,0.808,24.774359,31.1,2.71,2.7,9.8,2.9,22.7,214.9,0.0
07/07/2022 17:26:00.000000,16.4,0.808,55.289474,31.4,3.27,4.0,12.4,4.1,22.3,236.7,0.894854586129754
07/07/2022 17:27:00.000000,11.9,0.808,117.516216,31.9,4.66,3.4,8.5,23.6,22.2,175.6,4.697986577181208
07/07/2022 17:28:00.000000,22.7,0.808,161.994737,31.5,2.88,12.1,10.5,37.9,23.0,156.7,4.921700223713647
07/07/2022 17:29:00.000000,21.2,0.808,74.478378,30.7,0.84,7.1,14.0,6.9,23.8,142.5,6.0402684563758395
07/07/2022 17:30:00.000000,35.6,0.808,138.743243,30.3,0.4,22.5,13.0,19.0,24.6,128.3,4.25055928411633
07/07/2022 17:31:00.000000,86.1,0.808,131.756757,30.3,0.42,57.6,28.4,18.2,25.0,166.3,5.1454138702460845
07/07/2022 17:32:00.000000,25.6,0.808,36.353846,30.0,0.37,10.4,15.2,4.3,25.0,144.8,2.4608501118568236
07/07/2022 17:33:00.000000,7.8,0.808,9.066667,29.9,0.25,1.4,6.3,3.2,25.0,196.3,3.3557046979865772
07/07/2022 17:34:00.000000,9.0,0.808,15.759459,30.3,0.39,2.8,6.1,2.2,25.0,215.0,3.3557046979865772
07/07/2022 17:35:00.000000,12.8,0.808,21.1,30.3,1.71,5.2,7.5,2.2,24.7,209.4,4.25055928411633
07/07/2022 17:36:00.000000,10.2,0.808,24.4,30.3,2.25,2.3,7.8,9.8,24.5,218.9,5.1454138702460845
07/07/2022 17:37:00.000000,9.9,0.808,51.866667,30.3,3.89,2.6,7.2,20.0,25.0,211.7,4.026845637583893
07/07/2022 17:38:00.000000,10.7,0.808,24.130556,30.3,3.84,3.2,7.4,3.7,25.0,180.3,5.592841163310962
07/07/2022 17:39:00.000000,23.4,0.808,41.148649,30.3,2.4,6.7,16.7,6.9,25.0,154.4,5.1454138702460845
07/07/2022 17:40:00.000000,48.5,0.808,34.062162,30.3,0.58,13.3,35.2,6.8,24.6,144.1,3.3557046979865772
07/07/2022 17:41:00.000000,44.3,0.808,80.410811,30.3,0.39,10.4,33.9,12.6,24.2,148.3,6.487695749440715
07/07/2022 17:42:00.000000,38.2,0.808,142.910526,30.6,0.44,10.8,27.3,24.5,24.2,108.0,2.4608501118568236
07/07/2022 17:43:00.000000,37.6,0.808,81.52973,31.1,0.49,13.2,24.3,9.3,24.2,136.9,3.3557046979865772
07/07/2022 17:44:00.000000,32.2,0.808,144.1,31.1,0.39,17.2,14.9,12.6,23.8,157.9,4.47427293064877
07/07/2022 17:45:00.000000,36.3,0.808,35.011111,31.1,0.36,10.1,26.2,6.7,23.8,94.3,3.3557046979865772
07/07/2022 17:46:00.000000,34.2,0.808,13.92,31.1,0.3,8.0,26.2,2.5,23.8,82.2,2.9082774049217
07/07/2022 17:47:00.000000,17.4,0.808,30.931579,31.1,0.2,6.4,11.0,2.7,23.4,97.9,3.803131991051454
07/07/2022 17:48:00.000000,27.5,0.808,21.520513,31.1,0.18,8.9,18.6,2.1,23.4,77.3,4.47427293064877
07/07/2022 17:49:00.000000,10.3,0.808,18.510811,31.1,0.2,2.3,7.9,3.4,23.4,92.2,8.053691275167786
07/07/2022 17:50:00.000000,7.3,0.808,15.545455,30.8,0.15,1.3,5.9,5.6,23.4,81.8,5.8165548098434
07/07/2022 17:51:00.000000,6.5,0.808,17.533333,30.3,0.11,1.3,5.2,4.1,23.4,87.1,5.8165548098434
07/07/2022 17:52:00.000000,6.5,0.808,23.634286,30.3,0.11,1.3,5.2,2.3,23.8,59.4,4.47427293064877
07/07/2022 17:53:00.000000,6.6,0.808,11.148649,30.3,0.11,1.3,5.2,2.9,23.9,73.3,4.921700223713647
07/07/2022 17:54:00.000000,7.1,0.808,12.989189,30.3,0.12,1.5,5.5,3.2,23.4,59.2,3.803131991051454
07/07/2022 17:55:00.000000,7.4,0.808,8.840541,30.3,0.14,1.6,5.8,2.4,23.4,89.3,3.1319910514541385
07/07/2022 17:56:00.000000,12.0,0.808,3.302632,30.3,0.13,2.2,9.7,1.8,23.1,120.7,1.789709172259508
07/07/2022 17:57:00.000000,19.1,0.808,16.566667,30.7,0.11,3.0,16.0,2.0,22.7,29.3,0.0
07/07/2022 17:58:00.000000,7.9,0.808,31.705128,31.1,0.49,2.3,5.5,3.0,22.3,309.3,2.4608501118568236
07/07/2022 17:59:00.000000,6.7,0.808,24.99,31.1,0.62,1.7,4.9,4.2,21.5,292.1,2.9082774049217
07/07/2022 18:00:00.000000,6.4,0.808,24.816667,31.1,0.45,1.2,5.2,3.0,21.7,295.6,2.4608501118568236
07/07/2022 18:01:00.000000,6.9,0.808,276.143243,31.1,0.45,1.3,5.5,37.7,22.3,195.0,1.1185682326621924
07/07/2022 18:02:00.000000,13.8,0.808,494.510811,31.4,0.48,4.7,9.0,72.3,21.9,47.2,0.6711409395973154
07/07/2022 18:03:00.000000,14.7,0.808,104.9,31.9,0.42,7.4,7.2,16.5,21.9,3.7,8.50111856823266
07/07/2022 18:04:00.000000,27.8,0.808,143.266667,31.9,0.21,11.0,16.7,28.2,22.2,105.6,5.8165548098434
07/07/2022 18:05:00.000000,20.0,0.808,17.533333,31.5,0.25,4.9,15.0,3.8,22.3,92.9,4.47427293064877
07/07/2022 18:06:00.000000,10.2,0.808,6.545946,31.1,0.19,2.5,7.7,2.7,22.2,106.7,2.237136465324385
07/07/2022 18:07:00.000000,9.8,0.808,11.345946,31.1,0.13,2.6,7.1,3.1,22.7,54.0,0.894854586129754
07/07/2022 18:08:00.000000,12.7,0.808,11.045946,31.4,0.15,3.2,9.4,2.3,22.7,80.5,5.592841163310962
07/07/2022 18:09:00.000000,10.0,0.808,9.841667,31.5,0.19,2.2,7.8,2.8,22.7,52.2,6.263982102908277
07/07/2022 18:10:00.000000,9.5,0.808,13.063889,31.1,0.15,2.0,7.4,2.0,22.3,75.4,3.3557046979865772
07/07/2022 18:11:00.000000,11.6,0.808,22.535135,31.1,0.11,7.1,4.5,3.0,22.2,116.2,1.3422818791946307
07/07/2022 18:12:00.000000,8.1,0.808,28.531429,31.1,0.1,2.4,5.6,4.7,22.3,41.4,4.47427293064877
07/07/2022 18:13:00.000000,5.2,0.808,12.648649,31.1,0.11,0.7,4.4,3.2,21.9,61.6,4.47427293064877
07/07/2022 18:14:00.000000,7.4,0.808,12.625,31.1,0.11,1.8,5.6,2.5,22.5,78.2,8.277404921700224
07/07/2022 18:15:00.000000,5.4,0.808,8.882857,30.8,0.13,0.8,4.6,2.4,23.4,87.0,6.935123042505593
07/07/2022 18:16:00.000000,5.4,0.808,17.6,30.3,0.11,0.8,4.6,5.7,23.4,89.2,4.026845637583893
07/07/2022 18:17:00.000000,6.2,0.808,16.4,30.3,0.11,1.7,4.4,9.3,23.1,117.9,5.1454138702460845
07/07/2022 18:18:00.000000,23.5,0.808,21.433333,30.7,0.11,14.8,8.6,4.2,22.7,122.1,6.487695749440715
07/07/2022 18:19:00.000000,11.9,0.808,33.884211,30.7,0.12,5.0,6.9,2.4,22.7,130.1,8.053691275167786
07/07/2022 18:20:00.000000,33.2,0.808,14.936842,30.3,0.11,9.5,23.6,1.9,23.0,83.2,3.803131991051454
07/07/2022 18:21:00.000000,8.2,0.808,9.351429,30.3,0.11,1.1,7.0,2.8,23.4,69.9,4.697986577181208
07/07/2022 18:22:00.000000,7.0,0.808,6.276471,30.6,0.16,1.1,5.9,2.7,23.4,53.3,4.026845637583893
07/07/2022 18:23:00.000000,5.6,0.808,4.4,31.1,0.18,1.0,4.6,2.0,23.1,32.8,2.6845637583892614
07/07/2022 18:24:00.000000,5.9,0.808,18.978378,31.1,0.43,0.8,5.1,3.0,22.7,358.1,3.579418344519016
07/07/2022 18:25:00.000000,6.4,0.808,31.388571,31.1,1.27,0.8,5.5,3.6,22.3,308.7,3.1319910514541385
07/07/2022 18:26:00.000000,15.3,0.808,7.873529,31.1,1.09,3.6,11.7,2.6,21.9,260.1,2.6845637583892614
07/07/2022 18:27:00.000000,12.3,0.808,11.627027,31.1,2.62,1.8,10.4,2.2,21.9,29.4,4.25055928411633
07/07/2022 18:28:00.000000,4.4,0.808,22.3,31.1,1.55,0.6,3.7,2.4,21.9,48.7,6.487695749440715
07/07/2022 18:29:00.000000,8.8,0.808,22.232432,31.1,0.25,1.3,7.5,3.3,21.5,96.1,5.1454138702460845
07/07/2022 18:30:00.000000,11.7,0.808,27.297297,31.1,0.1,2.0,9.7,2.7,21.1,75.4,4.697986577181208
07/07/2022 18:31:00.000000,4.4,0.808,19.66,31.1,0.1,0.7,3.6,2.8,21.1,70.1,5.592841163310962
07/07/2022 18:32:00.000000,4.3,0.808,19.208824,31.1,0.09,0.8,3.5,3.1,20.7,93.4,10.961968680089486
07/07/2022 18:33:00.000000,4.6,0.808,23.662162,31.1,0.08,0.8,3.7,4.7,20.6,60.1,5.8165548098434
07/07/2022 18:34:00.000000,8.6,0.808,28.052632,31.4,0.09,2.1,6.5,7.7,21.1,104.0,7.606263982102908
07/07/2022 18:35:00.000000,10.2,0.808,34.341667,31.5,0.08,3.4,6.8,10.6,20.8,89.2,7.829977628635347
07/07/2022 18:36:00.000000,13.4,0.808,26.348571,31.1,0.07,5.2,8.2,6.1,20.6,109.8,5.369127516778523
07/07/2022 18:37:00.000000,56.3,0.808,18.627027,31.1,0.08,38.6,17.6,5.1,20.8,114.1,6.0402684563758395
07/07/2022 18:38:00.000000,110.4,0.808,24.74,31.1,0.14,51.4,59.0,7.0,20.7,85.3,6.263982102908277
07/07/2022 18:39:00.000000,32.5,0.808,9.483333,31.1,0.2,10.8,21.6,3.2,20.7,69.8,7.606263982102908
07/07/2022 18:40:00.000000,2.7,0.808,7.062162,31.1,0.11,0.3,2.4,1.8,20.3,78.7,3.579418344519016
07/07/2022 18:41:00.000000,19.1,0.808,2.902703,31.1,0.08,1.5,17.6,1.2,20.3,87.7,1.3422818791946307
07/07/2022 18:42:00.000000,16.6,0.808,15.8,31.1,0.74,7.9,8.6,2.0,20.3,144.6,2.4608501118568236
07/07/2022 18:43:00.000000,14.4,0.808,24.161111,31.4,1.9,5.9,8.5,2.5,20.3,74.4,6.0402684563758395
07/07/2022 18:44:00.000000,3.3,0.808,7.118919,31.5,0.74,0.4,2.9,2.6,20.6,71.7,8.277404921700224
07/07/2022 18:45:00.000000,3.0,0.808,6.12973,31.1,0.12,0.4,2.6,1.5,20.8,17.1,6.263982102908277
07/07/2022 18:46:00.000000,3.0,0.808,9.076923,31.1,0.08,0.4,2.5,2.5,20.3,14.1,3.579418344519016
07/07/2022 18:47:00.000000,3.1,0.808,18.5,31.1,0.08,0.3,2.8,4.4,20.3,59.2,3.3557046979865772
07/07/2022 18:48:00.000000,3.1,0.808,9.131579,31.1,0.08,0.3,2.7,1.9,20.3,30.6,2.237136465324385
07/07/2022 18:49:00.000000,3.0,0.808,9.916216,31.4,0.08,0.3,2.6,2.8,20.3,359.2,2.4608501118568236
07/07/2022 18:50:00.000000,3.0,0.808,10.14,31.9,0.08,0.4,2.6,2.7,20.3,68.0,5.369127516778523
07/07/2022 18:51:00.000000,3.1,0.808,12.046154,31.5,0.08,0.4,2.6,1.5,20.6,86.8,8.277404921700224
07/07/2022 18:52:00.000000,3.1,0.808,12.445714,31.1,0.08,0.4,2.6,1.9,20.8,80.4,8.053691275167786
07/07/2022 18:53:00.000000,3.1,0.808,16.924324,31.1,0.08,0.4,2.6,2.2,20.6,107.6,6.263982102908277
07/07/2022 18:54:00.000000,3.1,0.808,14.06,31.1,0.07,0.5,2.6,2.6,20.8,102.4,5.8165548098434
07/07/2022 18:55:00.000000,3.6,0.808,9.455556,30.8,0.06,0.7,2.8,3.6,20.6,77.5,5.592841163310962
07/07/2022 18:56:00.000000,3.8,0.808,16.7,30.3,0.07,0.8,3.0,2.7,21.4,76.4,5.8165548098434
07/07/2022 18:57:00.000000,4.3,0.808,49.9,30.6,0.1,0.9,3.4,12.4,21.5,83.8,8.724832214765101
07/07/2022 18:58:00.000000,4.6,0.808,66.936842,30.8,0.08,0.9,3.6,16.7,21.1,76.1,5.592841163310962
07/07/2022 18:59:00.000000,4.7,0.808,38.581579,30.3,0.12,0.9,3.7,4.3,21.1,88.0,4.026845637583893
07/07/2022 19:00:00.000000,13.0,0.808,120.833333,30.3,0.17,1.1,11.9,15.4,21.1,91.3,2.6845637583892614
07/07/2022 19:01:00.000000,49.2,0.808,216.205,30.6,0.17,1.4,47.8,29.7,21.1,64.1,3.803131991051454
07/07/2022 19:02:00.000000,4.0,0.808,14.443243,30.7,0.12,0.6,3.3,3.3,21.1,82.4,6.263982102908277
07/07/2022 19:03:00.000000,4.8,0.808,20.066667,30.3,0.08,0.7,4.0,2.5,21.1,47.8,7.829977628635347
07/07/2022 19:04:00.000000,2.5,0.808,12.884211,30.3,0.09,0.2,2.3,2.6,21.4,55.7,5.8165548098434
07/07/2022 19:05:00.000000,2.6,0.808,15.771795,30.3,0.08,0.2,2.3,2.4,21.9,47.3,6.487695749440715
07/07/2022 19:06:00.000000,2.5,0.808,5.182051,30.0,0.08,0.2,2.3,2.2,21.5,51.2,6.7114093959731544
07/07/2022 19:07:00.000000,2.4,0.808,10.844737,29.5,0.08,0.2,2.2,2.2,21.4,53.8,6.487695749440715
07/07/2022 19:08:00.000000,2.4,0.808,16.389474,29.5,0.07,0.2,2.1,2.4,22.2,72.4,2.9082774049217
07/07/2022 19:09:00.000000,9.1,0.808,2.47027,29.5,0.07,4.5,4.6,1.6,22.7,122.4,3.579418344519016
07/07/2022 19:10:00.000000,39.6,0.808,7.733333,29.9,0.08,15.0,24.6,3.1,22.7,70.7,1.3422818791946307
07/07/2022 19:11:00.000000,16.3,0.808,15.913514,30.3,0.09,3.3,13.0,4.9,22.7,70.0,2.6845637583892614
07/07/2022 19:12:00.000000,5.7,0.808,6.713889,30.3,0.07,0.8,4.8,1.3,23.0,23.3,5.8165548098434
07/07/2022 19:13:00.000000,2.8,0.808,6.697368,30.0,0.07,0.1,2.6,2.0,23.4,43.6,4.47427293064877
07/07/2022 19:14:00.000000,3.3,0.808,11.947368,29.5,0.07,0.3,3.0,3.1,23.4,56.6,4.47427293064877
07/07/2022 19:15:00.000000,3.9,0.808,12.210526,29.5,0.07,0.3,3.5,2.5,23.8,30.6,6.7114093959731544
07/07/2022 19:16:00.000000,3.9,0.808,5.37027,29.5,0.08,0.3,3.6,1.6,24.2,41.9,3.1319910514541385
07/07/2022 19:17:00.000000,3.8,0.808,14.958824,29.5,0.08,0.3,3.5,1.4,24.2,59.8,4.697986577181208
07/07/2022 19:18:00.000000,3.7,0.808,18.554054,29.5,0.07,0.3,3.4,1.4,24.2,80.5,5.1454138702460845
07/07/2022 19:19:00.000000,3.6,0.808,6.680556,29.5,0.07,0.3,3.2,1.5,24.2,79.6,5.8165548098434
07/07/2022 19:20:00.000000,3.5,0.808,15.794737,29.5,0.06,0.3,3.2,2.4,23.9,72.1,4.697986577181208
07/07/2022 19:21:00.000000,3.6,0.808,19.613889,29.5,0.07,0.3,3.3,3.4,23.8,64.8,3.1319910514541385
07/07/2022 19:22:00.000000,3.5,0.808,24.281579,29.5,0.08,0.3,3.2,5.5,24.2,72.3,3.803131991051454
07/07/2022 19:23:00.000000,3.3,0.808,23.721053,29.5,0.09,0.3,3.0,5.9,24.2,70.7,4.697986577181208
07/07/2022 19:24:00.000000,3.5,0.808,28.254054,29.5,0.08,0.3,3.2,4.0,24.2,88.1,4.697986577181208
07/07/2022 19:25:00.000000,4.1,0.808,20.8,29.5,0.08,0.5,3.5,4.5,24.2,82.6,4.921700223713647
07/07/2022 19:26:00.000000,4.5,0.808,19.8,29.5,0.08,0.6,3.9,4.6,24.2,64.1,4.47427293064877
07/07/2022 19:27:00.000000,8.9,0.808,12.166667,29.5,0.09,3.6,5.2,2.6,24.2,85.6,4.921700223713647
07/07/2022 19:28:00.000000,11.0,0.808,15.7,29.9,0.1,3.4,7.6,3.4,23.9,94.1,6.487695749440715
07/07/2022 19:29:00.000000,13.9,0.808,10.166667,29.9,0.1,4.2,9.6,1.9,23.8,109.6,5.8165548098434
07/07/2022 19:30:00.000000,24.9,0.808,23.184211,29.9,0.09,16.0,9.0,3.9,23.6,121.2,5.1454138702460845
07/07/2022 19:31:00.000000,43.5,0.808,34.457143,30.3,0.14,14.8,28.6,7.2,23.0,106.9,2.6845637583892614
07/07/2022 19:32:00.000000,19.0,0.808,31.254545,30.3,0.17,8.6,10.3,3.8,23.1,107.3,3.3557046979865772
07/07/2022 19:33:00.000000,35.5,0.808,19.014286,30.6,0.15,11.0,24.4,3.8,22.7,107.5,4.697986577181208
07/07/2022 19:34:00.000000,53.8,0.808,11.025641,31.1,0.16,24.4,29.3,3.2,22.3,122.3,5.592841163310962
