InstrumentName, I-25 Denver,,
StartTime, 2022-07-01 00:00:00,,
EndTime, 2022-07-31 23:59:59,,
Date,CO,NO2,PM2.5
07/01/2022 00:00:00.000000,0.404,17.0,2.2
07/01/2022 01:00:00.000000,0.325,13.0,1.6
07/01/2022 02:00:00.000000,0.274,11.0,1.3
07/01/2022 03:00:00.000000,0.206,9.0,3.9
07/01/2022 04:00:00.000000,0.115,,1.9
07/01/2022 05:00:00.000000,0.284,13.0,2.0
07/01/2022 09:00:00.000000,0.187,12.0,2.7
07/01/2022 10:00:00.000000,0.314,14.0,2.5
07/01/2022 11:00:00.000000,0.351,19.0,3.4
07/01/2022 12:00:00.000000,0.557,28.0,4.4
07/01/2022 13:00:00.000000,0.324,20.0,7.2
07/01/2022 14:00:00.000000,0.315,20.0,8.0
07/01/2022 15:00:00.000000,0.405,21.0,8.2
07/01/2022 16:00:00.000000,0.323,24.0,8.8
07/01/2022 17:00:00.000000,0.257,13.0,6.7
07/01/2022 18:00:00.000000,0.261,9.0,5.0
07/01/2022 19:00:00.000000,0.23,7.0,4.0
07/01/2022 20:00:00.000000,0.264,13.0,3.0
07/01/2022 21:00:00.000000,0.25,9.0,2.8
07/01/2022 22:00:00.000000,0.222,7.0,3.0
07/01/2022 23:00:00.000000,0.332,17.0,2.4
07/02/2022 00:00:00.000000,0.35,14.0,2.5
07/02/2022 01:00:00.000000,0.396,15.0,2.4
07/02/2022 02:00:00.000000,0.38,16.0,2.2
07/02/2022 03:00:00.000000,0.326,13.0,2.2
07/02/2022 04:00:00.000000,0.32,,4.6
07/02/2022 09:00:00.000000,0.309,18.0,5.1
07/02/2022 10:00:00.000000,0.267,15.0,4.2
07/02/2022 11:00:00.000000,0.23,13.0,4.1
07/02/2022 12:00:00.000000,0.271,15.0,4.3
07/02/2022 13:00:00.000000,0.267,14.0,4.3
07/02/2022 14:00:00.000000,0.322,13.0,3.7
07/02/2022 15:00:00.000000,0.2,7.0,3.6
07/02/2022 16:00:00.000000,0.148,5.0,2.5
07/02/2022 17:00:00.000000,0.172,5.0,2.3
07/02/2022 18:00:00.000000,0.17,5.0,2.0
07/02/2022 19:00:00.000000,0.108,3.0,2.0
07/02/2022 20:00:00.000000,0.126,3.0,2.0
07/02/2022 21:00:00.000000,0.188,5.0,2.0
07/02/2022 22:00:00.000000,0.332,10.0,2.2
07/02/2022 23:00:00.000000,0.49,14.0,2.4
07/03/2022 00:00:00.000000,0.674,23.0,2.6
07/03/2022 01:00:00.000000,0.497,19.0,2.7
07/03/2022 02:00:00.000000,0.454,14.0,1.9
07/03/2022 03:00:00.000000,0.48,19.0,4.4
07/03/2022 04:00:00.000000,0.343,,5.6
07/03/2022 09:00:00.000000,0.206,5.0,1.8
07/03/2022 10:00:00.000000,0.18,6.0,1.9
07/03/2022 11:00:00.000000,0.198,6.0,2.2
07/03/2022 12:00:00.000000,0.251,11.0,2.9
07/03/2022 13:00:00.000000,0.294,10.0,2.9
07/03/2022 14:00:00.000000,0.22,8.0,2.8
07/03/2022 15:00:00.000000,0.261,8.0,3.1
07/03/2022 16:00:00.000000,0.237,8.0,2.6
07/03/2022 17:00:00.000000,0.242,7.0,2.5
07/03/2022 18:00:00.000000,0.282,10.0,2.7
07/03/2022 19:00:00.000000,0.374,12.0,2.5
07/03/2022 20:00:00.000000,0.464,14.0,2.4
07/03/2022 21:00:00.000000,0.502,18.0,2.3
