InstrumentName, Johnson Habitat Park (AXXKFSNJ),,,,,,,,,,,,,,,,,,,,,,,,,,,
StartTime, 2022-07-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndTime, 2022-07-31 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,no2Conc,no2Conc__value,no2Conc__weight,pm10ConcMass,pm10ConcMass__value,pm10ConcMass__weight,pm10ConcNum,pm10ConcNum__value,pm10ConcNum__weight,pm1ConcMass,pm1ConcMass__value,pm1ConcMass__weight,pm1ConcNum,pm1ConcNum__value,pm1ConcNum__weight,pm2_5ConcMass,pm2_5ConcMass__calibratedValue,pm2_5ConcMass__value,pm2_5ConcMass__weight,pm2_5ConcNum,pm2_5ConcNum__value,pm2_5ConcNum__weight,relHumid,relHumid__value,relHumid__weight,temperature,temperature__value,temperature__weight
07/08/2022 08:37:44.000000,15.73,15.73,1.0,7.88,7.88,1.0,6.66,6.66,1.0,2.81,2.81,1.0,6.36,6.36,1.0,4.38,5.48,5.48,1.0,6.59,6.59,1.0,65.71,65.71,1.0,19.29,19.29,1.0
07/08/2022 08:54:53.000000,14.86,14.86,1.0,5.58,5.58,1.0,6.49,6.49,1.0,2.85,2.85,1.0,6.24,6.24,1.0,3.85,5.43,5.43,1.0,6.45,6.45,1.0,64.93,64.93,1.0,19.14,19.14,1.0
07/08/2022 09:12:02.000000,14.77,14.77,1.0,6.92,6.92,1.0,7.3,7.3,1.0,2.85,2.85,1.0,7.01,7.01,1.0,4.62,6.0,6.0,1.0,7.25,7.25,1.0,64.43,64.43,1.0,18.98,18.98,1.0
07/08/2022 09:29:11.000000,16.29,16.29,1.0,6.88,6.88,1.0,7.17,7.17,1.0,3.19,3.19,1.0,6.92,6.92,1.0,4.0,5.95,5.95,1.0,7.13,7.13,1.0,64.15,64.15,1.0,18.83,18.83,1.0
07/08/2022 09:46:20.000000,15.7,15.7,1.0,7.12,7.12,1.0,7.03,7.03,1.0,3.0,3.0,1.0,6.62,6.62,1.0,4.77,5.84,5.84,1.0,6.97,6.97,1.0,64.68,64.68,1.0,18.57,18.57,1.0
07/08/2022 10:03:29.000000,17.44,17.44,1.0,7.65,7.65,1.0,7.5,7.5,1.0,3.0,3.0,1.0,7.2,7.2,1.0,5.15,6.18,6.18,1.0,7.44,7.44,1.0,64.67,64.67,1.0,18.3,18.3,1.0
07/08/2022 10:20:38.000000,18.52,18.52,1.0,6.92,6.92,1.0,7.1,7.1,1.0,3.19,3.19,1.0,6.78,6.78,1.0,4.62,5.91,5.91,1.0,7.04,7.04,1.0,65.86,65.86,1.0,17.89,17.89,1.0
07/08/2022 10:37:48.000000,19.7,19.7,1.0,6.96,6.96,1.0,7.11,7.11,1.0,3.0,3.0,1.0,6.81,6.81,1.0,4.62,5.89,5.89,1.0,7.06,7.06,1.0,67.95,67.95,1.0,17.37,17.37,1.0
07/08/2022 10:54:57.000000,19.96,19.96,1.0,8.27,8.27,1.0,6.62,6.62,1.0,2.62,2.62,1.0,6.2,6.2,1.0,5.35,5.55,5.55,1.0,6.54,6.54,1.0,68.36,68.36,1.0,17.16,17.16,1.0
07/08/2022 11:12:06.000000,20.82,20.82,1.0,7.15,7.15,1.0,6.28,6.28,1.0,2.58,2.58,1.0,5.96,5.96,1.0,4.58,5.33,5.33,1.0,6.22,6.22,1.0,69.03,69.03,1.0,16.89,16.89,1.0
07/08/2022 11:29:16.000000,22.73,22.73,1.0,6.96,6.96,1.0,6.94,6.94,1.0,3.23,3.23,1.0,6.68,6.68,1.0,4.46,5.77,5.77,1.0,6.91,6.91,1.0,70.45,70.45,1.0,16.59,16.59,1.0
07/08/2022 11:46:25.000000,20.24,20.24,1.0,6.88,6.88,1.0,5.97,5.97,1.0,2.42,2.42,1.0,5.67,5.67,1.0,3.77,5.17,5.17,1.0,5.92,5.92,1.0,68.53,68.53,1.0,16.65,16.65,1.0
07/08/2022 12:03:35.000000,19.19,19.19,1.0,7.65,7.65,1.0,7.71,7.71,1.0,3.0,3.0,1.0,7.34,7.34,1.0,5.35,6.35,6.35,1.0,7.66,7.66,1.0,68.01,68.01,1.0,16.72,16.72,1.0
07/08/2022 12:20:44.000000,24.91,24.91,1.0,10.46,10.46,1.0,10.33,10.33,1.0,5.0,5.0,1.0,9.89,9.89,1.0,7.38,8.0,8.0,1.0,10.25,10.25,1.0,68.31,68.31,1.0,17.64,17.64,1.0
07/08/2022 12:37:53.000000,20.83,20.83,1.0,12.27,12.27,1.0,13.17,13.17,1.0,6.81,6.81,1.0,12.66,12.66,1.0,9.77,9.93,9.93,1.0,13.1,13.1,1.0,63.65,63.65,1.0,19.35,19.35,1.0
07/08/2022 12:55:01.000000,13.42,13.42,1.0,12.58,12.58,1.0,12.31,12.31,1.0,6.19,6.19,1.0,11.8,11.8,1.0,9.19,9.35,9.35,1.0,12.22,12.22,1.0,58.77,58.77,1.0,21.14,21.14,1.0
07/08/2022 13:12:10.000000,8.08,8.08,1.0,13.08,13.08,1.0,13.45,13.45,1.0,6.77,6.77,1.0,12.88,12.88,1.0,9.73,10.16,10.16,1.0,13.37,13.37,1.0,54.06,54.06,1.0,22.7,22.7,1.0
07/08/2022 13:29:18.000000,2.33,2.33,1.0,8.23,8.23,1.0,8.97,8.97,1.0,4.19,4.19,1.0,8.68,8.68,1.0,5.0,7.18,7.18,1.0,8.92,8.92,1.0,50.53,50.53,1.0,24.08,24.08,1.0
07/08/2022 13:46:26.000000,-2.71,-2.71,1.0,6.69,6.69,1.0,7.34,7.34,1.0,2.81,2.81,1.0,7.05,7.05,1.0,4.19,6.11,6.11,1.0,7.29,7.29,1.0,47.86,47.86,1.0,24.87,24.87,1.0
07/08/2022 14:03:33.000000,-2.42,-2.42,1.0,5.88,5.88,1.0,7.37,7.37,1.0,2.77,2.77,1.0,7.09,7.09,1.0,3.38,6.12,6.12,1.0,7.33,7.33,1.0,46.93,46.93,1.0,25.42,25.42,1.0
07/08/2022 14:22:15.000000,-3.33,-3.33,1.0,5.12,5.12,1.0,6.46,6.46,1.0,2.38,2.38,1.0,6.25,6.25,1.0,3.19,5.5,5.5,1.0,6.41,6.41,1.0,44.2,44.2,1.0,26.62,26.62,1.0
07/08/2022 14:39:53.000000,-8.12,-8.12,1.0,4.96,4.96,1.0,6.93,6.93,1.0,1.81,1.81,1.0,6.71,6.71,1.0,3.35,5.8,5.8,1.0,6.89,6.89,1.0,40.39,40.39,1.0,28.47,28.47,1.0
07/08/2022 14:57:00.000000,-14.49,-14.49,1.0,5.15,5.15,1.0,6.57,6.57,1.0,2.19,2.19,1.0,6.36,6.36,1.0,3.04,5.51,5.51,1.0,6.53,6.53,1.0,37.87,37.87,1.0,29.93,29.93,1.0
07/08/2022 15:14:06.000000,-16.08,-16.08,1.0,4.77,4.77,1.0,6.75,6.75,1.0,2.0,2.0,1.0,6.55,6.55,1.0,2.42,5.61,5.61,1.0,6.72,6.72,1.0,35.77,35.77,1.0,31.06,31.06,1.0
07/08/2022 15:31:14.000000,-20.12,-20.12,1.0,5.38,5.38,1.0,6.79,6.79,1.0,2.23,2.23,1.0,6.53,6.53,1.0,2.62,5.63,5.63,1.0,6.74,6.74,1.0,33.67,33.67,1.0,31.89,31.89,1.0
07/08/2022 15:48:20.000000,-20.3,-20.3,1.0,5.5,5.5,1.0,6.53,6.53,1.0,2.0,2.0,1.0,6.24,6.24,1.0,2.62,5.46,5.46,1.0,6.47,6.47,1.0,31.73,31.73,1.0,32.56,32.56,1.0
07/08/2022 16:05:27.000000,-19.21,-19.21,1.0,5.92,5.92,1.0,8.08,8.08,1.0,2.38,2.38,1.0,7.74,7.74,1.0,4.0,6.52,6.52,1.0,8.04,8.04,1.0,30.91,30.91,1.0,32.85,32.85,1.0
07/08/2022 16:22:34.000000,-14.1,-14.1,1.0,6.0,6.0,1.0,8.42,8.42,1.0,2.62,2.62,1.0,8.18,8.18,1.0,3.77,6.76,6.76,1.0,8.38,8.38,1.0,31.27,31.27,1.0,32.61,32.61,1.0
07/08/2022 16:39:40.000000,-7.51,-7.51,1.0,4.88,4.88,1.0,6.74,6.74,1.0,2.0,2.0,1.0,6.48,6.48,1.0,2.96,5.62,5.62,1.0,6.69,6.69,1.0,31.34,31.34,1.0,32.57,32.57,1.0
07/08/2022 16:56:47.000000,-8.8,-8.8,1.0,5.58,5.58,1.0,7.59,7.59,1.0,2.19,2.19,1.0,7.39,7.39,1.0,3.38,6.21,6.21,1.0,7.55,7.55,1.0,31.48,31.48,1.0,32.32,32.32,1.0
07/08/2022 17:13:53.000000,-3.66,-3.66,1.0,5.69,5.69,1.0,8.36,8.36,1.0,2.58,2.58,1.0,8.15,8.15,1.0,3.58,6.66,6.66,1.0,8.3,8.3,1.0,32.2,32.2,1.0,32.7,32.7,1.0
07/08/2022 17:31:00.000000,-0.75,-0.75,1.0,5.31,5.31,1.0,6.75,6.75,1.0,1.77,1.77,1.0,6.54,6.54,1.0,2.38,5.66,5.66,1.0,6.69,6.69,1.0,30.9,30.9,1.0,32.37,32.37,1.0
07/08/2022 17:48:07.000000,-4.48,-4.48,1.0,5.54,5.54,1.0,7.12,7.12,1.0,2.0,2.0,1.0,6.9,6.9,1.0,2.81,5.92,5.92,1.0,7.06,7.06,1.0,29.32,29.32,1.0,32.84,32.84,1.0
07/08/2022 18:05:13.000000,-5.78,-5.78,1.0,4.73,4.73,1.0,6.49,6.49,1.0,1.62,1.62,1.0,6.27,6.27,1.0,2.42,5.53,5.53,1.0,6.45,6.45,1.0,29.31,29.31,1.0,32.66,32.66,1.0
07/08/2022 18:22:20.000000,-5.71,-5.71,1.0,6.12,6.12,1.0,8.56,8.56,1.0,3.0,3.0,1.0,8.28,8.28,1.0,4.54,6.86,6.86,1.0,8.51,8.51,1.0,28.32,28.32,1.0,33.59,33.59,1.0
07/08/2022 18:39:26.000000,0.41,0.41,1.0,4.88,4.88,1.0,7.87,7.87,1.0,1.96,1.96,1.0,7.65,7.65,1.0,3.15,6.38,6.38,1.0,7.83,7.83,1.0,29.97,29.97,1.0,33.17,33.17,1.0
07/08/2022 18:56:33.000000,-4.17,-4.17,1.0,3.92,3.92,1.0,3.81,3.81,1.0,0.62,0.62,1.0,3.71,3.71,1.0,0.81,3.8,3.8,1.0,3.77,3.77,1.0,27.04,27.04,1.0,32.84,32.84,1.0
07/08/2022 19:13:40.000000,-4.34,-4.34,1.0,5.73,5.73,1.0,7.25,7.25,1.0,2.0,2.0,1.0,7.03,7.03,1.0,3.0,6.05,6.05,1.0,7.21,7.21,1.0,26.96,26.96,1.0,33.56,33.56,1.0
07/08/2022 19:30:47.000000,-12.48,-12.48,1.0,4.31,4.31,1.0,6.07,6.07,1.0,1.81,1.81,1.0,5.88,5.88,1.0,2.58,5.23,5.23,1.0,6.02,6.02,1.0,24.88,24.88,1.0,34.55,34.55,1.0
07/08/2022 19:47:53.000000,-10.48,-10.48,1.0,8.27,8.27,1.0,8.9,8.9,1.0,2.77,2.77,1.0,8.63,8.63,1.0,4.23,7.03,7.03,1.0,8.85,8.85,1.0,25.29,25.29,1.0,35.43,35.43,1.0
07/08/2022 20:04:59.000000,-16.39,-16.39,1.0,3.35,3.35,1.0,4.75,4.75,1.0,0.81,0.81,1.0,4.59,4.59,1.0,1.0,4.35,4.35,1.0,4.72,4.72,1.0,22.48,22.48,1.0,35.58,35.58,1.0
07/08/2022 20:22:05.000000,-11.87,-11.87,1.0,3.15,3.15,1.0,4.18,4.18,1.0,0.0,0.0,1.0,4.04,4.04,1.0,0.62,3.97,3.97,1.0,4.14,4.14,1.0,23.65,23.65,1.0,35.07,35.07,1.0
07/08/2022 20:39:11.000000,-8.49,-8.49,1.0,3.12,3.12,1.0,4.17,4.17,1.0,1.0,1.0,1.0,4.01,4.01,1.0,1.38,4.04,4.04,1.0,4.12,4.12,1.0,21.27,21.27,1.0,35.13,35.13,1.0
07/08/2022 20:56:17.000000,-4.46,-4.46,1.0,2.35,2.35,1.0,3.63,3.63,1.0,0.19,0.19,1.0,3.51,3.51,1.0,0.81,3.67,3.67,1.0,3.59,3.59,1.0,21.23,21.23,1.0,35.27,35.27,1.0
07/08/2022 21:13:24.000000,-23.05,-23.05,1.0,3.27,3.27,1.0,4.02,4.02,1.0,0.19,0.19,1.0,3.88,3.88,1.0,0.38,3.95,3.95,1.0,3.97,3.97,1.0,19.59,19.59,1.0,35.63,35.63,1.0
07/08/2022 21:30:30.000000,-16.26,-16.26,1.0,2.35,2.35,1.0,3.55,3.55,1.0,0.23,0.23,1.0,3.42,3.42,1.0,0.42,3.64,3.64,1.0,3.51,3.51,1.0,19.02,19.02,1.0,35.92,35.92,1.0
07/08/2022 21:47:36.000000,-12.92,-12.92,1.0,2.15,2.15,1.0,3.42,3.42,1.0,0.0,0.0,1.0,3.33,3.33,1.0,0.38,3.54,3.54,1.0,3.39,3.39,1.0,17.18,17.18,1.0,36.9,36.9,1.0
07/08/2022 22:04:41.000000,-11.2,-11.2,1.0,2.31,2.31,1.0,3.08,3.08,1.0,0.19,0.19,1.0,3.01,3.01,1.0,0.19,3.39,3.39,1.0,3.05,3.05,1.0,16.44,16.44,1.0,36.35,36.35,1.0
07/08/2022 22:21:47.000000,-7.64,-7.64,1.0,2.15,2.15,1.0,3.39,3.39,1.0,0.19,0.19,1.0,3.28,3.28,1.0,0.58,3.65,3.65,1.0,3.36,3.36,1.0,17.53,17.53,1.0,35.3,35.3,1.0
07/08/2022 22:38:54.000000,-0.13,-0.13,1.0,2.5,2.5,1.0,3.11,3.11,1.0,0.0,0.0,1.0,3.03,3.03,1.0,0.0,3.5,3.5,1.0,3.09,3.09,1.0,18.39,18.39,1.0,34.62,34.62,1.0
07/08/2022 22:56:00.000000,7.83,7.83,1.0,3.35,3.35,1.0,4.11,4.11,1.0,0.62,0.62,1.0,3.96,3.96,1.0,1.23,4.06,4.06,1.0,4.07,4.07,1.0,21.85,21.85,1.0,34.28,34.28,1.0
07/08/2022 23:13:07.000000,12.7,12.7,1.0,2.31,2.31,1.0,3.34,3.34,1.0,0.19,0.19,1.0,3.21,3.21,1.0,0.19,3.53,3.53,1.0,3.31,3.31,1.0,23.88,23.88,1.0,33.72,33.72,1.0
07/08/2022 23:30:14.000000,5.36,5.36,1.0,2.12,2.12,1.0,2.9,2.9,1.0,0.19,0.19,1.0,2.78,2.78,1.0,0.38,3.28,3.28,1.0,2.86,2.86,1.0,23.85,23.85,1.0,33.19,33.19,1.0
07/08/2022 23:47:20.000000,6.54,6.54,1.0,2.12,2.12,1.0,2.51,2.51,1.0,0.0,0.0,1.0,2.35,2.35,1.0,0.0,3.03,3.03,1.0,2.46,2.46,1.0,24.79,24.79,1.0,32.53,32.53,1.0
07/09/2022 00:04:27.000000,7.85,7.85,1.0,2.54,2.54,1.0,2.51,2.51,1.0,0.0,0.0,1.0,2.42,2.42,1.0,0.0,3.07,3.07,1.0,2.46,2.46,1.0,24.61,24.61,1.0,32.18,32.18,1.0
07/09/2022 00:21:34.000000,11.0,11.0,1.0,1.58,1.58,1.0,2.25,2.25,1.0,0.0,0.0,1.0,2.18,2.18,1.0,0.0,2.9,2.9,1.0,2.22,2.22,1.0,25.72,25.72,1.0,31.82,31.82,1.0
07/09/2022 00:38:41.000000,4.63,4.63,1.0,2.15,2.15,1.0,2.58,2.58,1.0,0.0,0.0,1.0,2.43,2.43,1.0,0.38,3.19,3.19,1.0,2.55,2.55,1.0,24.93,24.93,1.0,31.42,31.42,1.0
07/09/2022 00:55:48.000000,5.07,5.07,1.0,2.5,2.5,1.0,3.18,3.18,1.0,0.0,0.0,1.0,3.04,3.04,1.0,0.38,3.59,3.59,1.0,3.14,3.14,1.0,25.14,25.14,1.0,31.3,31.3,1.0
07/09/2022 01:12:55.000000,12.42,12.42,1.0,1.73,1.73,1.0,2.22,2.22,1.0,0.0,0.0,1.0,2.12,2.12,1.0,0.0,2.84,2.84,1.0,2.19,2.19,1.0,28.91,28.91,1.0,30.96,30.96,1.0
07/09/2022 01:30:02.000000,11.51,11.51,1.0,2.38,2.38,1.0,2.24,2.24,1.0,0.0,0.0,1.0,2.12,2.12,1.0,0.0,2.83,2.83,1.0,2.19,2.19,1.0,30.05,30.05,1.0,30.59,30.59,1.0
07/09/2022 01:47:09.000000,9.83,9.83,1.0,1.73,1.73,1.0,2.19,2.19,1.0,0.0,0.0,1.0,2.12,2.12,1.0,0.0,2.81,2.81,1.0,2.16,2.16,1.0,30.56,30.56,1.0,30.38,30.38,1.0
07/09/2022 02:04:16.000000,1.18,1.18,1.0,2.92,2.92,1.0,3.33,3.33,1.0,0.19,0.19,1.0,3.18,3.18,1.0,0.77,3.66,3.66,1.0,3.29,3.29,1.0,28.26,28.26,1.0,30.3,30.3,1.0
07/09/2022 02:21:24.000000,2.46,2.46,1.0,3.35,3.35,1.0,3.95,3.95,1.0,0.0,0.0,1.0,3.81,3.81,1.0,0.81,4.11,4.11,1.0,3.9,3.9,1.0,28.23,28.23,1.0,29.83,29.83,1.0
07/09/2022 02:38:31.000000,5.14,5.14,1.0,4.08,4.08,1.0,4.55,4.55,1.0,0.58,0.58,1.0,4.35,4.35,1.0,2.15,4.54,4.54,1.0,4.47,4.47,1.0,29.46,29.46,1.0,28.87,28.87,1.0
07/09/2022 02:55:38.000000,7.12,7.12,1.0,3.31,3.31,1.0,4.7,4.7,1.0,0.96,0.96,1.0,4.5,4.5,1.0,1.58,4.72,4.72,1.0,4.66,4.66,1.0,30.34,30.34,1.0,27.99,27.99,1.0
07/09/2022 03:12:46.000000,9.79,9.79,1.0,4.81,4.81,1.0,6.18,6.18,1.0,1.62,1.62,1.0,5.95,5.95,1.0,2.85,5.71,5.71,1.0,6.13,6.13,1.0,31.76,31.76,1.0,27.3,27.3,1.0
07/09/2022 03:29:53.000000,12.13,12.13,1.0,5.38,5.38,1.0,5.78,5.78,1.0,1.58,1.58,1.0,5.57,5.57,1.0,3.0,5.43,5.43,1.0,5.72,5.72,1.0,32.94,32.94,1.0,26.85,26.85,1.0
07/09/2022 03:47:01.000000,12.3,12.3,1.0,5.27,5.27,1.0,6.66,6.66,1.0,2.15,2.15,1.0,6.43,6.43,1.0,2.77,6.04,6.04,1.0,6.62,6.62,1.0,33.61,33.61,1.0,26.56,26.56,1.0
07/09/2022 04:04:09.000000,13.26,13.26,1.0,6.69,6.69,1.0,7.61,7.61,1.0,2.38,2.38,1.0,7.31,7.31,1.0,3.96,6.65,6.65,1.0,7.55,7.55,1.0,35.03,35.03,1.0,26.17,26.17,1.0
07/09/2022 04:21:17.000000,10.62,10.62,1.0,5.08,5.08,1.0,5.86,5.86,1.0,1.58,1.58,1.0,5.62,5.62,1.0,2.96,5.57,5.57,1.0,5.81,5.81,1.0,34.06,34.06,1.0,25.61,25.61,1.0
07/09/2022 04:38:25.000000,18.56,18.56,1.0,5.04,5.04,1.0,5.14,5.14,1.0,1.19,1.19,1.0,4.9,4.9,1.0,2.35,5.02,5.02,1.0,5.08,5.08,1.0,37.04,37.04,1.0,24.93,24.93,1.0
07/09/2022 04:55:33.000000,18.34,18.34,1.0,3.15,3.15,1.0,3.55,3.55,1.0,0.38,0.38,1.0,3.37,3.37,1.0,1.77,3.93,3.93,1.0,3.5,3.5,1.0,38.78,38.78,1.0,24.53,24.53,1.0
07/09/2022 05:12:41.000000,19.21,19.21,1.0,3.5,3.5,1.0,4.69,4.69,1.0,1.15,1.15,1.0,4.52,4.52,1.0,1.77,4.7,4.7,1.0,4.65,4.65,1.0,40.05,40.05,1.0,24.12,24.12,1.0
07/09/2022 05:29:50.000000,13.03,13.03,1.0,3.46,3.46,1.0,3.54,3.54,1.0,0.58,0.58,1.0,3.4,3.4,1.0,1.35,3.98,3.98,1.0,3.49,3.49,1.0,38.9,38.9,1.0,23.95,23.95,1.0
07/09/2022 05:46:58.000000,16.54,16.54,1.0,3.5,3.5,1.0,4.32,4.32,1.0,0.77,0.77,1.0,4.18,4.18,1.0,1.77,4.5,4.5,1.0,4.28,4.28,1.0,40.24,40.24,1.0,23.53,23.53,1.0
07/09/2022 06:04:06.000000,19.73,19.73,1.0,5.73,5.73,1.0,4.98,4.98,1.0,1.38,1.38,1.0,4.66,4.66,1.0,2.77,4.9,4.9,1.0,4.94,4.94,1.0,42.45,42.45,1.0,23.06,23.06,1.0
07/09/2022 06:21:14.000000,16.98,16.98,1.0,3.08,3.08,1.0,2.86,2.86,1.0,0.58,0.58,1.0,2.74,2.74,1.0,0.77,3.48,3.48,1.0,2.8,2.8,1.0,42.88,42.88,1.0,22.71,22.71,1.0
07/09/2022 06:38:23.000000,16.14,16.14,1.0,3.5,3.5,1.0,3.23,3.23,1.0,0.77,0.77,1.0,3.1,3.1,1.0,1.19,3.71,3.71,1.0,3.18,3.18,1.0,43.65,43.65,1.0,22.65,22.65,1.0
07/09/2022 06:55:31.000000,17.01,17.01,1.0,3.35,3.35,1.0,3.48,3.48,1.0,0.77,0.77,1.0,3.34,3.34,1.0,1.38,3.89,3.89,1.0,3.43,3.43,1.0,44.06,44.06,1.0,22.43,22.43,1.0
07/09/2022 07:12:39.000000,16.8,16.8,1.0,3.46,3.46,1.0,3.53,3.53,1.0,0.96,0.96,1.0,3.34,3.34,1.0,1.73,3.91,3.91,1.0,3.49,3.49,1.0,45.0,45.0,1.0,22.2,22.2,1.0
07/09/2022 07:29:48.000000,12.05,12.05,1.0,3.88,3.88,1.0,3.91,3.91,1.0,1.38,1.38,1.0,3.77,3.77,1.0,2.15,4.23,4.23,1.0,3.86,3.86,1.0,43.87,43.87,1.0,21.92,21.92,1.0
07/09/2022 07:46:57.000000,8.65,8.65,1.0,4.15,4.15,1.0,4.37,4.37,1.0,1.42,1.42,1.0,4.21,4.21,1.0,2.0,4.63,4.63,1.0,4.33,4.33,1.0,41.95,41.95,1.0,21.76,21.76,1.0
07/09/2022 08:04:05.000000,12.33,12.33,1.0,4.65,4.65,1.0,3.76,3.76,1.0,1.15,1.15,1.0,3.6,3.6,1.0,1.73,4.17,4.17,1.0,3.7,3.7,1.0,43.19,43.19,1.0,21.68,21.68,1.0
07/09/2022 08:21:14.000000,13.05,13.05,1.0,2.88,2.88,1.0,3.43,3.43,1.0,0.96,0.96,1.0,3.33,3.33,1.0,1.15,3.92,3.92,1.0,3.39,3.39,1.0,44.41,44.41,1.0,21.65,21.65,1.0
07/09/2022 08:38:23.000000,12.14,12.14,1.0,3.46,3.46,1.0,3.01,3.01,1.0,0.96,0.96,1.0,2.86,2.86,1.0,1.35,3.61,3.61,1.0,2.97,2.97,1.0,45.18,45.18,1.0,21.68,21.68,1.0
07/09/2022 08:55:31.000000,13.14,13.14,1.0,2.69,2.69,1.0,3.14,3.14,1.0,0.77,0.77,1.0,3.05,3.05,1.0,1.15,3.7,3.7,1.0,3.11,3.11,1.0,45.59,45.59,1.0,21.51,21.51,1.0
07/09/2022 09:12:40.000000,13.1,13.1,1.0,3.88,3.88,1.0,3.42,3.42,1.0,0.96,0.96,1.0,3.26,3.26,1.0,1.96,3.9,3.9,1.0,3.37,3.37,1.0,45.74,45.74,1.0,21.1,21.1,1.0
07/09/2022 09:29:49.000000,12.01,12.01,1.0,3.69,3.69,1.0,2.79,2.79,1.0,0.96,0.96,1.0,2.66,2.66,1.0,1.15,3.53,3.53,1.0,2.74,2.74,1.0,45.24,45.24,1.0,20.84,20.84,1.0
07/09/2022 09:46:58.000000,13.27,13.27,1.0,3.27,3.27,1.0,2.75,2.75,1.0,0.58,0.58,1.0,2.63,2.63,1.0,1.15,3.47,3.47,1.0,2.71,2.71,1.0,46.13,46.13,1.0,20.83,20.83,1.0
07/09/2022 10:04:06.000000,14.62,14.62,1.0,3.73,3.73,1.0,3.52,3.52,1.0,1.15,1.15,1.0,3.42,3.42,1.0,1.35,3.96,3.96,1.0,3.47,3.47,1.0,46.8,46.8,1.0,20.76,20.76,1.0
07/09/2022 10:21:15.000000,13.73,13.73,1.0,3.27,3.27,1.0,3.09,3.09,1.0,0.96,0.96,1.0,2.97,2.97,1.0,1.54,3.66,3.66,1.0,3.05,3.05,1.0,47.55,47.55,1.0,20.69,20.69,1.0
07/09/2022 10:38:24.000000,14.47,14.47,1.0,3.65,3.65,1.0,3.04,3.04,1.0,0.58,0.58,1.0,2.91,2.91,1.0,0.96,3.6,3.6,1.0,3.01,3.01,1.0,48.22,48.22,1.0,20.72,20.72,1.0
07/09/2022 10:55:33.000000,17.05,17.05,1.0,3.31,3.31,1.0,3.27,3.27,1.0,0.96,0.96,1.0,3.1,3.1,1.0,1.35,3.71,3.71,1.0,3.22,3.22,1.0,49.25,49.25,1.0,20.7,20.7,1.0
07/09/2022 11:12:42.000000,20.78,20.78,1.0,4.54,4.54,1.0,4.17,4.17,1.0,1.38,1.38,1.0,4.03,4.03,1.0,2.0,4.25,4.25,1.0,4.14,4.14,1.0,51.97,51.97,1.0,20.42,20.42,1.0
07/09/2022 11:29:50.000000,19.09,19.09,1.0,4.15,4.15,1.0,4.13,4.13,1.0,1.58,1.58,1.0,3.96,3.96,1.0,2.19,4.25,4.25,1.0,4.09,4.09,1.0,52.17,52.17,1.0,20.0,20.0,1.0
07/09/2022 11:47:00.000000,17.65,17.65,1.0,4.35,4.35,1.0,3.93,3.93,1.0,1.04,1.04,1.0,3.72,3.72,1.0,2.0,4.12,4.12,1.0,3.88,3.88,1.0,52.42,52.42,1.0,19.77,19.77,1.0
07/09/2022 12:04:09.000000,19.64,19.64,1.0,3.92,3.92,1.0,3.86,3.86,1.0,1.0,1.0,1.0,3.72,3.72,1.0,2.19,4.06,4.06,1.0,3.82,3.82,1.0,52.7,52.7,1.0,19.87,19.87,1.0
07/09/2022 12:21:18.000000,17.45,17.45,1.0,4.31,4.31,1.0,4.34,4.34,1.0,1.23,1.23,1.0,4.19,4.19,1.0,2.0,4.37,4.37,1.0,4.3,4.3,1.0,50.57,50.57,1.0,20.86,20.86,1.0
07/09/2022 12:38:26.000000,10.02,10.02,1.0,3.27,3.27,1.0,3.38,3.38,1.0,0.77,0.77,1.0,3.25,3.25,1.0,1.73,3.73,3.73,1.0,3.34,3.34,1.0,46.54,46.54,1.0,22.48,22.48,1.0
07/09/2022 12:55:34.000000,5.92,5.92,1.0,3.12,3.12,1.0,3.55,3.55,1.0,0.96,0.96,1.0,3.38,3.38,1.0,1.54,3.81,3.81,1.0,3.52,3.52,1.0,43.53,43.53,1.0,24.18,24.18,1.0
07/09/2022 13:12:42.000000,2.32,2.32,1.0,2.5,2.5,1.0,3.63,3.63,1.0,0.58,0.58,1.0,3.55,3.55,1.0,0.77,3.8,3.8,1.0,3.6,3.6,1.0,41.28,41.28,1.0,25.69,25.69,1.0
07/09/2022 13:29:50.000000,1.03,1.03,1.0,2.69,2.69,1.0,3.56,3.56,1.0,0.38,0.38,1.0,3.43,3.43,1.0,1.35,3.7,3.7,1.0,3.52,3.52,1.0,39.4,39.4,1.0,27.03,27.03,1.0
07/09/2022 13:46:57.000000,-2.94,-2.94,1.0,2.73,2.73,1.0,3.3,3.3,1.0,0.19,0.19,1.0,3.18,3.18,1.0,0.62,3.49,3.49,1.0,3.26,3.26,1.0,36.95,36.95,1.0,28.42,28.42,1.0
07/09/2022 14:04:04.000000,-5.82,-5.82,1.0,2.31,2.31,1.0,3.33,3.33,1.0,0.19,0.19,1.0,3.2,3.2,1.0,0.38,3.47,3.47,1.0,3.28,3.28,1.0,35.68,35.68,1.0,29.28,29.28,1.0
07/09/2022 14:21:11.000000,-5.0,-5.0,1.0,2.58,2.58,1.0,3.63,3.63,1.0,0.19,0.19,1.0,3.46,3.46,1.0,1.04,3.63,3.63,1.0,3.58,3.58,1.0,34.75,34.75,1.0,30.11,30.11,1.0
