InstrumentName, College View New(ASMNSDJ8),,,,,,,,,,,,,,,,,,,,,,,,,,,,
StartTime, 2022-07-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndTime, 2022-07-31 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,no2Conc,no2Conc__value,no2Conc__weight,pm10ConcMass,pm10ConcMass__value,pm10ConcMass__weight,pm10ConcNum,pm10ConcNum__value,pm10ConcNum__weight,pm1ConcMass,pm1ConcMass__value,pm1ConcMass__weight,pm1ConcNum,pm1ConcNum__value,pm1ConcNum__weight,pm2_5ConcMass,pm2_5ConcMass__calibratedValue,pm2_5ConcMass__value,pm2_5ConcMass__weight,pm2_5ConcMass_p,pm2_5ConcNum,pm2_5ConcNum__value,pm2_5ConcNum__weight,relHumid,relHumid__value,relHumid__weight,temperature,temperature__value,temperature__weight
07/01/2022 03:07:19.000000,12.19,12.19,1.0,2.55,2.55,1.0,3.95,3.95,1.0,0.19,0.19,1.0,3.86,3.86,1.0,0.81,4.02,4.02,1.0,4.004,3.92,3.92,1.0,56.06,56.06,1.0,19.65,19.65,1.0
07/01/2022 03:24:53.000000,14.12,14.12,1.0,3.5,3.5,1.0,4.07,4.07,1.0,0.19,0.19,1.0,3.92,3.92,1.0,1.19,4.11,4.11,1.0,5.249,4.03,4.03,1.0,55.41,55.41,1.0,19.75,19.75,1.0
07/01/2022 03:42:26.000000,2.11,2.11,1.0,1.96,1.96,1.0,2.92,2.92,1.0,0.19,0.19,1.0,2.81,2.81,1.0,0.19,3.48,3.48,1.0,2.411,2.89,2.89,1.0,51.62,51.62,1.0,19.82,19.82,1.0
07/01/2022 04:00:00.000000,9.99,9.99,1.0,1.96,1.96,1.0,2.8,2.8,1.0,0.0,0.0,1.0,2.73,2.73,1.0,0.19,3.4,3.4,1.0,2.177,2.77,2.77,1.0,52.68,52.68,1.0,19.4,19.4,1.0
07/01/2022 04:17:34.000000,13.79,13.79,1.0,2.38,2.38,1.0,2.83,2.83,1.0,0.19,0.19,1.0,2.75,2.75,1.0,0.19,3.43,3.43,1.0,1.941,2.81,2.81,1.0,53.51,53.51,1.0,18.95,18.95,1.0
07/01/2022 04:35:08.000000,16.98,16.98,1.0,1.96,1.96,1.0,2.25,2.25,1.0,0.0,0.0,1.0,2.13,2.13,1.0,0.38,3.04,3.04,1.0,2.214,2.2,2.2,1.0,54.57,54.57,1.0,18.35,18.35,1.0
07/01/2022 04:52:42.000000,26.0,26.0,1.0,2.38,2.38,1.0,2.39,2.39,1.0,0.0,0.0,1.0,2.27,2.27,1.0,0.19,3.12,3.12,1.0,1.245,2.34,2.34,1.0,56.55,56.55,1.0,17.69,17.69,1.0
07/01/2022 05:10:16.000000,29.1,29.1,1.0,2.52,2.52,1.0,1.98,1.98,1.0,0.0,0.0,1.0,1.89,1.89,1.0,0.0,2.85,2.85,1.0,0.299,1.94,1.94,1.0,58.25,58.25,1.0,17.05,17.05,1.0
07/01/2022 05:27:50.000000,38.18,38.18,1.0,2.12,2.12,1.0,3.16,3.16,1.0,0.58,0.58,1.0,3.05,3.05,1.0,0.58,3.61,3.61,1.0,1.787,3.14,3.14,1.0,60.39,60.39,1.0,16.63,16.63,1.0
07/01/2022 05:45:25.000000,37.86,37.86,1.0,2.54,2.54,1.0,2.64,2.64,1.0,0.38,0.38,1.0,2.53,2.53,1.0,0.38,3.25,3.25,1.0,0.976,2.61,2.61,1.0,61.3,61.3,1.0,16.28,16.28,1.0
07/01/2022 06:03:00.000000,41.7,41.7,1.0,3.31,3.31,1.0,3.35,3.35,1.0,0.38,0.38,1.0,3.18,3.18,1.0,1.15,3.67,3.67,1.0,3.019,3.28,3.28,1.0,63.51,63.51,1.0,15.8,15.8,1.0
07/01/2022 06:20:35.000000,45.56,45.56,1.0,2.94,2.94,1.0,3.33,3.33,1.0,0.58,0.58,1.0,3.24,3.24,1.0,0.58,3.62,3.62,1.0,0.971,3.29,3.29,1.0,65.87,65.87,1.0,15.4,15.4,1.0
07/01/2022 06:38:09.000000,49.85,49.85,1.0,2.92,2.92,1.0,4.47,4.47,1.0,0.77,0.77,1.0,4.34,4.34,1.0,1.19,4.39,4.39,1.0,2.767,4.44,4.44,1.0,66.29,66.29,1.0,15.27,15.27,1.0
07/01/2022 06:55:43.000000,60.56,60.56,1.0,4.54,4.54,1.0,5.32,5.32,1.0,1.19,1.19,1.0,5.12,5.12,1.0,2.58,4.9,4.9,1.0,6.983,5.28,5.28,1.0,67.6,67.6,1.0,15.31,15.31,1.0
07/01/2022 07:13:17.000000,59.41,59.41,1.0,4.55,4.55,1.0,6.44,6.44,1.0,1.78,1.78,1.0,6.21,6.21,1.0,3.0,5.59,5.59,1.0,8.219,6.39,6.39,1.0,68.99,68.99,1.0,15.36,15.36,1.0
07/01/2022 07:30:51.000000,49.2,49.2,1.0,4.3,4.3,1.0,5.53,5.53,1.0,1.55,1.55,1.0,5.38,5.38,1.0,2.17,5.02,5.02,1.0,5.735,5.49,5.49,1.0,67.87,67.87,1.0,15.37,15.37,1.0
07/01/2022 07:48:26.000000,41.25,41.25,1.0,2.96,2.96,1.0,3.63,3.63,1.0,0.58,0.58,1.0,3.51,3.51,1.0,1.04,3.79,3.79,1.0,2.392,3.59,3.59,1.0,66.51,66.51,1.0,15.5,15.5,1.0
07/01/2022 08:06:00.000000,41.26,41.26,1.0,2.69,2.69,1.0,3.11,3.11,1.0,0.58,0.58,1.0,2.97,2.97,1.0,0.96,3.42,3.42,1.0,2.157,3.06,3.06,1.0,66.79,66.79,1.0,15.56,15.56,1.0
07/01/2022 08:23:34.000000,42.52,42.52,1.0,2.94,2.94,1.0,3.8,3.8,1.0,0.39,0.39,1.0,3.68,3.68,1.0,0.81,3.89,3.89,1.0,1.71,3.77,3.77,1.0,66.85,66.85,1.0,15.6,15.6,1.0
07/01/2022 08:41:08.000000,38.57,38.57,1.0,2.33,2.33,1.0,3.78,3.78,1.0,0.39,0.39,1.0,3.69,3.69,1.0,0.78,3.89,3.89,1.0,1.723,3.75,3.75,1.0,66.07,66.07,1.0,15.75,15.75,1.0
07/01/2022 08:58:43.000000,40.05,40.05,1.0,3.19,3.19,1.0,3.32,3.32,1.0,0.23,0.23,1.0,3.24,3.24,1.0,0.62,3.57,3.57,1.0,1.267,3.27,3.27,1.0,65.89,65.89,1.0,15.81,15.81,1.0
07/01/2022 09:16:17.000000,42.33,42.33,1.0,4.08,4.08,1.0,4.06,4.06,1.0,0.58,0.58,1.0,3.94,3.94,1.0,1.0,4.05,4.05,1.0,2.325,4.01,4.01,1.0,66.66,66.66,1.0,15.65,15.65,1.0
07/01/2022 09:33:51.000000,44.76,44.76,1.0,2.72,2.72,1.0,3.93,3.93,1.0,0.58,0.58,1.0,3.8,3.8,1.0,1.17,3.95,3.95,1.0,2.675,3.89,3.89,1.0,67.81,67.81,1.0,15.39,15.39,1.0
07/01/2022 09:51:26.000000,47.16,47.16,1.0,3.31,3.31,1.0,4.46,4.46,1.0,1.15,1.15,1.0,4.29,4.29,1.0,1.58,4.3,4.3,1.0,3.735,4.42,4.42,1.0,68.91,68.91,1.0,15.06,15.06,1.0
07/01/2022 10:09:00.000000,48.05,48.05,1.0,4.5,4.5,1.0,5.05,5.05,1.0,1.15,1.15,1.0,4.88,4.88,1.0,1.96,4.69,4.69,1.0,4.814,5.0,5.0,1.0,69.22,69.22,1.0,14.89,14.89,1.0
07/01/2022 10:26:35.000000,46.44,46.44,1.0,4.15,4.15,1.0,5.06,5.06,1.0,0.96,0.96,1.0,4.89,4.89,1.0,2.35,4.7,4.7,1.0,6.132,5.02,5.02,1.0,68.71,68.71,1.0,15.11,15.11,1.0
07/01/2022 10:44:09.000000,44.08,44.08,1.0,3.33,3.33,1.0,4.17,4.17,1.0,0.61,0.61,1.0,4.02,4.02,1.0,1.58,4.09,4.09,1.0,3.785,4.12,4.12,1.0,68.78,68.78,1.0,15.16,15.16,1.0
07/01/2022 11:01:46.000000,44.98,44.98,1.0,4.08,4.08,1.0,4.64,4.64,1.0,1.0,1.0,1.0,4.48,4.48,1.0,1.58,4.39,4.39,1.0,3.661,4.59,4.59,1.0,69.66,69.66,1.0,14.98,14.98,1.0
07/01/2022 11:19:20.000000,47.47,47.47,1.0,4.35,4.35,1.0,5.33,5.33,1.0,1.42,1.42,1.0,5.19,5.19,1.0,2.19,4.85,4.85,1.0,5.331,5.28,5.28,1.0,70.53,70.53,1.0,14.61,14.61,1.0
07/01/2022 11:36:55.000000,53.63,53.63,1.0,4.75,4.75,1.0,5.8,5.8,1.0,1.78,1.78,1.0,5.57,5.57,1.0,2.78,5.14,5.14,1.0,6.835,5.76,5.76,1.0,72.48,72.48,1.0,14.13,14.13,1.0
07/01/2022 11:54:29.000000,58.24,58.24,1.0,5.31,5.31,1.0,6.22,6.22,1.0,2.15,2.15,1.0,6.06,6.06,1.0,2.77,5.41,5.41,1.0,6.563,6.18,6.18,1.0,74.05,74.05,1.0,13.76,13.76,1.0
07/01/2022 12:12:04.000000,61.96,61.96,1.0,5.5,5.5,1.0,6.28,6.28,1.0,2.0,2.0,1.0,6.09,6.09,1.0,2.58,5.4,5.4,1.0,5.846,6.23,6.23,1.0,75.43,75.43,1.0,13.62,13.62,1.0
07/01/2022 12:29:39.000000,59.69,59.69,1.0,5.33,5.33,1.0,6.32,6.32,1.0,2.19,2.19,1.0,6.12,6.12,1.0,3.39,5.42,5.42,1.0,8.332,6.26,6.26,1.0,75.54,75.54,1.0,13.63,13.63,1.0
07/01/2022 12:47:13.000000,63.02,63.02,1.0,6.23,6.23,1.0,6.68,6.68,1.0,2.38,2.38,1.0,6.49,6.49,1.0,3.35,5.61,5.61,1.0,8.128,6.62,6.62,1.0,76.73,76.73,1.0,13.59,13.59,1.0
07/01/2022 13:04:48.000000,56.08,56.08,1.0,7.99,7.99,1.0,10.3,10.3,1.0,4.59,4.59,1.0,10.04,10.04,1.0,5.78,8.08,8.08,1.0,15.866,10.26,10.26,1.0,75.09,75.09,1.0,14.03,14.03,1.0
07/01/2022 13:22:24.000000,58.39,58.39,1.0,16.73,16.73,1.0,21.97,21.97,1.0,10.38,10.38,1.0,21.29,21.29,1.0,14.19,15.86,15.86,1.0,42.188,21.88,21.88,1.0,73.2,73.2,1.0,14.95,14.95,1.0
07/01/2022 13:39:59.000000,56.14,56.14,1.0,16.23,16.23,1.0,19.84,19.84,1.0,9.58,9.58,1.0,19.21,19.21,1.0,12.62,14.42,14.42,1.0,37.623,19.72,19.72,1.0,72.05,72.05,1.0,15.41,15.41,1.0
07/01/2022 13:57:33.000000,44.76,44.76,1.0,16.76,16.76,1.0,19.16,19.16,1.0,9.2,9.2,1.0,18.53,18.53,1.0,11.8,13.99,13.99,1.0,35.444,19.06,19.06,1.0,70.21,70.21,1.0,15.98,15.98,1.0
07/01/2022 14:15:08.000000,50.44,50.44,1.0,16.0,16.0,1.0,16.86,16.86,1.0,7.77,7.77,1.0,16.19,16.19,1.0,11.58,12.39,12.39,1.0,35.047,16.74,16.74,1.0,69.67,69.67,1.0,16.57,16.57,1.0
07/01/2022 14:32:43.000000,43.14,43.14,1.0,11.73,11.73,1.0,15.93,15.93,1.0,7.62,7.62,1.0,15.42,15.42,1.0,9.42,11.82,11.82,1.0,28.747,15.89,15.89,1.0,68.26,68.26,1.0,17.18,17.18,1.0
07/01/2022 14:50:18.000000,33.72,33.72,1.0,11.85,11.85,1.0,15.85,15.85,1.0,6.85,6.85,1.0,15.35,15.35,1.0,9.08,11.79,11.79,1.0,28.041,15.79,15.79,1.0,65.98,65.98,1.0,17.69,17.69,1.0
07/01/2022 15:07:52.000000,29.13,29.13,1.0,13.88,13.88,1.0,18.27,18.27,1.0,8.35,8.35,1.0,17.64,17.64,1.0,11.31,13.44,13.44,1.0,35.147,18.21,18.21,1.0,64.52,64.52,1.0,18.11,18.11,1.0
07/01/2022 15:25:26.000000,23.37,23.37,1.0,16.27,16.27,1.0,19.74,19.74,1.0,9.35,9.35,1.0,19.0,19.0,1.0,13.5,14.44,14.44,1.0,42.232,19.65,19.65,1.0,62.26,62.26,1.0,18.67,18.67,1.0
07/01/2022 15:43:00.000000,20.33,20.33,1.0,16.12,16.12,1.0,21.86,21.86,1.0,10.81,10.81,1.0,21.17,21.17,1.0,13.81,15.9,15.9,1.0,43.595,21.82,21.82,1.0,60.29,60.29,1.0,19.39,19.39,1.0
07/01/2022 16:00:35.000000,26.76,26.76,1.0,14.88,14.88,1.0,19.75,19.75,1.0,9.58,9.58,1.0,19.08,19.08,1.0,12.38,14.47,14.47,1.0,39.666,19.69,19.69,1.0,58.3,58.3,1.0,20.23,20.23,1.0
07/01/2022 16:18:09.000000,10.05,10.05,1.0,17.35,17.35,1.0,20.11,20.11,1.0,9.42,9.42,1.0,19.42,19.42,1.0,13.0,14.7,14.7,1.0,42.468,20.02,20.02,1.0,54.11,54.11,1.0,21.82,21.82,1.0
07/01/2022 16:35:43.000000,-0.97,-0.97,1.0,11.33,11.33,1.0,16.63,16.63,1.0,7.39,7.39,1.0,16.12,16.12,1.0,9.78,12.43,12.43,1.0,33.402,16.57,16.57,1.0,49.58,49.58,1.0,23.19,23.19,1.0
07/01/2022 16:53:16.000000,-9.96,-9.96,1.0,11.88,11.88,1.0,16.98,16.98,1.0,6.88,6.88,1.0,16.48,16.48,1.0,9.5,12.66,12.66,1.0,33.248,16.93,16.93,1.0,46.68,46.68,1.0,24.49,24.49,1.0
07/01/2022 17:10:50.000000,-15.33,-15.33,1.0,11.3,11.3,1.0,15.21,15.21,1.0,6.36,6.36,1.0,14.67,14.67,1.0,8.78,11.44,11.44,1.0,31.718,15.13,15.13,1.0,43.93,43.93,1.0,25.75,25.75,1.0
07/01/2022 17:28:24.000000,-19.48,-19.48,1.0,9.62,9.62,1.0,14.18,14.18,1.0,5.85,5.85,1.0,13.79,13.79,1.0,7.65,10.78,10.78,1.0,28.623,14.15,14.15,1.0,42.3,42.3,1.0,26.43,26.43,1.0
07/01/2022 17:45:58.000000,-17.7,-17.7,1.0,12.5,12.5,1.0,16.01,16.01,1.0,7.04,7.04,1.0,15.53,15.53,1.0,8.85,11.92,11.92,1.0,32.677,15.95,15.95,1.0,41.98,41.98,1.0,27.26,27.26,1.0
07/01/2022 18:03:31.000000,-21.97,-21.97,1.0,9.46,9.46,1.0,13.61,13.61,1.0,5.65,5.65,1.0,13.26,13.26,1.0,7.31,10.4,10.4,1.0,28.36,13.56,13.56,1.0,38.56,38.56,1.0,27.8,27.8,1.0
07/01/2022 18:21:05.000000,-19.48,-19.48,1.0,10.12,10.12,1.0,14.46,14.46,1.0,5.62,5.62,1.0,14.02,14.02,1.0,7.42,10.93,10.93,1.0,29.123,14.41,14.41,1.0,37.58,37.58,1.0,28.68,28.68,1.0
07/01/2022 18:38:38.000000,-27.1,-27.1,1.0,8.94,8.94,1.0,13.53,13.53,1.0,5.58,5.58,1.0,13.19,13.19,1.0,7.0,10.32,10.32,1.0,27.828,13.47,13.47,1.0,37.12,37.12,1.0,28.61,28.61,1.0
07/01/2022 18:56:12.000000,-18.82,-18.82,1.0,8.12,8.12,1.0,12.28,12.28,1.0,4.77,4.77,1.0,12.05,12.05,1.0,5.81,9.43,9.43,1.0,24.363,12.25,12.25,1.0,37.6,37.6,1.0,29.12,29.12,1.0
07/01/2022 19:13:46.000000,-27.13,-27.13,1.0,8.27,8.27,1.0,11.79,11.79,1.0,4.38,4.38,1.0,11.44,11.44,1.0,5.77,9.12,9.12,1.0,24.801,11.73,11.73,1.0,34.4,34.4,1.0,30.04,30.04,1.0
07/01/2022 19:31:19.000000,-28.72,-28.72,1.0,5.54,5.54,1.0,8.71,8.71,1.0,2.62,2.62,1.0,8.52,8.52,1.0,3.42,7.02,7.02,1.0,17.737,8.66,8.66,1.0,34.54,34.54,1.0,30.42,30.42,1.0
07/01/2022 19:48:53.000000,-21.47,-21.47,1.0,4.96,4.96,1.0,7.74,7.74,1.0,2.04,2.04,1.0,7.56,7.56,1.0,2.85,6.4,6.4,1.0,16.089,7.7,7.7,1.0,33.73,33.73,1.0,30.56,30.56,1.0
07/01/2022 20:06:26.000000,-31.44,-31.44,1.0,5.27,5.27,1.0,7.88,7.88,1.0,2.19,2.19,1.0,7.69,7.69,1.0,3.35,6.58,6.58,1.0,17.808,7.84,7.84,1.0,31.04,31.04,1.0,30.65,30.65,1.0
07/01/2022 20:23:59.000000,-25.55,-25.55,1.0,4.92,4.92,1.0,7.47,7.47,1.0,2.0,2.0,1.0,7.27,7.27,1.0,3.0,6.25,6.25,1.0,16.897,7.43,7.43,1.0,31.45,31.45,1.0,31.09,31.09,1.0
07/01/2022 20:41:32.000000,-27.72,-27.72,1.0,4.0,4.0,1.0,7.66,7.66,1.0,1.81,1.81,1.0,7.53,7.53,1.0,2.23,6.39,6.39,1.0,14.573,7.62,7.62,1.0,31.0,31.0,1.0,31.13,31.13,1.0
07/01/2022 20:59:06.000000,-39.01,-39.01,1.0,3.36,3.36,1.0,5.64,5.64,1.0,1.0,1.0,1.0,5.54,5.54,1.0,1.39,5.11,5.11,1.0,12.387,5.6,5.6,1.0,27.76,27.76,1.0,31.65,31.65,1.0
07/01/2022 21:16:39.000000,-14.3,-14.3,1.0,3.75,3.75,1.0,6.62,6.62,1.0,1.19,1.19,1.0,6.5,6.5,1.0,2.0,5.75,5.75,1.0,13.457,6.57,6.57,1.0,31.45,31.45,1.0,30.22,30.22,1.0
07/01/2022 21:34:13.000000,-9.59,-9.59,1.0,4.31,4.31,1.0,7.47,7.47,1.0,1.96,1.96,1.0,7.33,7.33,1.0,2.58,6.36,6.36,1.0,14.779,7.44,7.44,1.0,32.91,32.91,1.0,29.32,29.32,1.0
07/01/2022 21:51:46.000000,-11.36,-11.36,1.0,3.88,3.88,1.0,5.65,5.65,1.0,1.0,1.0,1.0,5.45,5.45,1.0,1.38,5.15,5.15,1.0,11.464,5.61,5.61,1.0,30.91,30.91,1.0,29.94,29.94,1.0
07/01/2022 22:09:19.000000,-15.94,-15.94,1.0,3.96,3.96,1.0,6.45,6.45,1.0,1.42,1.42,1.0,6.29,6.29,1.0,2.04,5.66,5.66,1.0,13.799,6.39,6.39,1.0,29.9,29.9,1.0,30.54,30.54,1.0
07/01/2022 22:26:53.000000,-16.69,-16.69,1.0,2.92,2.92,1.0,5.33,5.33,1.0,1.0,1.0,1.0,5.21,5.21,1.0,1.0,4.91,4.91,1.0,10.486,5.3,5.3,1.0,30.84,30.84,1.0,30.38,30.38,1.0
07/01/2022 22:44:27.000000,-21.72,-21.72,1.0,3.5,3.5,1.0,5.95,5.95,1.0,1.0,1.0,1.0,5.81,5.81,1.0,1.38,5.4,5.4,1.0,11.784,5.92,5.92,1.0,28.73,28.73,1.0,30.42,30.42,1.0
07/01/2022 23:02:00.000000,-16.8,-16.8,1.0,3.5,3.5,1.0,5.68,5.68,1.0,1.0,1.0,1.0,5.51,5.51,1.0,1.38,5.25,5.25,1.0,11.51,5.63,5.63,1.0,29.18,29.18,1.0,29.83,29.83,1.0
07/01/2022 23:19:33.000000,-15.58,-15.58,1.0,2.77,2.77,1.0,5.34,5.34,1.0,1.19,1.19,1.0,5.21,5.21,1.0,1.23,5.03,5.03,1.0,11.143,5.31,5.31,1.0,28.78,28.78,1.0,30.0,30.0,1.0
07/01/2022 23:37:07.000000,-9.19,-9.19,1.0,3.19,3.19,1.0,5.28,5.28,1.0,1.0,1.0,1.0,5.17,5.17,1.0,1.19,4.98,4.98,1.0,10.642,5.25,5.25,1.0,30.54,30.54,1.0,29.33,29.33,1.0
07/01/2022 23:54:40.000000,10.43,10.43,1.0,3.73,3.73,1.0,6.65,6.65,1.0,1.04,1.04,1.0,6.5,6.5,1.0,1.81,5.8,5.8,1.0,12.159,6.62,6.62,1.0,34.2,34.2,1.0,28.88,28.88,1.0
07/02/2022 00:12:13.000000,12.13,12.13,1.0,3.31,3.31,1.0,5.92,5.92,1.0,1.19,1.19,1.0,5.82,5.82,1.0,1.58,5.33,5.33,1.0,11.062,5.89,5.89,1.0,35.56,35.56,1.0,28.13,28.13,1.0
07/02/2022 00:29:47.000000,14.28,14.28,1.0,3.14,3.14,1.0,5.06,5.06,1.0,0.81,0.81,1.0,4.96,4.96,1.0,1.0,4.75,4.75,1.0,8.984,5.04,5.04,1.0,36.97,36.97,1.0,27.61,27.61,1.0
07/02/2022 00:47:20.000000,13.38,13.38,1.0,3.91,3.91,1.0,4.9,4.9,1.0,0.42,0.42,1.0,4.77,4.77,1.0,1.19,4.67,4.67,1.0,9.347,4.85,4.85,1.0,37.07,37.07,1.0,27.1,27.1,1.0
07/02/2022 01:04:53.000000,13.41,13.41,1.0,3.19,3.19,1.0,5.0,5.0,1.0,0.42,0.42,1.0,4.87,4.87,1.0,1.19,4.78,4.78,1.0,8.927,4.95,4.95,1.0,38.03,38.03,1.0,26.23,26.23,1.0
07/02/2022 01:22:27.000000,17.3,17.3,1.0,3.15,3.15,1.0,5.34,5.34,1.0,0.62,0.62,1.0,5.2,5.2,1.0,1.42,5.04,5.04,1.0,9.349,5.3,5.3,1.0,38.91,38.91,1.0,25.67,25.67,1.0
07/02/2022 01:40:00.000000,19.34,19.34,1.0,3.36,3.36,1.0,5.65,5.65,1.0,1.0,1.0,1.0,5.48,5.48,1.0,1.61,5.26,5.26,1.0,9.652,5.62,5.62,1.0,39.87,39.87,1.0,25.13,25.13,1.0
07/02/2022 01:57:33.000000,20.55,20.55,1.0,3.12,3.12,1.0,5.23,5.23,1.0,0.81,0.81,1.0,5.12,5.12,1.0,1.38,4.95,4.95,1.0,8.785,5.19,5.19,1.0,41.12,41.12,1.0,24.91,24.91,1.0
07/02/2022 02:15:07.000000,22.49,22.49,1.0,3.35,3.35,1.0,5.58,5.58,1.0,0.62,0.62,1.0,5.43,5.43,1.0,1.58,5.17,5.17,1.0,9.201,5.54,5.54,1.0,42.37,42.37,1.0,24.6,24.6,1.0
07/02/2022 02:32:41.000000,25.63,25.63,1.0,3.5,3.5,1.0,6.01,6.01,1.0,1.19,1.19,1.0,5.87,5.87,1.0,1.77,5.48,5.48,1.0,9.498,5.98,5.98,1.0,43.22,43.22,1.0,24.03,24.03,1.0
07/02/2022 02:50:15.000000,24.89,24.89,1.0,3.36,3.36,1.0,4.86,4.86,1.0,0.61,0.61,1.0,4.75,4.75,1.0,1.22,4.72,4.72,1.0,7.497,4.82,4.82,1.0,44.21,44.21,1.0,23.42,23.42,1.0
07/02/2022 03:07:49.000000,28.18,28.18,1.0,3.15,3.15,1.0,5.18,5.18,1.0,0.81,0.81,1.0,5.04,5.04,1.0,1.42,4.93,4.93,1.0,7.796,5.14,5.14,1.0,45.83,45.83,1.0,22.88,22.88,1.0
07/02/2022 03:25:23.000000,28.7,28.7,1.0,4.31,4.31,1.0,5.38,5.38,1.0,0.81,0.81,1.0,5.13,5.13,1.0,2.15,5.04,5.04,1.0,9.816,5.32,5.32,1.0,46.96,46.96,1.0,22.5,22.5,1.0
07/02/2022 03:42:56.000000,21.53,21.53,1.0,2.12,2.12,1.0,3.68,3.68,1.0,0.0,0.0,1.0,3.56,3.56,1.0,0.19,3.96,3.96,1.0,3.777,3.64,3.64,1.0,46.06,46.06,1.0,22.34,22.34,1.0
07/02/2022 04:00:30.000000,24.47,24.47,1.0,3.3,3.3,1.0,5.43,5.43,1.0,1.17,1.17,1.0,5.29,5.29,1.0,1.55,5.12,5.12,1.0,7.814,5.38,5.38,1.0,46.94,46.94,1.0,22.12,22.12,1.0
07/02/2022 04:18:04.000000,26.73,26.73,1.0,2.31,2.31,1.0,4.35,4.35,1.0,0.19,0.19,1.0,4.23,4.23,1.0,0.58,4.39,4.39,1.0,4.589,4.32,4.32,1.0,48.35,48.35,1.0,21.72,21.72,1.0
07/02/2022 04:35:38.000000,22.11,22.11,1.0,3.55,3.55,1.0,5.88,5.88,1.0,1.0,1.0,1.0,5.73,5.73,1.0,1.81,5.43,5.43,1.0,8.332,5.86,5.86,1.0,48.22,48.22,1.0,21.62,21.62,1.0
07/02/2022 04:53:12.000000,28.25,28.25,1.0,3.15,3.15,1.0,4.74,4.74,1.0,0.38,0.38,1.0,4.58,4.58,1.0,0.81,4.62,4.62,1.0,4.776,4.7,4.7,1.0,51.08,51.08,1.0,20.84,20.84,1.0
