InstrumentName, Canary-CDPHE-3,,,,,,,,,,,,,,
StartTime, 2022-07-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2022-07-31 23:59:59,,,,,,,,,,,,,,
Date,*Lat,*Lon,F1,F3,F4,Hmdty,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Uncertainty
07/29/2022 17:26:23.983000,40.589722,-105.05175,0.0,0.0,0.0,61.8,31.28,15.28,11.07,7.9,20.24,14.24,-1.0,74.21,3331.0
07/29/2022 17:27:31.340000,40.589722,-105.05175,0.0,0.0,0.0,61.06,32.05,18.52,11.73,9.57,19.87,15.2,-1.0,75.36,3331.0
07/29/2022 17:28:25.072000,40.589722,-105.05175,0.0,0.0,0.0,59.79,28.98,14.63,11.25,8.2,18.27,13.93,-1.0,76.55,3331.0
07/29/2022 17:29:23.259000,40.589722,-105.05175,0.0,0.0,0.0,55.47,18.87,13.87,10.13,8.43,17.13,12.97,-1.0,77.63,3331.0
07/29/2022 17:30:23.420000,40.589722,-105.05175,0.0,0.0,0.0,53.9,19.57,12.33,10.58,7.78,16.3,12.23,-85.0,78.67,3331.0
07/29/2022 17:31:23.337000,40.589722,-105.05175,0.0,0.0,0.0,52.03,18.1,12.4,10.17,7.6,17.0,11.75,-85.0,79.75,3331.0
07/29/2022 17:32:24.367000,40.589722,-105.05175,0.0,0.0,0.0,49.94,15.03,12.28,8.88,6.88,14.35,10.93,-85.0,80.87,3331.0
07/29/2022 17:33:23.864000,40.589722,-105.05175,0.0,0.0,0.0,48.29,18.93,11.17,8.75,5.77,14.95,10.82,-85.0,82.0,3331.0
07/29/2022 17:34:25.066000,40.589722,-105.05175,0.0,0.0,0.0,47.39,22.8,9.47,8.35,5.57,13.35,9.23,-85.0,83.28,3331.0
07/29/2022 17:35:24.863000,40.589722,-105.05175,0.0,0.0,0.0,46.06,19.37,9.48,7.8,5.25,14.37,8.83,-85.0,84.54,3331.0
07/29/2022 17:36:23.139000,40.589722,-105.05175,0.0,0.0,0.0,44.62,38.1,16.08,10.1,7.15,19.27,13.4,-97.0,85.53,3331.0
07/29/2022 17:37:23.767000,40.589722,-105.05175,0.0,0.0,0.0,43.72,20.73,10.15,6.03,4.7,11.95,8.52,-97.0,86.36,3331.0
07/29/2022 17:38:23.282000,40.589722,-105.05175,0.0,0.0,0.0,41.6,13.27,7.22,6.47,3.52,11.5,6.27,-81.0,87.1,3331.0
07/29/2022 17:39:23.364000,40.589722,-105.05175,0.0,0.0,0.0,40.43,14.38,8.6,8.08,4.87,13.18,8.25,-79.0,87.66,3331.0
07/29/2022 17:40:23.021000,40.589722,-105.05175,0.0,0.0,0.0,39.57,12.62,10.12,8.42,5.33,12.62,8.48,-79.0,88.16,3331.0
