InstrumentName, La Casa,,,,,
StartTime, 2022-07-01 00:00:00,,,,,
EndTime, 2022-07-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
07/01/2022 00:00:00.000000,0.241,7.0,35.0,12.1,3.3,0.0
07/01/2022 01:00:00.000000,0.236,6.0,34.0,10.8,3.1,0.0
07/01/2022 02:00:00.000000,0.223,5.0,35.0,10.0,3.0,0.0
07/01/2022 03:00:00.000000,0.215,12.0,33.0,21.9,4.1,0.0
07/01/2022 04:00:00.000000,0.208,11.0,34.0,15.3,3.3,0.0
07/01/2022 05:00:00.000000,0.215,,35.0,11.6,2.9,0.0
07/01/2022 06:00:00.000000,0.248,13.0,28.0,11.4,3.4,0.0
07/01/2022 09:00:00.000000,0.223,9.0,27.0,14.8,4.2,0.0
07/01/2022 10:00:00.000000,0.1,7.0,28.0,27.6,5.9,0.0
07/01/2022 11:00:00.000000,0.147,15.0,20.0,24.0,5.5,0.0
07/01/2022 12:00:00.000000,0.176,15.0,20.0,20.4,5.3,0.0
07/01/2022 13:00:00.000000,0.279,19.0,21.0,31.7,6.6,0.0
07/01/2022 14:00:00.000000,0.225,14.0,29.0,33.1,7.3,0.0
07/01/2022 15:00:00.000000,0.163,9.0,36.0,23.6,6.4,0.0
07/01/2022 16:00:00.000000,0.19,12.0,39.0,31.3,7.7,0.0
07/01/2022 17:00:00.000000,0.158,10.0,45.0,31.8,7.8,0.0
07/01/2022 18:00:00.000000,0.059,4.0,54.0,19.1,5.9,0.0
07/01/2022 19:00:00.000000,0.064,3.0,61.0,18.9,5.9,0.0
07/01/2022 20:00:00.000000,0.051,3.0,64.0,20.2,5.9,0.0
07/01/2022 21:00:00.000000,0.044,3.0,63.0,19.5,5.1,0.0
07/01/2022 22:00:00.000000,0.138,2.0,61.0,17.7,5.0,0.0
07/01/2022 23:00:00.000000,0.157,2.0,59.0,15.9,4.7,0.0
07/02/2022 00:00:00.000000,0.171,3.0,56.0,19.3,4.8,0.0
07/02/2022 01:00:00.000000,0.163,3.0,49.0,13.5,4.3,0.0
07/02/2022 02:00:00.000000,0.209,5.0,44.0,13.4,4.6,0.0
07/02/2022 03:00:00.000000,0.195,6.0,39.0,12.5,4.6,0.0
07/02/2022 04:00:00.000000,0.113,4.0,42.0,32.6,5.0,0.0
07/02/2022 05:00:00.000000,0.126,,39.0,12.7,4.3,0.0
07/02/2022 06:00:00.000000,0.129,6.0,35.0,15.2,4.9,0.0
07/02/2022 09:00:00.000000,0.246,10.0,17.0,16.9,6.0,0.0
07/02/2022 10:00:00.000000,0.223,11.0,19.0,18.9,6.6,0.0
07/02/2022 11:00:00.000000,0.193,9.0,21.0,17.2,6.0,0.0
07/02/2022 12:00:00.000000,0.211,9.0,18.0,17.6,5.6,0.0
07/02/2022 13:00:00.000000,0.191,13.0,20.0,16.8,5.7,0.0
07/02/2022 14:00:00.000000,0.17,7.0,30.0,13.6,5.1,0.0
07/02/2022 15:00:00.000000,0.163,6.0,41.0,13.8,4.7,0.0
07/02/2022 16:00:00.000000,0.128,5.0,47.0,13.1,4.9,0.0
07/02/2022 17:00:00.000000,0.14,5.0,54.0,14.4,5.2,0.0
07/02/2022 18:00:00.000000,0.128,4.0,59.0,16.8,5.2,0.0
07/02/2022 19:00:00.000000,0.109,3.0,56.0,15.5,4.6,0.0
07/02/2022 20:00:00.000000,0.143,3.0,56.0,16.1,4.5,0.0
