InstrumentName, Rocky Flats - North
StartTime, 2022-07-01 00:00:00
EndTime, 2022-07-31 23:59:59
Date,O3
07/01/2022 00:00:00.000000,45.0
07/01/2022 01:00:00.000000,45.0
07/01/2022 02:00:00.000000,41.0
07/01/2022 03:00:00.000000,46.0
07/01/2022 04:00:00.000000,44.0
07/01/2022 05:00:00.000000,43.0
07/01/2022 06:00:00.000000,39.0
07/01/2022 09:00:00.000000,38.0
07/01/2022 10:00:00.000000,34.0
07/01/2022 12:00:00.000000,33.0
07/01/2022 13:00:00.000000,36.0
07/01/2022 14:00:00.000000,36.0
07/01/2022 15:00:00.000000,43.0
07/01/2022 16:00:00.000000,50.0
07/01/2022 17:00:00.000000,58.0
07/01/2022 18:00:00.000000,65.0
07/01/2022 19:00:00.000000,74.0
07/01/2022 20:00:00.000000,77.0
07/01/2022 21:00:00.000000,78.0
07/01/2022 22:00:00.000000,82.0
07/01/2022 23:00:00.000000,75.0
07/02/2022 00:00:00.000000,69.0
07/02/2022 01:00:00.000000,60.0
07/02/2022 02:00:00.000000,52.0
07/02/2022 03:00:00.000000,49.0
07/02/2022 04:00:00.000000,50.0
07/02/2022 05:00:00.000000,47.0
07/02/2022 06:00:00.000000,45.0
07/02/2022 09:00:00.000000,50.0
07/02/2022 10:00:00.000000,49.0
07/02/2022 11:00:00.000000,49.0
07/02/2022 12:00:00.000000,47.0
07/02/2022 13:00:00.000000,39.0
07/02/2022 14:00:00.000000,48.0
07/02/2022 15:00:00.000000,55.0
07/02/2022 16:00:00.000000,57.0
07/02/2022 17:00:00.000000,64.0
07/02/2022 18:00:00.000000,70.0
07/02/2022 19:00:00.000000,66.0
07/02/2022 20:00:00.000000,68.0
07/02/2022 21:00:00.000000,67.0
07/02/2022 22:00:00.000000,64.0
07/02/2022 23:00:00.000000,60.0
07/03/2022 00:00:00.000000,61.0
07/03/2022 01:00:00.000000,54.0
07/03/2022 02:00:00.000000,48.0
07/03/2022 03:00:00.000000,48.0
07/03/2022 04:00:00.000000,48.0
07/03/2022 05:00:00.000000,47.0
07/03/2022 06:00:00.000000,47.0
07/03/2022 09:00:00.000000,41.0
07/03/2022 10:00:00.000000,38.0
07/03/2022 11:00:00.000000,35.0
07/03/2022 12:00:00.000000,36.0
07/03/2022 13:00:00.000000,40.0
07/03/2022 14:00:00.000000,43.0
07/03/2022 15:00:00.000000,47.0
07/03/2022 16:00:00.000000,55.0
07/03/2022 17:00:00.000000,63.0
07/03/2022 18:00:00.000000,63.0
07/03/2022 19:00:00.000000,66.0
07/03/2022 20:00:00.000000,69.0
07/03/2022 21:00:00.000000,54.0
07/03/2022 22:00:00.000000,45.0
07/03/2022 23:00:00.000000,42.0
07/04/2022 00:00:00.000000,42.0
07/04/2022 01:00:00.000000,39.0
07/04/2022 02:00:00.000000,35.0
07/04/2022 03:00:00.000000,34.0
07/04/2022 04:00:00.000000,34.0
07/04/2022 05:00:00.000000,36.0
07/04/2022 06:00:00.000000,37.0
07/04/2022 09:00:00.000000,40.0
07/04/2022 10:00:00.000000,36.0
07/04/2022 11:00:00.000000,32.0
07/04/2022 12:00:00.000000,36.0
07/04/2022 13:00:00.000000,37.0
07/04/2022 14:00:00.000000,41.0
07/04/2022 15:00:00.000000,44.0
07/04/2022 16:00:00.000000,49.0
07/04/2022 17:00:00.000000,52.0
07/04/2022 18:00:00.000000,58.0
07/04/2022 19:00:00.000000,54.0
