InstrumentName, Woods Park B,,
StartTime, 2022-07-01 00:00:00,,
EndTime, 2022-07-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
07/01/2022 00:00:55.000000,6.24,8.17,7.97
07/01/2022 00:04:55.000000,6.96,9.63,9.25
07/01/2022 00:08:55.000000,6.62,9.15,8.72
07/01/2022 00:12:55.000000,6.0,8.21,7.89
07/01/2022 00:16:55.000000,5.97,8.07,7.95
07/01/2022 00:20:58.000000,6.69,9.38,9.05
07/01/2022 00:24:55.000000,6.31,8.21,7.67
07/01/2022 00:28:55.000000,6.51,8.51,8.3
07/01/2022 00:30:55.000000,5.72,7.5,7.47
07/01/2022 00:34:55.000000,5.61,7.22,6.9
07/01/2022 00:36:56.000000,6.16,8.02,7.66
07/01/2022 00:38:56.000000,6.32,8.35,8.08
07/01/2022 00:40:56.000000,6.48,8.41,8.1
07/01/2022 00:42:56.000000,5.32,7.39,7.07
07/01/2022 00:44:56.000000,6.29,8.67,8.19
07/01/2022 00:46:56.000000,6.07,8.14,7.83
07/01/2022 00:48:56.000000,6.05,7.84,7.69
07/01/2022 00:50:56.000000,5.62,7.64,7.46
07/01/2022 00:52:56.000000,6.29,8.4,8.09
07/01/2022 00:54:56.000000,6.4,8.29,7.78
07/01/2022 00:56:56.000000,5.81,7.88,7.74
07/01/2022 00:58:56.000000,5.33,7.04,6.79
07/01/2022 01:00:56.000000,5.96,7.6,7.54
07/01/2022 01:02:56.000000,6.02,7.25,7.0
07/01/2022 01:06:56.000000,6.14,7.49,7.4
07/01/2022 01:08:56.000000,5.89,8.37,7.79
07/01/2022 01:10:56.000000,5.57,7.64,7.28
07/01/2022 01:12:56.000000,5.98,7.71,7.47
07/01/2022 01:14:56.000000,5.8,7.96,7.59
07/01/2022 01:16:56.000000,5.4,7.44,7.28
07/01/2022 01:18:56.000000,5.46,7.92,7.17
07/01/2022 01:20:56.000000,5.4,7.03,6.87
07/01/2022 01:22:56.000000,5.16,7.12,6.91
07/01/2022 01:24:56.000000,5.44,6.79,6.44
07/01/2022 01:26:56.000000,5.07,6.47,6.47
07/01/2022 01:28:56.000000,6.14,7.9,7.81
07/01/2022 01:30:56.000000,5.22,7.12,6.85
07/01/2022 01:32:56.000000,5.75,7.47,7.37
07/01/2022 01:34:56.000000,5.36,6.98,6.69
07/01/2022 01:36:56.000000,5.68,7.58,7.37
07/01/2022 01:38:57.000000,5.49,7.18,7.04
07/01/2022 01:40:56.000000,5.1,6.88,6.37
07/01/2022 01:42:57.000000,5.37,7.19,6.83
07/01/2022 01:44:57.000000,5.21,7.77,7.11
07/01/2022 01:46:57.000000,4.95,7.38,6.64
07/01/2022 01:48:57.000000,5.73,7.63,7.31
07/01/2022 01:50:56.000000,5.48,7.81,7.21
07/01/2022 01:52:57.000000,5.1,7.57,7.07
07/01/2022 01:54:56.000000,5.31,8.0,6.8
07/01/2022 01:56:56.000000,5.79,7.02,6.91
07/01/2022 01:58:57.000000,5.48,7.14,6.91
07/01/2022 02:00:57.000000,5.43,7.22,7.12
07/01/2022 02:02:57.000000,5.51,7.35,7.09
07/01/2022 02:04:56.000000,5.05,7.24,6.86
07/01/2022 02:06:56.000000,5.29,7.15,7.15
07/01/2022 02:08:57.000000,5.25,6.9,6.54
07/01/2022 02:10:57.000000,5.77,7.35,6.93
07/01/2022 02:12:57.000000,5.57,7.17,6.64
07/01/2022 02:14:56.000000,5.51,6.91,6.47
