InstrumentName, Welby,,,
StartTime, 2018-10-01 00:00:00,,,
EndTime, 2018-10-31 23:59:59,,,
Date,NO2,O3,PM10,SO2
10/01/2018 00:00:00.000000,6.0,23.0,14.0,0.0
10/01/2018 01:00:00.000000,6.0,20.0,13.0,0.0
10/01/2018 02:00:00.000000,6.0,17.0,15.0,0.0
10/01/2018 03:00:00.000000,8.0,16.0,8.0,0.0
10/01/2018 04:00:00.000000,10.0,13.0,6.0,0.0
10/01/2018 05:00:00.000000,,11.0,3.0,0.0
10/01/2018 06:00:00.000000,7.0,10.0,12.0,0.0
10/01/2018 07:00:00.000000,7.0,9.0,15.0,0.0
10/01/2018 08:00:00.000000,6.0,9.0,12.0,0.0
10/01/2018 09:00:00.000000,6.0,10.0,12.0,0.0
10/01/2018 10:00:00.000000,5.0,13.0,12.0,0.0
10/01/2018 11:00:00.000000,8.0,11.0,13.0,0.0
10/01/2018 12:00:00.000000,12.0,11.0,17.0,0.0
10/01/2018 13:00:00.000000,15.0,10.0,18.0,0.0
10/01/2018 14:00:00.000000,16.0,6.0,19.0,0.0
10/01/2018 15:00:00.000000,18.0,7.0,36.0,1.0
10/01/2018 16:00:00.000000,20.0,5.0,41.0,1.0
10/01/2018 17:00:00.000000,15.0,8.0,40.0,1.0
10/01/2018 18:00:00.000000,14.0,8.0,39.0,1.0
10/01/2018 19:00:00.000000,13.0,10.0,37.0,0.0
10/01/2018 20:00:00.000000,20.0,10.0,44.0,1.0
10/01/2018 21:00:00.000000,33.0,10.0,47.0,1.0
10/01/2018 22:00:00.000000,40.0,7.0,57.0,1.0
10/01/2018 23:00:00.000000,37.0,4.0,58.0,1.0
10/02/2018 00:00:00.000000,36.0,5.0,63.0,1.0
10/02/2018 01:00:00.000000,35.0,0.0,74.0,1.0
10/02/2018 02:00:00.000000,32.0,1.0,68.0,1.0
10/02/2018 03:00:00.000000,36.0,0.0,59.0,2.0
10/02/2018 04:00:00.000000,31.0,0.0,62.0,2.0
10/02/2018 05:00:00.000000,,0.0,53.0,2.0
10/02/2018 06:00:00.000000,28.0,0.0,43.0,2.0
10/02/2018 07:00:00.000000,28.0,0.0,38.0,2.0
10/02/2018 08:00:00.000000,27.0,0.0,29.0,1.0
10/02/2018 09:00:00.000000,24.0,0.0,24.0,1.0
10/02/2018 10:00:00.000000,22.0,0.0,19.0,1.0
10/02/2018 11:00:00.000000,24.0,0.0,24.0,2.0
10/02/2018 12:00:00.000000,24.0,0.0,34.0,2.0
10/02/2018 13:00:00.000000,26.0,0.0,49.0,3.0
10/02/2018 14:00:00.000000,28.0,0.0,74.0,3.0
10/02/2018 15:00:00.000000,41.0,0.0,112.0,4.0
10/02/2018 16:00:00.000000,42.0,0.0,114.0,4.0
10/02/2018 17:00:00.000000,44.0,1.0,114.0,3.0
10/02/2018 18:00:00.000000,41.0,4.0,69.0,3.0
10/02/2018 19:00:00.000000,14.0,25.0,38.0,2.0
10/02/2018 20:00:00.000000,9.0,15.0,24.0,1.0
10/02/2018 21:00:00.000000,5.0,31.0,15.0,1.0
10/02/2018 22:00:00.000000,8.0,23.0,12.0,1.0
10/02/2018 23:00:00.000000,15.0,24.0,24.0,1.0
10/03/2018 00:00:00.000000,24.0,10.0,42.0,1.0
10/03/2018 01:00:00.000000,31.0,16.0,60.0,1.0
10/03/2018 02:00:00.000000,30.0,10.0,51.0,1.0
10/03/2018 03:00:00.000000,27.0,0.0,35.0,1.0
10/03/2018 04:00:00.000000,28.0,2.0,33.0,2.0
10/03/2018 05:00:00.000000,,0.0,36.0,2.0
10/03/2018 06:00:00.000000,29.0,0.0,27.0,1.0
10/03/2018 07:00:00.000000,25.0,0.0,22.0,1.0
10/03/2018 08:00:00.000000,25.0,0.0,21.0,1.0
10/03/2018 09:00:00.000000,22.0,0.0,16.0,1.0
10/03/2018 10:00:00.000000,21.0,0.0,15.0,1.0
10/03/2018 11:00:00.000000,20.0,0.0,12.0,2.0
10/03/2018 12:00:00.000000,22.0,0.0,32.0,2.0
10/03/2018 13:00:00.000000,27.0,1.0,50.0,3.0
10/03/2018 14:00:00.000000,21.0,7.0,55.0,3.0
10/03/2018 15:00:00.000000,19.0,6.0,47.0,3.0
10/03/2018 16:00:00.000000,14.0,18.0,34.0,2.0
10/03/2018 17:00:00.000000,5.0,26.0,28.0,1.0
10/03/2018 18:00:00.000000,2.0,31.0,41.0,
10/03/2018 19:00:00.000000,2.0,25.0,34.0,1.0
10/03/2018 20:00:00.000000,3.0,28.0,25.0,1.0
10/03/2018 21:00:00.000000,5.0,30.0,30.0,1.0
10/04/2018 00:00:00.000000,6.0,30.0,26.0,1.0
10/04/2018 01:00:00.000000,3.0,27.0,80.0,1.0
10/04/2018 02:00:00.000000,4.0,26.0,54.0,0.0
10/04/2018 03:00:00.000000,3.0,25.0,34.0,0.0
10/04/2018 04:00:00.000000,4.0,25.0,21.0,0.0
10/04/2018 05:00:00.000000,,24.0,12.0,0.0
10/04/2018 06:00:00.000000,4.0,25.0,10.0,0.0
10/04/2018 07:00:00.000000,5.0,24.0,11.0,1.0
10/04/2018 08:00:00.000000,5.0,24.0,11.0,0.0
10/04/2018 09:00:00.000000,3.0,23.0,21.0,0.0
