InstrumentName, Woods Park B,,
StartTime, 2018-10-01 00:00:00,,
EndTime, 2018-10-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
10/01/2018 00:01:32.000000,6.57,9.59,8.98
10/01/2018 00:02:52.000000,6.65,10.51,10.02
10/01/2018 00:05:32.000000,7.66,10.83,10.24
10/01/2018 00:08:12.000000,6.48,10.62,9.45
10/01/2018 00:10:52.000000,7.52,11.14,10.14
10/01/2018 00:13:32.000000,6.58,10.67,9.53
10/01/2018 00:14:52.000000,8.3,12.95,11.58
10/01/2018 00:17:32.000000,7.9,10.5,10.36
10/01/2018 00:18:52.000000,7.67,12.07,10.53
10/01/2018 00:21:32.000000,7.93,12.23,11.4
10/01/2018 00:22:52.000000,7.25,10.64,10.39
10/01/2018 00:25:32.000000,7.79,10.79,9.9
10/01/2018 00:26:52.000000,7.81,11.05,9.93
10/01/2018 00:29:32.000000,7.4,11.74,10.12
10/01/2018 00:30:52.000000,7.77,10.95,9.95
10/01/2018 00:32:12.000000,8.27,12.58,11.82
10/01/2018 00:34:52.000000,7.47,10.48,9.88
10/01/2018 00:37:32.000000,7.29,10.45,10.05
10/01/2018 00:38:52.000000,7.69,11.74,10.4
10/01/2018 00:42:52.000000,7.02,10.71,10.07
10/01/2018 00:46:52.000000,6.56,9.37,8.65
10/01/2018 00:49:32.000000,6.55,8.64,8.4
10/01/2018 00:53:32.000000,7.31,10.5,9.86
10/01/2018 00:57:32.000000,7.12,10.19,9.48
10/01/2018 00:58:53.000000,7.67,11.9,11.02
10/01/2018 01:01:32.000000,8.05,10.79,10.28
10/01/2018 01:02:52.000000,7.16,9.67,9.65
10/01/2018 01:05:32.000000,7.24,9.93,9.62
10/01/2018 01:06:52.000000,6.2,9.1,8.29
10/01/2018 01:09:32.000000,6.88,9.83,9.1
10/01/2018 01:10:52.000000,6.71,9.71,9.19
10/01/2018 01:13:32.000000,6.62,9.45,9.0
10/01/2018 01:14:52.000000,6.67,9.38,8.98
10/01/2018 01:17:32.000000,6.19,8.79,7.62
10/01/2018 01:18:52.000000,5.63,8.42,7.63
10/01/2018 01:21:32.000000,5.91,8.79,8.14
10/01/2018 01:22:52.000000,6.17,10.33,7.93
10/01/2018 01:25:32.000000,6.12,8.15,7.49
10/01/2018 01:26:52.000000,5.83,8.12,7.4
10/01/2018 01:29:32.000000,6.05,8.67,8.05
10/01/2018 01:30:52.000000,5.98,7.84,7.33
10/01/2018 01:33:32.000000,6.76,9.43,8.81
10/01/2018 01:34:52.000000,5.95,9.31,7.95
10/01/2018 01:37:32.000000,5.79,8.81,8.07
10/01/2018 01:38:52.000000,5.95,8.3,7.86
10/01/2018 01:41:32.000000,5.93,8.05,7.51
10/01/2018 01:44:12.000000,6.24,9.05,8.43
10/01/2018 01:45:32.000000,6.81,8.93,8.19
10/01/2018 01:46:53.000000,6.31,8.36,7.71
10/01/2018 01:49:32.000000,5.52,8.98,8.1
10/01/2018 01:50:52.000000,6.29,9.45,8.31
10/01/2018 01:53:32.000000,6.16,9.67,8.81
10/01/2018 01:54:52.000000,6.07,8.67,8.53
10/01/2018 01:57:32.000000,6.19,8.63,8.09
10/01/2018 01:58:52.000000,6.02,9.1,8.29
10/01/2018 02:01:32.000000,6.12,8.26,7.98
10/01/2018 02:02:52.000000,6.05,8.95,8.05
10/01/2018 02:05:32.000000,6.4,9.24,8.43
10/01/2018 02:06:52.000000,6.02,9.56,9.0
10/01/2018 02:09:32.000000,6.19,9.4,8.98
10/01/2018 02:10:53.000000,6.42,9.19,8.95
10/01/2018 02:13:32.000000,6.51,8.93,8.2
10/01/2018 02:14:52.000000,6.38,9.69,8.52
10/01/2018 02:17:32.000000,5.9,8.85,7.88
10/01/2018 02:18:52.000000,6.07,8.65,8.53
10/01/2018 02:21:32.000000,6.05,8.45,8.02
10/01/2018 02:22:52.000000,6.26,9.28,9.0
10/01/2018 02:25:32.000000,6.28,8.7,8.51
10/01/2018 02:26:52.000000,6.38,8.83,8.33
10/01/2018 02:29:32.000000,6.6,10.28,8.33
10/01/2018 02:30:52.000000,6.47,8.81,8.65
10/01/2018 02:33:32.000000,6.26,9.5,8.62
10/01/2018 02:34:52.000000,5.85,8.55,7.62
10/01/2018 02:37:32.000000,5.95,8.37,7.74
10/01/2018 02:38:52.000000,6.02,8.85,8.0
10/01/2018 02:41:32.000000,6.22,8.66,8.15
10/01/2018 02:42:52.000000,6.15,8.68,7.71
10/01/2018 02:45:32.000000,5.71,8.62,8.0
10/01/2018 02:46:52.000000,5.65,7.93,7.51
10/01/2018 02:49:32.000000,8.44,13.12,12.67
10/01/2018 02:50:52.000000,7.17,11.67,10.02
10/01/2018 02:53:32.000000,7.48,10.6,9.76
10/01/2018 02:54:52.000000,7.33,10.91,10.0
10/01/2018 02:57:32.000000,8.09,12.58,10.95
10/01/2018 02:58:52.000000,7.95,11.92,11.03
10/01/2018 03:01:32.000000,8.62,12.17,11.38
10/01/2018 03:02:52.000000,8.33,12.33,11.67
10/01/2018 03:05:32.000000,7.93,11.64,10.71
10/01/2018 03:06:52.000000,8.22,13.32,11.76
10/01/2018 03:09:32.000000,6.74,9.93,8.98
10/01/2018 03:10:53.000000,7.95,11.65,10.86
