InstrumentName, APCD B,,
10/01/2018 03:03:14.460000,6.57,59.0,55.0
10/01/2018 03:05:54.323333,6.78,59.0,55.0
10/01/2018 03:07:14.296666,7.26,59.0,55.0
10/01/2018 03:09:54.336666,7.98,60.0,54.0
10/01/2018 03:11:14.496666,7.4,60.0,54.0
10/01/2018 03:13:54.390000,8.39,60.0,54.0
10/01/2018 03:15:14.440000,7.95,61.0,54.0
10/01/2018 03:17:54.506666,8.59,61.0,54.0
10/01/2018 03:19:14.406666,9.1,61.0,54.0
10/01/2018 03:21:54.476666,7.32,61.0,54.0
10/01/2018 03:23:14.480000,7.07,61.0,54.0
10/01/2018 03:25:54.373333,6.98,62.0,54.0
10/01/2018 03:27:14.596666,7.88,62.0,53.0
10/01/2018 03:29:54.420000,7.41,62.0,53.0
10/01/2018 03:31:14.610000,8.07,62.0,53.0
10/01/2018 03:33:54.430000,7.46,63.0,53.0
10/01/2018 03:35:14.376666,7.76,63.0,53.0
10/01/2018 03:37:54.356666,8.59,63.0,53.0
10/01/2018 03:39:14.526666,8.19,63.0,53.0
10/01/2018 03:41:54.360000,9.44,63.0,53.0
10/01/2018 03:43:14.420000,8.64,63.0,53.0
10/01/2018 03:45:54.393333,9.49,64.0,53.0
10/01/2018 03:47:14.800000,9.26,64.0,53.0
10/01/2018 03:49:54.410000,8.98,64.0,53.0
10/01/2018 03:51:14.493333,8.9,64.0,53.0
10/01/2018 03:53:54.326666,8.63,64.0,53.0
10/01/2018 03:55:14.603333,8.9,64.0,53.0
10/01/2018 03:57:54.540000,9.48,64.0,53.0
10/01/2018 03:59:14.390000,7.79,64.0,53.0
10/01/2018 04:01:54.506666,9.76,64.0,53.0
10/01/2018 04:03:14.466666,9.66,64.0,53.0
10/01/2018 04:05:54.440000,12.78,65.0,53.0
10/01/2018 04:07:14.600000,12.29,64.0,53.0
10/01/2018 04:09:54.466666,10.63,64.0,53.0
10/01/2018 04:11:14.410000,10.76,65.0,53.0
10/01/2018 04:13:54.413333,11.34,65.0,53.0
10/01/2018 04:15:15.416666,10.98,65.0,53.0
10/01/2018 04:17:54.400000,11.66,65.0,53.0
10/01/2018 04:19:14.383333,11.36,65.0,53.0
10/01/2018 04:21:54.710000,10.57,65.0,53.0
10/01/2018 04:23:14.393333,9.33,65.0,53.0
10/01/2018 04:25:54.590000,10.17,65.0,53.0
10/01/2018 04:27:14.636666,11.55,65.0,53.0
10/01/2018 04:29:54.380000,11.55,65.0,53.0
10/01/2018 04:31:14.456666,10.3,65.0,53.0
10/01/2018 04:33:54.446666,9.74,65.0,53.0
10/01/2018 04:35:14.410000,10.3,65.0,53.0
10/01/2018 04:37:54.426666,11.02,65.0,53.0
10/01/2018 04:39:14.396666,10.32,65.0,53.0
10/01/2018 04:41:55.410000,9.74,65.0,53.0
10/01/2018 04:43:14.436666,10.59,65.0,52.0
10/01/2018 04:45:54.400000,11.19,66.0,52.0
10/01/2018 04:47:14.446666,11.73,66.0,52.0
10/01/2018 04:49:54.700000,10.56,66.0,52.0
10/01/2018 04:51:14.383333,10.05,66.0,52.0
10/01/2018 04:53:54.433333,10.95,66.0,52.0
10/01/2018 04:55:14.433333,11.41,66.0,52.0
10/01/2018 04:57:54.480000,11.36,66.0,52.0
10/01/2018 04:59:14.480000,10.85,66.0,52.0
10/01/2018 05:01:54.590000,10.14,66.0,52.0
10/01/2018 05:03:14.456666,11.02,66.0,52.0
10/01/2018 05:05:55.673333,9.4,66.0,52.0
10/01/2018 05:07:14.370000,9.75,66.0,52.0
10/01/2018 05:09:54.436666,11.1,66.0,52.0
10/01/2018 05:11:14.413333,14.29,66.0,52.0
10/01/2018 05:13:54.463333,14.15,66.0,52.0
10/01/2018 05:15:14.446666,13.5,66.0,52.0
10/01/2018 05:17:54.380000,14.0,66.0,52.0
10/01/2018 05:19:14.466666,11.79,66.0,52.0
10/01/2018 05:21:54.626666,13.12,66.0,52.0
10/01/2018 05:23:14.496666,13.31,66.0,52.0
10/01/2018 05:25:54.446666,13.09,66.0,52.0
10/01/2018 05:27:14.506666,12.54,66.0,52.0
10/01/2018 05:29:54.476666,14.4,66.0,51.0
10/01/2018 05:31:14.440000,13.17,67.0,51.0
10/01/2018 05:33:54.503333,13.64,67.0,51.0
10/01/2018 05:35:14.480000,14.33,67.0,51.0
10/01/2018 05:37:54.526666,12.51,67.0,51.0
10/01/2018 05:39:14.573333,11.79,67.0,51.0
10/01/2018 05:41:54.450000,12.85,68.0,51.0
10/01/2018 05:43:14.580000,12.95,68.0,51.0
10/01/2018 05:45:54.496666,11.32,68.0,51.0
10/01/2018 05:47:14.443333,11.37,68.0,51.0
10/01/2018 05:49:54.700000,11.41,68.0,51.0
10/01/2018 05:51:14.700000,12.71,69.0,51.0
10/01/2018 05:53:54.563333,11.79,68.0,51.0
10/01/2018 05:55:14.506666,11.68,68.0,51.0
10/01/2018 05:57:54.603333,12.62,68.0,50.0
10/01/2018 05:59:14.823333,13.17,69.0,50.0
10/01/2018 06:01:54.483333,12.5,69.0,51.0
10/01/2018 06:03:14.573333,12.61,69.0,51.0
10/01/2018 06:05:54.510000,13.36,69.0,51.0
10/01/2018 06:07:14.506666,12.12,69.0,51.0
10/01/2018 06:09:54.643333,12.29,69.0,51.0
10/01/2018 06:11:14.620000,12.43,69.0,51.0
10/01/2018 06:13:54.460000,12.3,69.0,51.0
10/01/2018 06:15:14.556666,12.42,69.0,51.0
10/01/2018 06:17:54.516666,12.02,69.0,51.0
10/01/2018 06:19:14.636666,10.88,69.0,51.0
10/01/2018 06:21:54.616666,11.81,69.0,51.0
10/01/2018 06:23:14.680000,10.67,69.0,51.0
10/01/2018 06:25:54.546666,12.07,69.0,51.0
10/01/2018 06:27:14.516666,9.9,69.0,51.0
10/01/2018 06:29:54.503333,12.48,69.0,51.0
10/01/2018 06:31:14.840000,11.05,69.0,51.0
10/01/2018 06:33:54.523333,10.56,69.0,51.0
10/01/2018 06:35:14.500000,10.86,69.0,51.0
10/01/2018 06:37:54.720000,10.05,69.0,51.0
10/01/2018 06:39:14.530000,9.9,69.0,51.0
10/01/2018 06:41:54.496666,10.88,69.0,51.0
10/01/2018 06:43:14.613333,12.36,69.0,51.0
10/01/2018 06:45:54.763333,10.39,69.0,50.0
10/01/2018 06:47:14.983333,11.07,69.0,50.0
10/01/2018 06:49:54.583333,10.54,69.0,50.0
10/01/2018 06:51:14.780000,11.63,69.0,50.0
10/01/2018 06:53:54.746666,10.52,70.0,50.0
10/01/2018 06:55:14.796666,10.32,70.0,50.0
10/01/2018 06:57:54.560000,11.17,70.0,50.0
10/01/2018 07:01:54.693333,9.71,70.0,50.0
10/01/2018 07:03:14.570000,9.55,70.0,50.0
10/01/2018 07:05:54.853333,11.0,70.0,50.0
10/01/2018 07:07:14.566666,10.55,70.0,50.0
10/01/2018 07:09:54.530000,10.19,70.0,50.0
10/01/2018 07:11:14.803333,10.71,70.0,50.0
10/01/2018 07:13:54.536666,9.74,70.0,50.0
10/01/2018 07:15:14.883333,9.83,70.0,50.0
10/01/2018 07:17:54.596666,10.83,70.0,50.0
10/01/2018 07:19:14.590000,10.29,70.0,50.0
10/01/2018 07:21:54.550000,10.17,70.0,50.0
10/01/2018 07:23:14.640000,11.22,70.0,51.0
10/01/2018 07:25:55.586666,10.48,70.0,51.0
10/01/2018 07:29:54.560000,10.38,70.0,51.0
10/01/2018 07:31:15.406666,10.69,70.0,51.0
10/01/2018 07:33:54.580000,10.02,70.0,51.0
10/01/2018 07:35:14.580000,11.67,69.0,51.0
10/01/2018 07:37:55.373333,11.88,69.0,51.0
10/01/2018 07:39:14.596666,12.46,69.0,51.0
10/01/2018 07:41:54.583333,11.35,69.0,51.0
10/01/2018 07:43:14.623333,11.57,70.0,51.0
10/01/2018 07:45:54.776666,11.53,69.0,51.0
10/01/2018 07:47:14.623333,12.1,69.0,51.0
10/01/2018 07:49:55.336666,13.42,69.0,51.0
10/01/2018 07:51:14.710000,13.33,69.0,51.0
10/01/2018 07:53:54.620000,11.91,69.0,51.0
10/01/2018 07:55:14.596666,12.88,69.0,51.0
10/01/2018 07:57:54.543333,12.56,69.0,51.0
10/01/2018 07:59:14.656666,12.0,69.0,51.0
10/01/2018 08:01:54.566666,12.07,69.0,51.0
10/01/2018 08:03:14.540000,12.21,69.0,51.0
10/01/2018 08:05:54.806666,12.86,69.0,51.0
10/01/2018 08:07:15.416666,13.85,69.0,51.0
10/01/2018 08:09:54.666666,14.19,70.0,51.0
10/01/2018 08:11:14.600000,14.71,70.0,51.0
10/01/2018 08:13:54.656666,13.85,70.0,51.0
10/01/2018 08:15:14.696666,12.69,70.0,51.0
10/01/2018 08:17:54.680000,15.24,70.0,50.0
10/01/2018 08:19:14.656666,14.8,70.0,50.0
10/01/2018 08:21:55.446666,14.71,70.0,50.0
10/01/2018 08:23:14.763333,13.8,70.0,50.0
10/01/2018 08:25:55.480000,14.81,70.0,50.0
10/01/2018 08:27:14.643333,14.9,70.0,50.0
10/01/2018 08:29:54.663333,12.98,71.0,50.0
10/01/2018 08:31:15.423333,16.29,71.0,50.0
10/01/2018 08:33:54.970000,16.83,71.0,50.0
10/01/2018 08:35:14.666666,14.83,71.0,50.0
10/01/2018 08:37:54.606666,15.66,71.0,50.0
10/01/2018 08:39:14.593333,16.31,72.0,50.0
10/01/2018 08:41:54.676666,16.41,72.0,50.0
10/01/2018 08:43:15.563333,18.71,72.0,50.0
10/01/2018 08:45:54.696666,17.1,72.0,50.0
10/01/2018 08:47:14.636666,17.98,71.0,50.0
10/01/2018 08:49:54.763333,16.98,72.0,50.0
10/01/2018 08:51:14.666666,18.33,72.0,50.0
10/01/2018 08:53:54.796666,16.12,71.0,51.0
10/01/2018 08:55:14.896666,16.7,71.0,51.0
10/01/2018 08:57:55.586666,19.73,71.0,51.0
10/01/2018 08:59:14.646666,17.95,71.0,51.0
10/01/2018 09:01:54.803333,18.61,71.0,50.0
10/01/2018 09:03:14.643333,19.71,72.0,50.0
10/01/2018 09:05:54.776666,22.21,72.0,50.0
10/01/2018 09:07:14.676666,18.67,72.0,50.0
10/01/2018 09:09:54.690000,18.41,72.0,51.0
10/01/2018 09:11:14.700000,20.0,72.0,51.0
10/01/2018 09:13:54.640000,16.63,71.0,51.0
10/01/2018 09:15:15.243333,19.52,71.0,51.0
10/01/2018 09:17:54.806666,17.55,71.0,51.0
10/01/2018 09:19:15.896666,19.83,71.0,51.0
10/01/2018 09:21:54.980000,18.27,71.0,51.0
10/01/2018 09:23:14.703333,18.9,71.0,51.0
10/01/2018 09:25:54.763333,17.48,71.0,51.0
10/01/2018 09:27:14.716666,18.83,71.0,51.0
10/01/2018 09:29:54.646666,19.14,71.0,51.0
10/01/2018 09:31:14.730000,19.83,71.0,52.0
10/01/2018 09:33:54.706666,18.8,70.0,52.0
10/01/2018 09:35:14.860000,16.69,70.0,52.0
10/01/2018 09:37:54.823333,17.71,69.0,51.0
10/01/2018 09:39:14.710000,17.12,70.0,51.0
10/01/2018 09:41:54.860000,19.35,70.0,51.0
10/01/2018 09:43:14.703333,17.6,70.0,52.0
10/01/2018 09:45:54.666666,20.08,70.0,52.0
10/01/2018 09:47:14.636666,19.71,69.0,52.0
10/01/2018 09:49:54.886666,19.0,70.0,51.0
10/01/2018 09:51:14.686666,17.64,69.0,52.0
10/01/2018 09:53:54.706666,20.24,69.0,51.0
10/01/2018 09:55:15.010000,19.86,69.0,51.0
10/01/2018 09:57:54.766666,18.54,69.0,51.0
10/01/2018 09:59:14.890000,18.65,69.0,51.0
10/01/2018 10:01:54.666666,19.46,69.0,51.0
10/01/2018 10:03:14.750000,18.41,69.0,51.0
10/01/2018 10:05:54.690000,18.9,70.0,51.0
10/01/2018 10:07:14.670000,19.79,70.0,51.0
10/01/2018 10:09:54.713333,20.28,70.0,51.0
10/01/2018 10:11:14.690000,20.67,70.0,51.0
10/01/2018 10:13:54.743333,20.71,70.0,51.0
10/01/2018 10:15:15.490000,19.86,70.0,52.0
10/01/2018 10:17:54.663333,20.93,70.0,52.0
10/01/2018 10:19:15.503333,21.26,69.0,52.0
10/01/2018 10:21:54.703333,21.65,69.0,52.0
10/01/2018 10:23:14.790000,20.6,69.0,52.0
10/01/2018 10:25:55.463333,21.73,69.0,52.0
10/01/2018 10:27:15.546666,20.41,69.0,52.0
10/01/2018 10:29:55.046666,21.56,69.0,52.0
10/01/2018 10:31:14.730000,23.15,69.0,52.0
10/01/2018 10:33:54.706666,23.71,69.0,52.0
10/01/2018 10:35:15.100000,22.8,69.0,52.0
10/01/2018 10:37:54.693333,23.32,69.0,52.0
10/01/2018 10:39:15.216666,22.6,68.0,52.0
10/01/2018 10:41:54.720000,24.05,68.0,52.0
10/01/2018 10:43:14.700000,22.26,68.0,52.0
10/01/2018 10:45:54.863333,23.15,68.0,52.0
10/01/2018 10:47:14.813333,23.21,68.0,52.0
10/01/2018 10:49:54.986666,22.49,68.0,52.0
10/01/2018 10:51:14.750000,24.66,68.0,52.0
10/01/2018 10:53:54.713333,20.8,68.0,52.0
10/01/2018 10:55:14.980000,22.47,68.0,52.0
10/01/2018 10:57:54.733333,24.63,68.0,52.0
10/01/2018 10:59:14.706666,23.93,68.0,52.0
10/01/2018 11:01:54.760000,24.07,68.0,52.0
10/01/2018 11:03:14.756666,24.69,68.0,52.0
10/01/2018 11:05:54.800000,23.39,68.0,52.0
10/01/2018 11:07:14.983333,24.78,68.0,52.0
10/01/2018 11:09:54.916666,24.41,68.0,52.0
10/01/2018 11:11:14.790000,24.87,68.0,52.0
10/01/2018 11:13:54.763333,23.37,68.0,52.0
10/01/2018 11:15:14.843333,22.55,67.0,52.0
10/01/2018 11:17:54.763333,22.52,68.0,52.0
10/01/2018 11:19:14.736666,24.42,68.0,52.0
10/01/2018 11:21:54.686666,23.48,68.0,52.0
10/01/2018 11:23:14.786666,24.68,68.0,52.0
10/01/2018 11:25:54.750000,24.5,68.0,52.0
10/01/2018 11:27:14.693333,24.64,68.0,52.0
10/01/2018 11:29:54.740000,26.19,68.0,52.0
10/01/2018 11:31:14.803333,22.44,68.0,52.0
10/01/2018 11:33:54.830000,24.68,68.0,52.0
10/01/2018 11:35:14.830000,23.78,68.0,52.0
10/01/2018 11:37:54.696666,23.73,68.0,52.0
10/01/2018 11:39:15.310000,24.4,68.0,52.0
10/01/2018 11:41:54.966666,23.42,68.0,52.0
10/01/2018 11:43:14.903333,25.0,68.0,52.0
10/01/2018 11:45:54.806666,23.76,68.0,52.0
10/01/2018 11:47:14.726666,24.51,68.0,51.0
10/01/2018 11:49:54.776666,22.59,69.0,52.0
10/01/2018 11:51:14.803333,24.05,68.0,52.0
10/01/2018 11:53:54.856666,22.57,68.0,51.0
10/01/2018 11:55:14.806666,26.95,69.0,51.0
10/01/2018 11:57:54.736666,25.66,70.0,51.0
10/01/2018 11:59:14.690000,25.41,69.0,51.0
10/01/2018 12:01:54.796666,22.88,69.0,52.0
10/01/2018 12:03:14.736666,25.23,69.0,52.0
10/01/2018 12:05:54.923333,23.71,69.0,52.0
10/01/2018 12:07:14.750000,25.27,69.0,52.0
10/01/2018 12:09:54.723333,22.37,68.0,52.0
10/01/2018 12:11:14.783333,23.17,68.0,51.0
10/01/2018 12:13:54.740000,21.8,68.0,51.0
10/01/2018 12:15:15.413333,23.43,68.0,51.0
10/01/2018 12:17:54.916666,23.49,69.0,52.0
10/01/2018 12:19:15.000000,24.12,69.0,52.0
10/01/2018 12:21:54.716666,24.0,68.0,52.0
10/01/2018 12:23:14.816666,23.78,68.0,52.0
10/01/2018 12:25:54.700000,25.15,68.0,52.0
10/01/2018 12:27:14.726666,23.63,67.0,52.0
10/01/2018 12:29:54.906666,24.41,67.0,52.0
10/01/2018 12:31:14.803333,23.75,67.0,52.0
10/01/2018 12:33:54.996666,24.17,67.0,53.0
10/01/2018 12:35:14.916666,24.83,67.0,53.0
10/01/2018 12:37:54.683333,21.45,66.0,53.0
10/01/2018 12:39:15.026666,24.56,66.0,53.0
10/01/2018 12:41:54.753333,24.43,66.0,53.0
10/01/2018 12:43:14.700000,25.68,66.0,52.0
10/01/2018 12:45:54.753333,23.71,66.0,53.0
10/01/2018 12:47:14.730000,23.69,66.0,53.0
10/01/2018 12:49:54.803333,23.93,66.0,53.0
10/01/2018 12:51:14.766666,22.54,65.0,53.0
10/01/2018 12:53:54.723333,25.49,65.0,52.0
10/01/2018 12:55:14.800000,24.02,67.0,52.0
10/01/2018 12:57:54.756666,26.19,67.0,52.0
10/01/2018 12:59:14.746666,26.62,67.0,52.0
10/01/2018 13:01:54.746666,25.43,67.0,52.0
10/01/2018 13:03:14.726666,24.34,67.0,52.0
10/01/2018 13:05:54.813333,27.05,68.0,51.0
10/01/2018 13:07:14.770000,26.51,69.0,51.0
10/01/2018 13:09:54.703333,24.98,69.0,52.0
10/01/2018 13:11:14.800000,25.12,69.0,51.0
10/01/2018 13:13:55.176666,23.69,69.0,52.0
10/01/2018 13:15:14.746666,26.98,68.0,52.0
10/01/2018 13:17:54.903333,23.87,68.0,52.0
10/01/2018 13:19:14.960000,25.67,68.0,52.0
10/01/2018 13:21:54.706666,24.43,68.0,51.0
10/01/2018 13:23:15.060000,27.02,69.0,52.0
10/01/2018 13:25:54.700000,26.6,69.0,51.0
10/01/2018 13:27:14.773333,24.66,68.0,51.0
10/01/2018 13:29:54.740000,27.31,68.0,52.0
10/01/2018 13:31:14.706666,26.14,68.0,52.0
10/01/2018 13:33:55.000000,24.98,69.0,52.0
10/01/2018 13:35:14.733333,26.35,69.0,52.0
10/01/2018 13:37:54.726666,25.54,68.0,52.0
10/01/2018 13:39:14.773333,26.75,68.0,52.0
10/01/2018 13:41:54.746666,25.79,68.0,52.0
10/01/2018 13:43:14.690000,25.74,67.0,52.0
10/01/2018 13:45:54.776666,26.07,68.0,52.0
10/01/2018 13:47:14.716666,27.85,68.0,51.0
10/01/2018 13:49:54.763333,26.08,68.0,51.0
10/01/2018 13:51:14.766666,26.0,69.0,52.0
10/01/2018 13:53:54.810000,28.05,68.0,52.0
10/01/2018 13:55:14.693333,25.85,67.0,53.0
10/01/2018 13:57:55.016666,24.69,66.0,53.0
10/01/2018 13:59:14.793333,26.21,66.0,53.0
10/01/2018 14:01:54.743333,24.17,65.0,54.0
10/01/2018 14:03:14.780000,24.66,65.0,54.0
10/01/2018 14:05:54.766666,24.64,64.0,54.0
10/01/2018 14:07:14.796666,24.95,64.0,54.0
10/01/2018 14:09:54.693333,27.45,63.0,54.0
10/01/2018 14:11:14.770000,26.33,63.0,54.0
10/01/2018 14:13:55.123333,25.44,63.0,54.0
10/01/2018 14:15:14.703333,24.98,63.0,54.0
10/01/2018 14:17:54.750000,26.24,63.0,55.0
10/01/2018 14:19:15.010000,23.9,62.0,55.0
10/01/2018 14:21:54.776666,25.52,62.0,55.0
10/01/2018 14:23:14.753333,25.73,62.0,55.0
10/01/2018 14:25:54.756666,27.52,62.0,54.0
10/01/2018 14:27:14.790000,29.15,62.0,54.0
10/01/2018 14:29:54.823333,29.67,62.0,55.0
10/01/2018 14:31:14.763333,30.74,63.0,54.0
10/01/2018 14:33:54.790000,29.84,63.0,55.0
10/01/2018 14:35:14.786666,29.66,63.0,55.0
10/01/2018 14:37:54.680000,30.38,62.0,55.0
10/01/2018 14:39:15.183333,32.12,62.0,55.0
10/01/2018 14:41:54.860000,29.9,61.0,55.0
10/01/2018 14:43:14.910000,31.0,61.0,56.0
10/01/2018 14:45:54.883333,30.05,62.0,54.0
10/01/2018 14:47:14.706666,28.83,62.0,55.0
10/01/2018 14:49:55.200000,33.14,62.0,55.0
10/01/2018 14:51:14.753333,32.58,62.0,55.0
10/01/2018 14:53:54.886666,32.53,61.0,55.0
10/01/2018 14:55:14.796666,33.38,62.0,55.0
10/01/2018 14:57:54.943333,32.74,63.0,55.0
10/01/2018 14:59:14.700000,31.71,62.0,54.0
10/01/2018 15:01:54.783333,33.88,65.0,53.0
10/01/2018 15:03:14.910000,33.05,64.0,53.0
10/01/2018 15:05:54.826666,34.21,65.0,54.0
10/01/2018 15:07:14.776666,34.12,64.0,54.0
10/01/2018 15:09:54.713333,33.88,64.0,54.0
10/01/2018 15:11:14.813333,33.98,64.0,55.0
10/01/2018 15:13:54.946666,35.95,64.0,54.0
10/01/2018 15:15:14.726666,34.86,64.0,55.0
10/01/2018 15:17:54.773333,34.55,63.0,55.0
10/01/2018 15:19:14.870000,35.28,63.0,55.0
10/01/2018 15:21:54.733333,33.23,62.0,55.0
10/01/2018 15:23:14.986666,34.12,62.0,55.0
10/01/2018 15:25:54.780000,35.88,63.0,54.0
10/01/2018 15:27:14.683333,35.24,63.0,55.0
10/01/2018 15:29:54.770000,34.29,62.0,55.0
10/01/2018 15:31:14.783333,34.61,62.0,55.0
10/01/2018 15:33:54.866666,33.79,61.0,55.0
10/01/2018 15:35:14.746666,34.83,62.0,54.0
10/01/2018 15:37:54.913333,35.95,62.0,55.0
10/01/2018 15:39:15.010000,35.41,62.0,55.0
10/01/2018 15:41:54.706666,34.68,62.0,57.0
10/01/2018 15:43:14.896666,34.07,61.0,57.0
10/01/2018 15:45:54.746666,34.32,59.0,58.0
10/01/2018 15:47:14.706666,34.67,58.0,58.0
10/01/2018 15:49:54.783333,35.17,58.0,57.0
10/01/2018 15:51:14.726666,35.08,58.0,58.0
10/01/2018 15:53:54.686666,34.6,57.0,59.0
10/01/2018 15:55:15.110000,34.97,57.0,59.0
10/01/2018 15:57:54.706666,34.1,57.0,58.0
10/01/2018 15:59:14.880000,34.2,56.0,59.0
10/01/2018 16:01:54.756666,33.22,55.0,59.0
10/01/2018 16:03:14.893333,35.9,55.0,60.0
10/01/2018 16:05:54.920000,34.07,55.0,59.0
10/01/2018 16:07:14.996666,34.2,54.0,59.0
10/01/2018 16:09:54.703333,35.36,55.0,59.0
10/01/2018 16:11:14.820000,33.86,55.0,60.0
10/01/2018 16:13:54.920000,32.51,53.0,61.0
10/01/2018 16:15:14.686666,34.05,52.0,62.0
10/01/2018 16:17:55.296666,35.35,51.0,62.0
10/01/2018 16:19:14.720000,36.08,50.0,62.0
10/01/2018 16:21:54.796666,34.26,50.0,63.0
10/01/2018 16:23:14.803333,35.78,49.0,63.0
10/01/2018 16:25:55.026666,32.44,49.0,63.0
10/01/2018 16:27:14.823333,33.6,48.0,63.0
10/01/2018 16:29:54.890000,33.49,48.0,63.0
10/01/2018 16:31:14.736666,33.31,48.0,63.0
10/01/2018 16:33:54.746666,33.72,47.0,64.0
10/01/2018 16:35:14.746666,34.33,47.0,64.0
