InstrumentName, CAMP,,,,,
StartTime, 2018-10-01 00:00:00,,,,,
EndTime, 2018-10-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
10/01/2018 00:00:00.000000,0.4,15.0,19.0,15.0,9.2,0.0
10/01/2018 01:00:00.000000,0.3,16.0,15.0,17.0,8.8,0.0
10/01/2018 02:00:00.000000,0.3,16.0,10.0,17.0,8.5,0.0
10/01/2018 03:00:00.000000,0.2,11.0,11.0,16.0,8.3,0.0
10/01/2018 04:00:00.000000,0.2,10.0,11.0,14.0,8.7,0.0
10/01/2018 05:00:00.000000,0.2,,6.0,13.0,8.9,0.0
10/01/2018 06:00:00.000000,0.1,16.0,7.0,12.0,9.0,0.0
10/01/2018 07:00:00.000000,0.1,13.0,4.0,11.0,9.0,0.0
10/01/2018 08:00:00.000000,0.1,15.0,5.0,11.0,9.6,0.0
10/01/2018 09:00:00.000000,0.1,13.0,4.0,12.0,10.2,0.0
10/01/2018 10:00:00.000000,0.1,14.0,5.0,14.0,12.4,0.0
10/01/2018 11:00:00.000000,0.2,12.0,5.0,16.0,13.8,0.0
10/01/2018 12:00:00.000000,0.3,16.0,5.0,17.0,14.5,0.0
10/01/2018 13:00:00.000000,0.4,18.0,5.0,19.0,15.4,0.0
10/01/2018 14:00:00.000000,0.4,20.0,4.0,22.0,16.8,0.0
10/01/2018 15:00:00.000000,0.5,18.0,3.0,29.0,18.8,0.0
10/01/2018 16:00:00.000000,0.5,21.0,3.0,36.0,21.3,1.0
10/01/2018 17:00:00.000000,0.5,24.0,3.0,51.0,23.9,1.0
10/01/2018 18:00:00.000000,0.4,26.0,3.0,63.0,24.9,1.0
10/01/2018 19:00:00.000000,0.5,26.0,5.0,64.0,24.7,1.0
10/01/2018 20:00:00.000000,0.6,30.0,5.0,69.0,24.7,1.0
10/01/2018 21:00:00.000000,0.6,38.0,5.0,68.0,24.0,1.0
10/01/2018 22:00:00.000000,0.7,41.0,5.0,66.0,22.3,1.0
10/01/2018 23:00:00.000000,0.9,46.0,1.0,76.0,22.8,2.0
10/02/2018 00:00:00.000000,0.8,42.0,0.0,76.0,22.2,1.0
10/02/2018 01:00:00.000000,0.8,42.0,0.0,80.0,22.3,1.0
10/02/2018 02:00:00.000000,0.9,42.0,1.0,80.0,23.2,1.0
10/02/2018 03:00:00.000000,0.9,41.0,0.0,74.0,23.2,1.0
10/02/2018 04:00:00.000000,0.7,37.0,0.0,64.0,22.4,1.0
10/02/2018 05:00:00.000000,0.5,,0.0,51.0,20.3,1.0
10/02/2018 06:00:00.000000,0.5,35.0,0.0,50.0,19.6,1.0
10/02/2018 07:00:00.000000,0.3,30.0,2.0,39.0,19.6,0.0
10/02/2018 08:00:00.000000,0.3,26.0,1.0,39.0,13.3,0.0
10/02/2018 09:00:00.000000,0.2,21.0,2.0,24.0,10.5,0.0
10/02/2018 10:00:00.000000,0.4,23.0,2.0,19.0,9.5,0.0
10/02/2018 11:00:00.000000,0.5,27.0,1.0,21.0,9.8,0.0
10/02/2018 12:00:00.000000,1.1,30.0,2.0,25.0,10.7,2.0
10/02/2018 13:00:00.000000,1.7,33.0,2.0,32.0,12.6,2.0
10/02/2018 14:00:00.000000,1.5,37.0,1.0,46.0,14.7,3.0
10/02/2018 15:00:00.000000,1.4,35.0,1.0,56.0,15.6,2.0
10/02/2018 16:00:00.000000,0.5,29.0,3.0,43.0,11.7,1.0
10/02/2018 17:00:00.000000,0.4,21.0,12.0,33.0,8.8,0.0
10/02/2018 18:00:00.000000,0.4,20.0,10.0,24.0,6.7,0.0
10/02/2018 19:00:00.000000,0.3,15.0,23.0,23.0,5.1,0.0
10/02/2018 20:00:00.000000,0.3,12.0,18.0,21.0,4.3,0.0
10/02/2018 21:00:00.000000,0.3,9.0,21.0,14.0,3.1,0.0
10/02/2018 22:00:00.000000,0.3,15.0,23.0,16.0,2.7,0.0
10/02/2018 23:00:00.000000,0.4,20.0,21.0,18.0,3.2,1.0
10/03/2018 00:00:00.000000,0.5,31.0,18.0,25.0,4.1,1.0
10/03/2018 01:00:00.000000,0.6,37.0,4.0,28.0,4.7,1.0
10/03/2018 02:00:00.000000,0.7,38.0,9.0,33.0,6.2,1.0
10/03/2018 03:00:00.000000,1.2,37.0,5.0,50.0,10.9,2.0
10/03/2018 04:00:00.000000,0.8,36.0,2.0,39.0,10.3,1.0
10/03/2018 05:00:00.000000,0.8,,1.0,31.0,9.0,1.0
10/03/2018 06:00:00.000000,0.5,27.0,1.0,23.0,7.9,1.0
10/03/2018 07:00:00.000000,0.5,27.0,0.0,19.0,7.9,1.0
10/03/2018 08:00:00.000000,0.5,29.0,0.0,19.0,7.8,1.0
10/03/2018 09:00:00.000000,0.5,28.0,0.0,17.0,7.1,1.0
10/03/2018 10:00:00.000000,0.5,27.0,0.0,18.0,7.0,1.0
10/03/2018 11:00:00.000000,0.5,24.0,0.0,17.0,6.5,1.0
10/03/2018 12:00:00.000000,0.7,25.0,0.0,17.0,6.0,1.0
10/03/2018 13:00:00.000000,0.8,27.0,1.0,22.0,6.8,2.0
10/03/2018 14:00:00.000000,0.8,23.0,1.0,29.0,6.5,2.0
