InstrumentName, Adams County Building
StartTime, 2018-10-01 00:00:00
EndTime, 2018-10-31 23:59:59
Date,PM2.5
10/01/2018 00:00:00.000000,8.7
10/01/2018 01:00:00.000000,8.8
10/01/2018 02:00:00.000000,8.9
10/01/2018 03:00:00.000000,9.3
10/01/2018 04:00:00.000000,9.5
10/01/2018 05:00:00.000000,10.0
10/01/2018 06:00:00.000000,9.8
10/01/2018 07:00:00.000000,10.3
10/01/2018 08:00:00.000000,11.3
10/01/2018 09:00:00.000000,12.8
10/01/2018 10:00:00.000000,14.2
10/01/2018 11:00:00.000000,15.8
10/01/2018 12:00:00.000000,18.8
10/01/2018 13:00:00.000000,21.2
10/01/2018 14:00:00.000000,23.7
10/01/2018 15:00:00.000000,26.9
10/01/2018 16:00:00.000000,26.9
10/01/2018 17:00:00.000000,25.2
10/01/2018 18:00:00.000000,24.2
10/01/2018 19:00:00.000000,24.9
10/01/2018 20:00:00.000000,23.8
10/01/2018 21:00:00.000000,26.8
10/01/2018 22:00:00.000000,26.3
10/01/2018 23:00:00.000000,25.4
10/02/2018 00:00:00.000000,23.9
10/02/2018 01:00:00.000000,23.1
10/02/2018 02:00:00.000000,23.0
10/02/2018 03:00:00.000000,23.6
10/02/2018 04:00:00.000000,24.7
10/02/2018 05:00:00.000000,24.6
10/02/2018 06:00:00.000000,24.6
10/02/2018 07:00:00.000000,23.7
10/02/2018 08:00:00.000000,23.7
10/02/2018 09:00:00.000000,22.0
10/02/2018 10:00:00.000000,20.9
10/02/2018 11:00:00.000000,19.8
10/02/2018 12:00:00.000000,22.0
10/02/2018 13:00:00.000000,31.2
10/02/2018 14:00:00.000000,38.2
10/02/2018 15:00:00.000000,39.9
10/02/2018 16:00:00.000000,40.2
10/02/2018 17:00:00.000000,37.8
10/02/2018 18:00:00.000000,32.3
10/02/2018 19:00:00.000000,21.9
10/02/2018 20:00:00.000000,13.2
10/02/2018 21:00:00.000000,8.2
10/02/2018 22:00:00.000000,6.5
10/02/2018 23:00:00.000000,6.2
10/03/2018 00:00:00.000000,10.5
10/03/2018 01:00:00.000000,9.5
10/03/2018 02:00:00.000000,8.8
10/03/2018 03:00:00.000000,9.6
10/03/2018 04:00:00.000000,11.7
10/03/2018 05:00:00.000000,12.9
10/03/2018 06:00:00.000000,13.1
10/03/2018 07:00:00.000000,12.2
10/03/2018 08:00:00.000000,13.0
10/03/2018 09:00:00.000000,12.7
10/03/2018 10:00:00.000000,11.2
10/03/2018 11:00:00.000000,13.8
10/03/2018 12:00:00.000000,17.1
10/03/2018 13:00:00.000000,22.0
10/03/2018 14:00:00.000000,19.2
10/03/2018 15:00:00.000000,16.9
10/03/2018 16:00:00.000000,16.0
10/03/2018 17:00:00.000000,14.2
10/03/2018 18:00:00.000000,13.7
10/03/2018 19:00:00.000000,11.0
10/03/2018 20:00:00.000000,7.7
10/03/2018 21:00:00.000000,5.7
10/04/2018 00:00:00.000000,14.0
10/04/2018 01:00:00.000000,15.3
10/04/2018 02:00:00.000000,12.2
10/04/2018 03:00:00.000000,9.8
10/04/2018 04:00:00.000000,8.3
10/04/2018 05:00:00.000000,7.6
10/04/2018 06:00:00.000000,7.2
10/04/2018 07:00:00.000000,7.1
10/04/2018 08:00:00.000000,7.0
10/04/2018 09:00:00.000000,7.3
10/04/2018 10:00:00.000000,7.4
10/04/2018 11:00:00.000000,7.4
10/04/2018 12:00:00.000000,7.5
10/04/2018 13:00:00.000000,7.7
10/04/2018 14:00:00.000000,8.2
10/04/2018 15:00:00.000000,9.1
10/04/2018 16:00:00.000000,27.5
10/04/2018 17:00:00.000000,19.3
10/04/2018 18:00:00.000000,15.8
10/04/2018 19:00:00.000000,14.7
10/04/2018 20:00:00.000000,13.1
10/04/2018 21:00:00.000000,11.9
10/04/2018 22:00:00.000000,10.8
10/04/2018 23:00:00.000000,9.6
10/05/2018 00:00:00.000000,9.8
10/05/2018 01:00:00.000000,9.9
10/05/2018 02:00:00.000000,10.7
10/05/2018 03:00:00.000000,10.5
10/05/2018 04:00:00.000000,10.5
10/05/2018 05:00:00.000000,10.4
10/05/2018 06:00:00.000000,10.6
10/05/2018 07:00:00.000000,11.5
10/05/2018 08:00:00.000000,11.5
10/05/2018 09:00:00.000000,12.9
10/05/2018 10:00:00.000000,15.0
10/05/2018 11:00:00.000000,17.1
10/05/2018 12:00:00.000000,26.5
10/05/2018 13:00:00.000000,31.9
10/05/2018 14:00:00.000000,36.8
10/05/2018 15:00:00.000000,33.1
10/05/2018 16:00:00.000000,27.9
10/05/2018 17:00:00.000000,17.8
10/05/2018 18:00:00.000000,11.2
10/05/2018 19:00:00.000000,7.9
10/05/2018 20:00:00.000000,19.9
10/05/2018 21:00:00.000000,25.4
10/05/2018 22:00:00.000000,17.7
10/05/2018 23:00:00.000000,11.5
10/06/2018 00:00:00.000000,7.6
10/06/2018 01:00:00.000000,5.1
10/06/2018 02:00:00.000000,3.8
10/06/2018 03:00:00.000000,3.2
10/06/2018 04:00:00.000000,3.0
10/06/2018 05:00:00.000000,2.8
10/06/2018 06:00:00.000000,2.3
10/06/2018 07:00:00.000000,2.2
10/06/2018 08:00:00.000000,2.2
10/06/2018 09:00:00.000000,1.6
