InstrumentName, 26th and Williams B,,
10/01/2018 03:02:49.916666,6.93,47.0,63.0
10/01/2018 03:04:09.803333,7.19,47.0,63.0
10/01/2018 03:06:49.816666,7.97,47.0,63.0
10/01/2018 03:08:09.820000,6.7,47.0,63.0
10/01/2018 03:10:49.793333,7.28,47.0,63.0
10/01/2018 03:12:09.826666,7.76,47.0,63.0
10/01/2018 03:14:49.803333,6.49,47.0,63.0
10/01/2018 03:16:09.830000,8.26,47.0,63.0
10/01/2018 03:18:49.823333,7.51,47.0,62.0
10/01/2018 03:20:10.056666,8.45,47.0,62.0
10/01/2018 03:22:49.813333,7.55,47.0,62.0
10/01/2018 03:25:29.873333,7.29,47.0,62.0
10/01/2018 03:26:49.826666,7.58,48.0,62.0
10/01/2018 03:29:29.826666,8.17,48.0,62.0
10/01/2018 03:30:49.846666,7.19,48.0,62.0
10/01/2018 03:33:29.843333,8.82,48.0,62.0
10/01/2018 03:34:49.883333,6.93,48.0,62.0
10/01/2018 03:37:29.840000,8.19,48.0,62.0
10/01/2018 03:38:49.830000,7.84,48.0,62.0
10/01/2018 03:41:29.843333,8.47,48.0,62.0
10/01/2018 03:42:49.816666,8.42,48.0,61.0
10/01/2018 03:45:29.816666,7.11,49.0,61.0
10/01/2018 03:46:49.806666,8.3,49.0,61.0
10/01/2018 03:49:29.830000,8.95,49.0,61.0
10/01/2018 03:50:49.816666,8.76,49.0,61.0
10/01/2018 03:53:29.813333,7.51,49.0,61.0
10/01/2018 03:54:49.820000,8.09,50.0,61.0
10/01/2018 03:57:29.843333,8.77,49.0,61.0
10/01/2018 03:58:49.806666,7.95,49.0,61.0
10/01/2018 04:01:29.823333,9.05,50.0,61.0
10/01/2018 04:02:49.846666,10.45,50.0,61.0
10/01/2018 04:05:29.886666,8.71,50.0,61.0
10/01/2018 04:06:50.750000,8.2,50.0,61.0
10/01/2018 04:09:29.846666,9.32,50.0,61.0
10/01/2018 04:10:49.826666,11.05,50.0,61.0
10/01/2018 04:13:29.840000,9.3,50.0,61.0
10/01/2018 04:14:49.830000,10.51,50.0,61.0
10/01/2018 04:17:29.833333,10.4,50.0,61.0
10/01/2018 04:18:49.850000,10.02,50.0,60.0
10/01/2018 04:21:29.916666,9.43,51.0,60.0
10/01/2018 04:22:49.830000,10.76,51.0,60.0
10/01/2018 04:25:29.826666,11.1,51.0,61.0
10/01/2018 04:26:49.833333,9.47,50.0,61.0
10/01/2018 04:29:29.846666,9.98,50.0,60.0
10/01/2018 04:30:49.836666,8.8,50.0,60.0
10/01/2018 04:33:29.820000,8.72,51.0,60.0
10/01/2018 04:34:49.836666,8.09,50.0,60.0
10/01/2018 04:37:29.870000,9.16,51.0,60.0
10/01/2018 04:38:49.810000,9.26,51.0,60.0
10/01/2018 04:41:29.833333,9.09,51.0,60.0
10/01/2018 04:42:49.820000,9.02,51.0,60.0
10/01/2018 04:45:29.826666,8.81,51.0,60.0
10/01/2018 04:46:50.080000,8.98,51.0,60.0
10/01/2018 04:49:29.816666,8.7,51.0,60.0
10/01/2018 04:50:50.013333,8.39,51.0,60.0
10/01/2018 04:53:29.830000,9.95,52.0,60.0
10/01/2018 04:54:49.830000,7.93,51.0,60.0
10/01/2018 04:57:29.830000,8.24,51.0,60.0
10/01/2018 04:58:49.840000,7.98,51.0,60.0
10/01/2018 05:01:29.876666,8.77,51.0,60.0
10/01/2018 05:02:49.826666,9.95,51.0,60.0
10/01/2018 05:05:29.836666,9.1,51.0,59.0
10/01/2018 05:06:49.830000,9.92,52.0,59.0
10/01/2018 05:08:09.830000,8.98,52.0,59.0
10/01/2018 05:10:49.840000,8.98,52.0,59.0
10/01/2018 05:12:09.863333,9.3,52.0,59.0
10/01/2018 05:14:49.826666,8.7,52.0,59.0
10/01/2018 05:16:09.903333,8.67,52.0,59.0
10/01/2018 05:18:50.036666,7.95,52.0,59.0
10/01/2018 05:20:09.830000,8.26,52.0,59.0
10/01/2018 05:22:49.836666,8.24,52.0,59.0
10/01/2018 05:24:09.836666,8.56,52.0,59.0
10/01/2018 05:26:49.836666,9.18,52.0,59.0
10/01/2018 05:28:09.836666,8.6,52.0,59.0
10/01/2018 05:30:49.846666,8.31,52.0,59.0
10/01/2018 05:32:09.973333,8.23,52.0,59.0
10/01/2018 05:34:49.833333,8.18,52.0,59.0
10/01/2018 05:36:09.846666,8.72,52.0,59.0
10/01/2018 05:38:49.843333,9.21,52.0,59.0
10/01/2018 05:40:09.866666,7.93,52.0,59.0
10/01/2018 05:42:49.896666,10.14,52.0,59.0
10/01/2018 05:44:09.863333,9.23,53.0,58.0
10/01/2018 05:46:49.846666,9.51,53.0,59.0
10/01/2018 05:48:09.843333,9.27,53.0,59.0
10/01/2018 05:50:49.840000,8.95,53.0,59.0
10/01/2018 05:52:09.850000,8.58,52.0,59.0
10/01/2018 05:54:49.853333,9.95,53.0,59.0
10/01/2018 05:57:29.846666,8.19,53.0,59.0
10/01/2018 05:58:49.900000,8.72,53.0,59.0
10/01/2018 06:01:29.900000,9.49,52.0,59.0
10/01/2018 06:02:49.906666,9.07,53.0,59.0
10/01/2018 06:05:29.856666,9.48,53.0,58.0
10/01/2018 06:06:49.840000,8.97,53.0,58.0
10/01/2018 06:09:29.846666,9.86,53.0,58.0
10/01/2018 06:10:49.846666,9.12,53.0,58.0
10/01/2018 06:12:09.836666,8.05,53.0,58.0
10/01/2018 06:15:18.653333,9.81,53.0,58.0
10/01/2018 06:16:38.633333,9.4,53.0,58.0
10/01/2018 06:19:18.693333,8.98,53.0,58.0
10/01/2018 06:20:38.646666,8.26,53.0,58.0
10/01/2018 06:23:18.673333,8.81,53.0,58.0
10/01/2018 06:24:38.626666,7.32,53.0,58.0
10/01/2018 06:27:18.626666,7.69,53.0,58.0
10/01/2018 06:28:38.646666,8.63,53.0,58.0
10/01/2018 06:31:18.653333,8.07,53.0,58.0
10/01/2018 06:32:38.650000,7.98,53.0,58.0
10/01/2018 06:35:18.646666,9.47,53.0,58.0
10/01/2018 06:36:38.946666,9.26,53.0,58.0
10/01/2018 06:39:18.660000,9.7,53.0,58.0
10/01/2018 06:40:38.646666,9.81,53.0,58.0
10/01/2018 06:43:18.916666,7.77,53.0,58.0
10/01/2018 06:44:38.670000,8.28,53.0,58.0
10/01/2018 06:47:18.796666,8.67,53.0,58.0
10/01/2018 06:48:38.653333,7.83,54.0,58.0
10/01/2018 06:51:18.646666,8.6,54.0,58.0
10/01/2018 06:52:38.666666,7.53,54.0,58.0
10/01/2018 06:55:18.630000,8.63,53.0,58.0
10/01/2018 06:56:38.696666,8.84,54.0,58.0
10/01/2018 07:00:39.236666,8.2,54.0,58.0
10/01/2018 07:03:18.643333,7.77,54.0,58.0
10/01/2018 07:05:58.650000,9.3,54.0,58.0
10/01/2018 07:07:18.640000,7.12,54.0,58.0
10/01/2018 07:09:58.636666,9.52,54.0,58.0
10/01/2018 07:12:38.656666,7.98,54.0,58.0
10/01/2018 07:13:58.666666,7.49,54.0,58.0
10/01/2018 07:16:38.653333,7.86,54.0,58.0
10/01/2018 07:17:58.650000,7.67,54.0,57.0
10/01/2018 07:20:38.660000,10.36,55.0,58.0
10/01/2018 07:21:58.660000,7.16,54.0,58.0
10/01/2018 07:24:39.266666,6.98,55.0,57.0
10/01/2018 07:28:38.646666,9.12,55.0,57.0
10/01/2018 07:29:58.660000,7.67,55.0,57.0
10/01/2018 07:32:38.673333,8.47,55.0,57.0
10/01/2018 07:33:58.650000,7.86,55.0,57.0
10/01/2018 07:36:38.650000,6.4,55.0,57.0
10/01/2018 07:39:18.653333,7.05,55.0,57.0
10/01/2018 07:40:38.650000,7.91,55.0,57.0
10/01/2018 07:43:19.046666,6.39,55.0,57.0
10/01/2018 07:44:38.640000,6.64,55.0,57.0
10/01/2018 07:47:18.666666,7.2,55.0,57.0
10/01/2018 07:48:38.666666,8.7,55.0,57.0
10/01/2018 07:51:18.666666,9.02,55.0,57.0
10/01/2018 07:52:38.640000,9.52,56.0,57.0
10/01/2018 07:55:18.653333,9.6,56.0,57.0
10/01/2018 07:56:38.650000,8.12,56.0,57.0
10/01/2018 07:59:18.896666,8.05,55.0,57.0
10/01/2018 08:00:38.673333,10.84,55.0,57.0
10/01/2018 08:03:18.663333,10.74,55.0,57.0
10/01/2018 08:04:38.686666,11.68,55.0,57.0
10/01/2018 08:07:18.653333,11.37,55.0,57.0
10/01/2018 08:08:39.783333,10.09,56.0,57.0
10/01/2018 08:11:18.676666,11.44,56.0,57.0
10/01/2018 08:12:38.656666,11.95,56.0,57.0
10/01/2018 08:15:18.660000,13.1,56.0,57.0
10/01/2018 08:16:38.660000,10.31,56.0,57.0
10/01/2018 08:19:19.163333,10.05,56.0,57.0
10/01/2018 08:20:38.810000,11.93,56.0,57.0
10/01/2018 08:23:18.656666,11.58,56.0,57.0
10/01/2018 08:24:38.700000,11.0,56.0,57.0
10/01/2018 08:27:18.663333,11.3,56.0,57.0
10/01/2018 08:28:38.660000,12.07,56.0,57.0
10/01/2018 08:31:18.663333,13.3,57.0,57.0
10/01/2018 08:32:38.666666,11.95,57.0,57.0
10/01/2018 08:35:18.656666,12.63,57.0,57.0
10/01/2018 08:36:38.696666,12.26,57.0,57.0
10/01/2018 08:39:18.663333,11.24,57.0,57.0
10/01/2018 08:40:38.663333,12.02,57.0,57.0
10/01/2018 08:43:18.660000,12.55,57.0,57.0
10/01/2018 08:44:38.670000,11.3,57.0,57.0
10/01/2018 08:47:18.676666,13.93,57.0,57.0
10/01/2018 08:48:38.663333,12.31,57.0,57.0
10/01/2018 08:51:18.666666,12.84,57.0,57.0
10/01/2018 08:52:38.663333,13.28,57.0,57.0
10/01/2018 08:55:18.676666,14.3,57.0,57.0
10/01/2018 08:56:38.666666,13.09,57.0,57.0
10/01/2018 08:59:18.726666,14.12,57.0,57.0
10/01/2018 09:00:38.730000,14.14,57.0,58.0
10/01/2018 09:03:18.660000,14.48,57.0,57.0
10/01/2018 09:04:38.663333,13.88,57.0,57.0
10/01/2018 09:07:18.676666,14.6,57.0,58.0
10/01/2018 09:08:38.663333,15.77,57.0,58.0
10/01/2018 09:11:18.686666,16.17,56.0,58.0
10/01/2018 09:12:38.893333,15.91,56.0,58.0
10/01/2018 09:15:18.666666,17.38,56.0,58.0
10/01/2018 09:16:38.686666,17.09,56.0,58.0
10/01/2018 09:19:18.660000,15.62,56.0,58.0
10/01/2018 09:21:58.663333,17.17,56.0,58.0
10/01/2018 09:23:18.863333,18.05,57.0,58.0
10/01/2018 09:25:58.856666,16.44,56.0,58.0
10/01/2018 09:27:18.673333,18.02,56.0,58.0
10/01/2018 09:29:58.683333,15.6,57.0,57.0
10/01/2018 09:31:18.673333,16.77,57.0,57.0
10/01/2018 09:33:59.420000,17.88,57.0,57.0
10/01/2018 09:35:18.683333,16.62,58.0,57.0
10/01/2018 09:37:58.710000,17.33,59.0,56.0
10/01/2018 09:39:18.696666,15.86,59.0,56.0
10/01/2018 09:41:58.680000,18.95,60.0,55.0
10/01/2018 09:43:18.670000,18.76,61.0,55.0
10/01/2018 09:45:58.673333,17.17,60.0,56.0
10/01/2018 09:47:18.676666,19.49,60.0,56.0
10/01/2018 09:48:38.680000,16.39,60.0,56.0
10/01/2018 09:49:58.673333,18.93,60.0,56.0
10/01/2018 09:52:38.673333,19.34,59.0,56.0
10/01/2018 09:53:58.703333,17.05,59.0,56.0
10/01/2018 09:56:38.673333,18.33,59.0,56.0
10/01/2018 09:57:58.676666,18.57,59.0,56.0
10/01/2018 10:00:39.196666,19.62,60.0,56.0
10/01/2018 10:01:58.663333,18.26,60.0,56.0
10/01/2018 10:04:38.660000,19.93,60.0,55.0
10/01/2018 10:05:58.740000,21.98,61.0,56.0
10/01/2018 10:08:38.683333,21.6,61.0,56.0
10/01/2018 10:09:58.716666,23.81,60.0,56.0
10/01/2018 10:12:38.670000,21.49,59.0,56.0
10/01/2018 10:15:18.706666,23.45,59.0,56.0
10/01/2018 10:16:38.776666,25.29,59.0,57.0
10/01/2018 10:19:18.750000,24.55,59.0,57.0
10/01/2018 10:20:38.720000,23.78,59.0,57.0
10/01/2018 10:23:18.696666,24.79,59.0,57.0
10/01/2018 10:24:38.673333,23.98,59.0,57.0
10/01/2018 10:27:18.673333,25.29,58.0,57.0
10/01/2018 10:28:39.783333,23.58,59.0,56.0
10/01/2018 10:31:18.676666,22.81,59.0,56.0
10/01/2018 10:32:38.740000,23.58,59.0,56.0
10/01/2018 10:35:18.770000,22.74,61.0,56.0
10/01/2018 10:36:38.680000,22.42,61.0,56.0
10/01/2018 10:39:18.666666,21.5,61.0,56.0
10/01/2018 10:40:38.686666,20.91,61.0,56.0
10/01/2018 10:43:18.676666,21.27,61.0,56.0
10/01/2018 10:44:38.683333,21.5,61.0,56.0
10/01/2018 10:47:19.296666,20.93,61.0,55.0
10/01/2018 10:48:38.700000,21.73,61.0,56.0
10/01/2018 10:51:18.686666,21.86,61.0,55.0
10/01/2018 10:52:38.800000,21.37,62.0,56.0
10/01/2018 10:55:18.676666,22.63,62.0,55.0
10/01/2018 10:56:38.703333,22.05,62.0,55.0
10/01/2018 10:59:18.683333,20.98,61.0,56.0
10/01/2018 11:00:38.686666,21.48,62.0,56.0
10/01/2018 11:03:18.676666,23.81,62.0,56.0
10/01/2018 11:04:38.683333,21.98,61.0,56.0
10/01/2018 11:07:19.106666,23.76,62.0,55.0
10/01/2018 11:08:38.720000,22.29,62.0,56.0
10/01/2018 11:11:18.696666,22.7,62.0,55.0
10/01/2018 11:12:38.690000,25.43,62.0,56.0
10/01/2018 11:15:18.700000,21.98,61.0,56.0
10/01/2018 11:16:40.613333,22.93,61.0,56.0
10/01/2018 11:19:19.103333,22.33,61.0,56.0
10/01/2018 11:20:38.743333,24.14,60.0,57.0
10/01/2018 11:23:18.686666,23.02,60.0,57.0
10/01/2018 11:24:38.673333,19.49,60.0,57.0
10/01/2018 11:27:18.896666,21.21,59.0,57.0
10/01/2018 11:28:38.686666,21.56,59.0,57.0
10/01/2018 11:31:18.703333,21.14,58.0,57.0
10/01/2018 11:32:38.690000,22.33,59.0,57.0
10/01/2018 11:35:18.686666,21.12,60.0,56.0
10/01/2018 11:36:38.713333,22.9,60.0,57.0
10/01/2018 11:39:18.686666,24.83,58.0,57.0
10/01/2018 11:41:58.693333,27.52,60.0,57.0
10/01/2018 11:43:18.686666,26.05,60.0,57.0
10/01/2018 11:45:58.680000,27.17,59.0,57.0
10/01/2018 11:47:18.896666,26.12,59.0,57.0
10/01/2018 11:49:58.690000,22.16,59.0,57.0
10/01/2018 11:51:19.060000,22.91,59.0,57.0
10/01/2018 11:53:58.780000,23.63,58.0,58.0
10/01/2018 11:55:18.686666,23.14,58.0,58.0
10/01/2018 11:57:58.680000,28.02,58.0,58.0
10/01/2018 11:59:18.703333,27.26,58.0,58.0
10/01/2018 12:01:58.696666,27.67,58.0,58.0
10/01/2018 12:04:38.703333,26.21,58.0,58.0
10/01/2018 12:05:58.686666,25.82,57.0,58.0
10/01/2018 12:08:38.816666,26.86,57.0,58.0
10/01/2018 12:09:59.620000,27.55,57.0,58.0
10/01/2018 12:12:38.703333,26.05,57.0,58.0
10/01/2018 12:13:58.706666,25.62,57.0,58.0
10/01/2018 12:16:38.696666,26.36,57.0,58.0
10/01/2018 12:17:58.716666,26.37,57.0,58.0
10/01/2018 12:20:38.696666,25.13,57.0,58.0
10/01/2018 12:21:58.803333,25.86,57.0,58.0
10/01/2018 12:24:38.696666,25.34,57.0,58.0
10/01/2018 12:27:18.706666,26.69,57.0,58.0
10/01/2018 12:28:38.706666,26.0,57.0,58.0
10/01/2018 12:31:19.010000,28.14,56.0,58.0
10/01/2018 12:32:39.316666,26.76,56.0,59.0
10/01/2018 12:35:18.773333,25.79,56.0,59.0
10/01/2018 12:36:38.956666,26.63,56.0,59.0
10/01/2018 12:39:18.703333,26.48,56.0,58.0
10/01/2018 12:40:38.703333,27.12,56.0,59.0
10/01/2018 12:43:18.870000,25.51,56.0,59.0
10/01/2018 12:44:38.703333,26.02,56.0,59.0
10/01/2018 12:47:18.713333,26.8,56.0,59.0
10/01/2018 12:48:38.703333,26.09,56.0,59.0
10/01/2018 12:51:18.700000,26.55,56.0,59.0
10/01/2018 12:52:38.703333,26.76,56.0,59.0
10/01/2018 12:55:18.703333,27.47,56.0,59.0
10/01/2018 12:56:38.716666,26.93,55.0,59.0
10/01/2018 12:59:19.203333,28.72,55.0,59.0
10/01/2018 13:00:38.703333,26.69,56.0,59.0
10/01/2018 13:03:18.736666,26.81,56.0,59.0
10/01/2018 13:04:38.700000,26.59,56.0,59.0
10/01/2018 13:07:18.776666,26.48,56.0,59.0
10/01/2018 13:08:38.723333,25.26,56.0,59.0
10/01/2018 13:11:18.706666,26.24,56.0,59.0
10/01/2018 13:12:38.723333,27.33,56.0,59.0
10/01/2018 13:15:18.700000,25.12,56.0,59.0
10/01/2018 13:16:38.696666,24.58,56.0,59.0
10/01/2018 13:19:18.713333,26.23,56.0,59.0
10/01/2018 13:20:38.696666,26.21,55.0,59.0
10/01/2018 13:23:18.700000,26.58,56.0,59.0
10/01/2018 13:24:39.010000,27.37,56.0,59.0
10/01/2018 13:27:18.716666,29.05,56.0,59.0
10/01/2018 13:28:38.710000,27.07,56.0,59.0
10/01/2018 13:31:18.716666,27.0,56.0,59.0
10/01/2018 13:32:38.710000,29.46,55.0,59.0
10/01/2018 13:35:18.706666,27.37,55.0,59.0
10/01/2018 13:36:38.710000,25.23,55.0,59.0
10/01/2018 13:39:19.136666,26.37,55.0,59.0
10/01/2018 13:40:38.890000,26.9,55.0,59.0
10/01/2018 13:43:18.706666,25.79,55.0,59.0
10/01/2018 13:44:38.710000,24.88,55.0,59.0
10/01/2018 13:47:18.730000,25.7,55.0,58.0
10/01/2018 13:48:38.730000,26.6,56.0,58.0
10/01/2018 13:51:18.706666,24.51,55.0,59.0
10/01/2018 13:52:38.716666,24.62,55.0,58.0
10/01/2018 13:55:18.716666,26.88,56.0,59.0
10/01/2018 13:56:38.776666,26.88,55.0,58.0
10/01/2018 13:59:18.710000,26.02,56.0,58.0
10/01/2018 14:01:58.710000,25.73,56.0,58.0
10/01/2018 14:03:18.780000,24.58,55.0,59.0
10/01/2018 14:05:58.720000,25.33,56.0,58.0
10/01/2018 14:07:18.730000,25.0,55.0,59.0
10/01/2018 14:09:58.713333,25.81,55.0,59.0
10/01/2018 14:11:18.986666,25.28,55.0,59.0
10/01/2018 14:13:58.710000,26.0,55.0,58.0
10/01/2018 14:15:19.000000,27.24,56.0,59.0
10/01/2018 14:17:58.966666,26.16,55.0,59.0
10/01/2018 14:21:58.720000,26.79,55.0,59.0
10/01/2018 14:24:38.730000,24.72,55.0,59.0
10/01/2018 14:25:58.736666,26.29,55.0,59.0
10/01/2018 14:28:38.716666,27.85,55.0,58.0
10/01/2018 14:29:58.713333,25.64,55.0,59.0
10/01/2018 14:32:38.713333,27.49,55.0,59.0
10/01/2018 14:33:58.716666,26.07,55.0,59.0
10/01/2018 14:36:38.716666,25.67,55.0,59.0
10/01/2018 14:37:58.720000,27.26,54.0,59.0
10/01/2018 14:40:38.810000,26.43,54.0,59.0
10/01/2018 14:43:18.776666,26.88,54.0,60.0
10/01/2018 14:44:38.730000,27.79,54.0,60.0
10/01/2018 14:47:18.776666,27.49,54.0,60.0
10/01/2018 14:48:39.560000,28.51,54.0,60.0
10/01/2018 14:51:18.716666,28.83,54.0,60.0
10/01/2018 14:52:39.593333,28.23,54.0,60.0
10/01/2018 14:55:19.020000,27.56,54.0,60.0
10/01/2018 14:56:38.723333,27.67,53.0,60.0
10/01/2018 14:59:18.723333,29.55,54.0,60.0
10/01/2018 15:00:38.733333,29.86,54.0,59.0
10/01/2018 15:03:18.796666,29.12,54.0,60.0
10/01/2018 15:04:38.716666,28.14,54.0,60.0
10/01/2018 15:07:18.910000,30.29,54.0,60.0
10/01/2018 15:08:38.830000,30.67,53.0,60.0
10/01/2018 15:11:18.730000,30.17,53.0,60.0
10/01/2018 15:12:38.746666,27.6,53.0,60.0
10/01/2018 15:15:18.720000,30.51,53.0,60.0
10/01/2018 15:16:38.726666,28.29,53.0,60.0
10/01/2018 15:19:19.373333,31.05,54.0,60.0
10/01/2018 15:20:38.716666,28.76,55.0,60.0
10/01/2018 15:23:18.736666,29.14,54.0,59.0
10/01/2018 15:24:38.740000,29.14,55.0,60.0
10/01/2018 15:27:18.733333,31.1,54.0,60.0
10/01/2018 15:28:38.713333,29.81,53.0,60.0
10/01/2018 15:31:19.016666,28.91,53.0,60.0
10/01/2018 15:32:38.963333,31.93,54.0,59.0
10/01/2018 15:35:18.723333,30.42,54.0,60.0
10/01/2018 15:36:39.840000,31.02,54.0,59.0
10/01/2018 15:39:19.093333,31.33,54.0,60.0
10/01/2018 15:40:38.733333,29.14,54.0,60.0
10/01/2018 15:43:18.733333,32.05,54.0,60.0
10/01/2018 15:44:38.733333,31.17,53.0,61.0
10/01/2018 15:47:18.776666,30.67,53.0,61.0
10/01/2018 15:48:39.233333,32.98,53.0,61.0
10/01/2018 15:51:18.780000,29.74,53.0,61.0
10/01/2018 15:52:39.150000,30.14,53.0,61.0
10/01/2018 15:55:19.336666,32.28,53.0,61.0
10/01/2018 15:57:58.733333,30.8,53.0,61.0
10/01/2018 15:59:18.963333,32.43,52.0,62.0
10/01/2018 16:00:38.946666,33.05,53.0,62.0
10/01/2018 16:03:18.813333,32.43,52.0,62.0
10/01/2018 16:04:38.726666,30.63,52.0,62.0
10/01/2018 16:07:18.736666,32.15,52.0,61.0
10/01/2018 16:08:38.743333,31.51,52.0,62.0
10/01/2018 16:11:18.726666,32.21,51.0,62.0
10/01/2018 16:12:38.866666,31.28,51.0,62.0
10/01/2018 16:15:18.736666,32.05,51.0,62.0
10/01/2018 16:16:38.733333,31.86,51.0,62.0
10/01/2018 16:19:18.896666,31.86,50.0,62.0
10/01/2018 16:20:38.733333,31.03,50.0,62.0
10/01/2018 16:23:18.736666,32.86,51.0,62.0
10/01/2018 16:24:38.746666,31.22,51.0,62.0
10/01/2018 16:27:18.740000,31.0,51.0,62.0
10/01/2018 16:29:58.740000,34.62,51.0,61.0
10/01/2018 16:31:18.740000,33.45,52.0,61.0
10/01/2018 16:33:58.770000,34.05,52.0,61.0
10/01/2018 16:35:19.620000,34.59,51.0,62.0
10/01/2018 16:37:58.736666,36.73,51.0,62.0
10/01/2018 16:39:18.736666,35.83,50.0,62.0
10/01/2018 16:41:58.746666,36.33,50.0,62.0
10/01/2018 16:43:18.736666,35.93,49.0,62.0
