InstrumentName, Chatfield Park,
StartTime, 2018-10-01 00:00:00,
EndTime, 2018-10-31 23:59:59,
Date,O3,PM2.5
10/01/2018 00:00:00.000000,32.0,12.6
10/01/2018 01:00:00.000000,29.0,13.3
10/01/2018 02:00:00.000000,26.0,12.5
10/01/2018 03:00:00.000000,22.0,12.2
10/01/2018 04:00:00.000000,13.0,11.9
10/01/2018 05:00:00.000000,15.0,11.8
10/01/2018 06:00:00.000000,11.0,11.5
10/01/2018 07:00:00.000000,9.0,11.3
10/01/2018 08:00:00.000000,8.0,11.3
10/01/2018 09:00:00.000000,4.0,11.3
10/01/2018 10:00:00.000000,1.0,11.3
10/01/2018 11:00:00.000000,8.0,12.4
10/01/2018 12:00:00.000000,7.0,13.6
10/01/2018 13:00:00.000000,8.0,14.8
10/01/2018 14:00:00.000000,10.0,15.2
10/01/2018 15:00:00.000000,10.0,16.0
10/01/2018 16:00:00.000000,12.0,17.1
10/01/2018 17:00:00.000000,14.0,17.5
10/01/2018 18:00:00.000000,19.0,17.0
10/01/2018 19:00:00.000000,19.0,16.3
10/01/2018 20:00:00.000000,18.0,16.5
10/01/2018 21:00:00.000000,19.0,15.7
10/01/2018 22:00:00.000000,18.0,15.1
10/01/2018 23:00:00.000000,15.0,13.6
10/02/2018 00:00:00.000000,3.0,14.1
10/02/2018 01:00:00.000000,1.0,15.0
10/02/2018 02:00:00.000000,1.0,16.0
10/02/2018 03:00:00.000000,3.0,15.3
10/02/2018 04:00:00.000000,1.0,15.3
10/02/2018 05:00:00.000000,2.0,14.1
10/02/2018 06:00:00.000000,4.0,11.9
10/02/2018 07:00:00.000000,4.0,10.5
10/02/2018 08:00:00.000000,4.0,8.7
10/02/2018 09:00:00.000000,14.0,7.2
10/02/2018 10:00:00.000000,10.0,6.3
10/02/2018 11:00:00.000000,10.0,5.6
10/02/2018 12:00:00.000000,11.0,5.4
10/02/2018 13:00:00.000000,7.0,5.9
10/02/2018 14:00:00.000000,7.0,9.8
10/02/2018 15:00:00.000000,7.0,8.0
10/02/2018 16:00:00.000000,15.0,6.3
10/02/2018 17:00:00.000000,30.0,5.0
10/02/2018 18:00:00.000000,24.0,4.3
10/02/2018 19:00:00.000000,33.0,3.6
10/02/2018 20:00:00.000000,33.0,4.0
10/02/2018 21:00:00.000000,33.0,4.4
10/02/2018 22:00:00.000000,31.0,4.6
10/02/2018 23:00:00.000000,31.0,4.0
10/03/2018 00:00:00.000000,30.0,4.0
10/03/2018 01:00:00.000000,28.0,4.8
10/03/2018 02:00:00.000000,26.0,9.2
10/03/2018 03:00:00.000000,24.0,7.0
10/03/2018 04:00:00.000000,24.0,5.0
10/03/2018 05:00:00.000000,22.0,3.2
10/03/2018 06:00:00.000000,22.0,2.0
10/03/2018 07:00:00.000000,21.0,1.3
10/03/2018 08:00:00.000000,21.0,0.9
10/03/2018 09:00:00.000000,21.0,0.6
10/03/2018 10:00:00.000000,20.0,0.6
10/03/2018 11:00:00.000000,20.0,0.6
10/03/2018 12:00:00.000000,17.0,1.2
10/03/2018 13:00:00.000000,17.0,2.6
10/03/2018 14:00:00.000000,15.0,2.7
10/03/2018 15:00:00.000000,16.0,3.4
10/03/2018 16:00:00.000000,18.0,3.1
10/03/2018 17:00:00.000000,22.0,3.3
10/03/2018 18:00:00.000000,25.0,2.1
10/03/2018 19:00:00.000000,33.0,2.3
10/03/2018 20:00:00.000000,34.0,1.4
10/03/2018 21:00:00.000000,36.0,1.1
10/04/2018 00:00:00.000000,33.0,1.8
10/04/2018 01:00:00.000000,32.0,6.2
10/04/2018 02:00:00.000000,30.0,6.9
10/04/2018 03:00:00.000000,29.0,6.5
10/04/2018 04:00:00.000000,27.0,5.9
10/04/2018 05:00:00.000000,27.0,5.5
10/04/2018 06:00:00.000000,27.0,5.2
10/04/2018 07:00:00.000000,27.0,4.9
10/04/2018 08:00:00.000000,25.0,4.8
10/04/2018 09:00:00.000000,25.0,4.9
10/04/2018 10:00:00.000000,24.0,4.8
10/04/2018 11:00:00.000000,25.0,4.7
10/04/2018 12:00:00.000000,26.0,4.6
10/04/2018 13:00:00.000000,27.0,4.5
10/04/2018 14:00:00.000000,30.0,4.6
10/04/2018 15:00:00.000000,30.0,4.6
10/04/2018 16:00:00.000000,32.0,4.6
10/04/2018 17:00:00.000000,31.0,5.0
10/04/2018 18:00:00.000000,31.0,5.0
10/04/2018 19:00:00.000000,33.0,6.5
10/04/2018 20:00:00.000000,35.0,6.9
10/04/2018 21:00:00.000000,36.0,7.0
10/04/2018 22:00:00.000000,39.0,7.1
10/04/2018 23:00:00.000000,40.0,6.8
10/05/2018 00:00:00.000000,38.0,7.2
10/05/2018 01:00:00.000000,36.0,7.3
10/05/2018 02:00:00.000000,34.0,7.6
10/05/2018 03:00:00.000000,30.0,7.8
10/05/2018 04:00:00.000000,20.0,7.4
10/05/2018 05:00:00.000000,18.0,7.3
10/05/2018 06:00:00.000000,21.0,7.1
10/05/2018 07:00:00.000000,19.0,6.0
10/05/2018 08:00:00.000000,19.0,5.4
10/05/2018 09:00:00.000000,14.0,4.9
10/05/2018 10:00:00.000000,8.0,4.6
10/05/2018 11:00:00.000000,11.0,4.4
