InstrumentName, CAMP Collo (CS13),,,,,,,,,,,,,,
StartTime, 2018-10-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2018-10-31 23:59:59,,,,,,,,,,,,,,
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,Sig,Temp,Uncertainty,pm25_r,pm25_r2
10/07/2018 21:23:09.960000,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.15,0.17,0.07,0.03,14.0,79.52,224.0,0.15,0.15
10/07/2018 21:24:10.603333,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.37,0.27,0.07,0.03,13.0,79.52,224.0,0.18,0.08
10/07/2018 21:25:10.260000,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.3,0.12,0.0,0.0,13.0,79.52,224.0,0.12,0.08
10/07/2018 21:26:10.936666,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.08,0.03,0.0,0.0,13.0,79.52,224.0,0.08,0.03
10/07/2018 21:27:09.953333,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.0,0.27,0.0,0.0,13.0,79.52,224.0,0.0,0.27
10/07/2018 21:28:09.253333,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.07,0.27,0.0,0.0,13.0,79.52,224.0,0.07,0.27
10/07/2018 21:29:09.100000,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.13,0.18,0.0,0.12,14.0,79.52,224.0,0.13,0.18
10/07/2018 21:30:09.490000,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.12,0.32,0.05,0.22,13.0,79.52,224.0,0.12,0.32
10/07/2018 21:31:08.476666,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.17,0.28,0.17,0.02,13.0,79.52,224.0,0.17,0.28
10/07/2018 21:32:07.836666,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.0,0.4,0.0,0.08,13.0,79.52,224.0,0.0,0.4
10/07/2018 21:33:11.276666,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.17,0.1,0.03,0.0,13.0,79.52,224.0,0.17,0.1
10/07/2018 21:34:09.730000,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.42,0.22,0.08,0.13,13.0,79.52,224.0,0.42,0.22
10/07/2018 21:35:10.890000,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.53,0.37,0.1,0.13,13.0,79.52,224.0,0.53,0.37
10/07/2018 21:36:07.563333,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.5,0.45,0.13,0.13,13.0,79.52,224.0,0.5,0.45
10/07/2018 21:37:10.330000,0.0,0.0,0.0,27.1,39.733452,-104.986534,0.25,0.35,0.17,0.17,13.0,79.52,224.0,0.25,0.35
10/07/2018 21:38:10.036666,0.0,0.0,0.0,27.1,39.732349,-104.98539,0.0,0.08,0.0,0.0,13.0,79.52,223.0,0.0,0.08
10/07/2018 21:39:09.866666,0.0,0.0,0.0,27.1,39.732349,-104.98539,0.45,0.2,0.18,0.05,13.0,79.52,223.0,0.45,0.2
10/07/2018 21:40:08.946666,0.0,0.0,0.0,27.1,39.732349,-104.98539,0.67,0.2,0.2,0.02,13.0,79.52,223.0,0.57,0.2
10/07/2018 21:41:10.463333,0.0,0.0,0.0,27.1,39.732349,-104.98539,0.55,0.05,0.28,0.0,14.0,79.52,223.0,0.45,0.05
