"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.pm25_p"
"1","2018-03-01 11:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,7.064
"2","2018-03-01 12:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,10.0058333333333
"3","2018-03-01 13:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,8.00714285714286
"4","2018-03-01 14:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,3.06285714285714
"5","2018-03-01 15:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,2.604375
"6","2018-03-01 16:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,1.90333333333333
"7","2018-03-01 17:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"8","2018-03-01 18:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"9","2018-03-01 19:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"10","2018-03-01 20:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"11","2018-03-01 21:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"12","2018-03-01 22:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"13","2018-03-01 23:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"14","2018-03-02 00:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"15","2018-03-02 01:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"16","2018-03-02 02:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"17","2018-03-02 03:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"18","2018-03-02 04:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"19","2018-03-02 05:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"20","2018-03-02 06:00:00","Construction Dust Monitor (A) [Sensor B]",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
