"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.pm25_p"
"1","2017-12-31 18:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2017-12-31,0,0,18.67
"2","2017-12-31 19:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"3","2017-12-31 20:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"4","2017-12-31 21:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2017-12-31,0,0,17.6671428571429
"5","2017-12-31 22:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2017-12-31,0,0,17.487
"6","2017-12-31 23:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"7","2018-01-01 00:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,29.0833333333333
"8","2018-01-01 01:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,31.2333333333333
"9","2018-01-01 02:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,36.0403333333333
"10","2018-01-01 03:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,34.6913333333333
"11","2018-01-01 04:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,35.0246666666667
"12","2018-01-01 05:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,37.7503333333333
"13","2018-01-01 06:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,37.1733333333333
"14","2018-01-01 07:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,38.0286666666667
"15","2018-01-01 08:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,39.167
"16","2018-01-01 09:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,41.038
"17","2018-01-01 10:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,41.115
"18","2018-01-01 11:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,42.8120689655172
"19","2018-01-01 12:00:00","West Denver PA-II B",NA,NA,NA,2017-12-31,2018-01-01,1,0,43.165
