"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature"
"1","2022-03-25 07:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,19.2,0.057,5.49,0.011,68.8
"2","2022-03-25 07:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,19.2,0.057,5.49,0.011,68.8
"3","2022-03-25 07:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,19.2,0.057,5.49,0.011,68.8
"4","2022-03-25 07:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,19.2,0.057,5.49,0.011,68.8
"5","2022-03-25 07:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,19.2,0.057,5.49,0.011,68.8
"6","2022-03-25 08:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,17.3,0.282,5.75,0.2,69
"7","2022-03-25 08:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,17.3,0.282,5.75,0.2,69
"8","2022-03-25 08:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,17.3,0.282,5.75,0.2,69
"9","2022-03-25 08:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,17.3,0.282,5.75,0.2,69
"10","2022-03-25 08:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,17.3,0.282,5.75,0.2,69
"11","2022-03-25 09:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,25.7,1.37,5.35,1.14,59.2
"12","2022-03-25 09:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,25.7,1.37,5.35,1.14,59.2
"13","2022-03-25 09:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,25.7,1.37,5.35,1.14,59.2
"14","2022-03-25 09:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,25.7,1.37,5.35,1.14,59.2
"15","2022-03-25 09:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,25.7,1.37,5.35,1.14,59.2
"16","2022-03-25 10:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,34.4,2.56,4.96,2.35,52.5
"17","2022-03-25 10:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,34.4,2.56,4.96,2.35,52.5
"18","2022-03-25 10:00:00","Sandra Todd-Williams Academy (CJ_004)",NA,NA,NA,2022-03-25,2022-03-25,0,0,34.4,2.56,4.96,2.35,52.5
