"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.pm25_p"
"1","2017-12-31 18:00:00","APCD",NA,NA,NA,2017-12-31,2017-12-31,0,0,25.37
"2","2017-12-31 19:00:00","APCD",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"3","2017-12-31 20:00:00","APCD",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"4","2017-12-31 21:00:00","APCD",NA,NA,NA,2017-12-31,2017-12-31,0,0,27.3628571428571
"5","2017-12-31 22:00:00","APCD",NA,NA,NA,2017-12-31,2017-12-31,0,0,27.107
"6","2017-12-31 23:00:00","APCD",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"7","2018-01-01 00:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,29.45
"8","2018-01-01 01:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,35.7173333333333
"9","2018-01-01 02:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,43.5176666666667
"10","2018-01-01 03:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,62.532
"11","2018-01-01 04:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,43.9986666666667
"12","2018-01-01 05:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,44.1293333333333
"13","2018-01-01 06:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,44.4183333333333
"14","2018-01-01 07:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,46.0213333333333
"15","2018-01-01 08:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,44.8836666666667
"16","2018-01-01 09:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,45.661
"17","2018-01-01 10:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,46.666
"18","2018-01-01 11:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,46.8441379310345
"19","2018-01-01 12:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,47.0816666666667
"20","2018-01-01 13:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,44.4156666666667
"21","2018-01-01 14:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,43.6831034482759
"22","2018-01-01 15:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,43.2876666666667
"23","2018-01-01 16:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,45.9933333333333
"24","2018-01-01 17:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,47.675
"25","2018-01-01 18:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,47.0646666666667
"26","2018-01-01 19:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,44.2563333333333
"27","2018-01-01 20:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,44.4503333333333
"28","2018-01-01 21:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,45.1486666666667
"29","2018-01-01 22:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,47.178
"30","2018-01-01 23:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-01,1,0,47.595
"31","2018-01-02 00:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,50.6746666666667
"32","2018-01-02 01:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,47.643
"33","2018-01-02 02:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,49.03
"34","2018-01-02 03:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,48.5653333333333
"35","2018-01-02 04:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,51.7676666666667
"36","2018-01-02 05:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,49.1043333333333
"37","2018-01-02 06:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,46.1993333333333
"38","2018-01-02 07:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,40.4043333333333
"39","2018-01-02 08:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,32.5173333333333
"40","2018-01-02 09:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,20.2566666666667
"41","2018-01-02 10:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,9.35766666666667
"42","2018-01-02 11:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,5.22533333333333
"43","2018-01-02 12:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,6.61366666666667
"44","2018-01-02 13:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,7.89366666666667
"45","2018-01-02 14:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,3.70366666666667
"46","2018-01-02 15:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,2.42066666666667
"47","2018-01-02 16:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,2.97206896551724
"48","2018-01-02 17:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,4.77933333333333
"49","2018-01-02 18:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,7.328
"50","2018-01-02 19:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,8.51866666666667
"51","2018-01-02 20:00:00","APCD",NA,NA,NA,2017-12-31,2018-01-02,2,0,11.2406666666667
