"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.pm25_p"
"1","2017-12-31 18:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2017-12-31,0,0,29.29
"2","2017-12-31 19:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"3","2017-12-31 20:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"4","2017-12-31 21:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2017-12-31,0,0,23.7042857142857
"5","2017-12-31 22:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2017-12-31,0,0,24.447
"6","2017-12-31 23:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"7","2018-01-01 00:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,29.2333333333333
"8","2018-01-01 01:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,29.391
"9","2018-01-01 02:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,36.105
"10","2018-01-01 03:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,38.8936666666667
"11","2018-01-01 04:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,39.362
"12","2018-01-01 05:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,39.416
"13","2018-01-01 06:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,39.831
"14","2018-01-01 07:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,39.1913333333333
"15","2018-01-01 08:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,39.5833333333333
"16","2018-01-01 09:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,41.8443333333333
"17","2018-01-01 10:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,42.46
"18","2018-01-01 11:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,41.9310344827586
"19","2018-01-01 12:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,39.3846666666667
"20","2018-01-01 13:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,37.9833333333333
"21","2018-01-01 14:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,38.2896551724138
"22","2018-01-01 15:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,40.0896666666667
"23","2018-01-01 16:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,39.727
"24","2018-01-01 17:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,43.5693333333333
"25","2018-01-01 18:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,46.9173333333333
"26","2018-01-01 19:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,48.7026666666667
"27","2018-01-01 20:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,58.317
"28","2018-01-01 21:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,73.393
"29","2018-01-01 22:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,63.6493333333333
"30","2018-01-01 23:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-01,1,0,49.4166666666667
"31","2018-01-02 00:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,43.578
"32","2018-01-02 01:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,43.143
"33","2018-01-02 02:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,43.2676666666667
"34","2018-01-02 03:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,43.0656666666667
"35","2018-01-02 04:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,43.168
"36","2018-01-02 05:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,43.9716666666667
"37","2018-01-02 06:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,44.8566666666667
"38","2018-01-02 07:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,43.601
"39","2018-01-02 08:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,37.18
"40","2018-01-02 09:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,13.9803333333333
"41","2018-01-02 10:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,2.24933333333333
"42","2018-01-02 11:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,2.41966666666667
"43","2018-01-02 12:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,3.69033333333333
"44","2018-01-02 13:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,3.32133333333333
"45","2018-01-02 14:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,3.89333333333333
"46","2018-01-02 15:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,4.48433333333333
"47","2018-01-02 16:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,3.47033333333333
"48","2018-01-02 17:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,6.74466666666667
"49","2018-01-02 18:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,11.1436666666667
"50","2018-01-02 19:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,16.143
"51","2018-01-02 20:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,32.3833333333333
"52","2018-01-02 21:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,45.028
"53","2018-01-02 22:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,36.27
"54","2018-01-02 23:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-02,2,0,30.1623333333333
"55","2018-01-03 00:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,31.0233333333333
"56","2018-01-03 01:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,31.722
"57","2018-01-03 02:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,24.8986666666667
"58","2018-01-03 03:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,16.5586666666667
"59","2018-01-03 04:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,14.366
"60","2018-01-03 05:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,11.4446666666667
"61","2018-01-03 06:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,11.106
"62","2018-01-03 07:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,6.94933333333333
"63","2018-01-03 08:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,4.88466666666667
"64","2018-01-03 09:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,4.58933333333333
"65","2018-01-03 10:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,1.44866666666667
"66","2018-01-03 11:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,0.840666666666667
"67","2018-01-03 12:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,1.25633333333333
"68","2018-01-03 13:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,1.67366666666667
"69","2018-01-03 14:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,4.225
"70","2018-01-03 15:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,5.04633333333333
"71","2018-01-03 16:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,7.21466666666667
"72","2018-01-03 17:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,9.72266666666667
"73","2018-01-03 18:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,8.56166666666667
"74","2018-01-03 19:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,8.31428571428571
"75","2018-01-03 20:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,6.43166666666667
"76","2018-01-03 21:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,8.26066666666667
"77","2018-01-03 22:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,9.76833333333333
"78","2018-01-03 23:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-03,3,0,7.12666666666667
"79","2018-01-04 00:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,5.45566666666667
"80","2018-01-04 01:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,5.026
"81","2018-01-04 02:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,4.64433333333333
"82","2018-01-04 03:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,5.31566666666667
"83","2018-01-04 04:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,6.25866666666667
"84","2018-01-04 05:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,7.212
"85","2018-01-04 06:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,8.74
"86","2018-01-04 07:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,10.425
"87","2018-01-04 08:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,13.3243333333333
"88","2018-01-04 09:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,11.6693333333333
"89","2018-01-04 10:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,5.763
"90","2018-01-04 11:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,1.91433333333333
"91","2018-01-04 12:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,2.03366666666667
"92","2018-01-04 13:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,3.47866666666667
"93","2018-01-04 14:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,2.75966666666667
"94","2018-01-04 15:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,1.502
"95","2018-01-04 16:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,0.817
"96","2018-01-04 17:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,2.64166666666667
"97","2018-01-04 18:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,6.53366666666667
"98","2018-01-04 19:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,16.5753333333333
"99","2018-01-04 20:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,10.3973333333333
"100","2018-01-04 21:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,7.88633333333333
"101","2018-01-04 22:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,8.98413793103448
"102","2018-01-04 23:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-04,4,0,6.09966666666667
"103","2018-01-05 00:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,6.23333333333333
"104","2018-01-05 01:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,6.786
"105","2018-01-05 02:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,5.046
"106","2018-01-05 03:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,3.10766666666667
"107","2018-01-05 04:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,3.268
"108","2018-01-05 05:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,3.04266666666667
"109","2018-01-05 06:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,3.195
"110","2018-01-05 07:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,5.48266666666667
"111","2018-01-05 08:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,8.37366666666667
"112","2018-01-05 09:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,12.4763333333333
"113","2018-01-05 10:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,9.83733333333333
"114","2018-01-05 11:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,10.515
"115","2018-01-05 12:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,10.2233333333333
"116","2018-01-05 13:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,15.2383333333333
"117","2018-01-05 14:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,13.339
"118","2018-01-05 15:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,7.289
"119","2018-01-05 16:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,1.78833333333333
"120","2018-01-05 17:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,19.9516666666667
"121","2018-01-05 18:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,26.3546666666667
"122","2018-01-05 19:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,23.1844827586207
"123","2018-01-05 20:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,21.027
"124","2018-01-05 21:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,23.935
"125","2018-01-05 22:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,22.4075
"126","2018-01-05 23:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-05,5,0,20.883
"127","2018-01-06 00:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,19.666
"128","2018-01-06 01:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,16.702
"129","2018-01-06 02:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,15.3876666666667
"130","2018-01-06 03:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,15.0546666666667
"131","2018-01-06 04:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,16.0683333333333
"132","2018-01-06 05:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,10.7506666666667
"133","2018-01-06 06:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,11.2613333333333
"134","2018-01-06 07:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,14.6306666666667
"135","2018-01-06 08:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,13.41
"136","2018-01-06 09:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,16.908
"137","2018-01-06 10:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,17.382
"138","2018-01-06 11:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,10.8706666666667
"139","2018-01-06 12:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,12.9103333333333
"140","2018-01-06 13:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,14.3513333333333
"141","2018-01-06 14:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,7.703
"142","2018-01-06 15:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,9.12166666666667
"143","2018-01-06 16:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,4.913
"144","2018-01-06 17:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,12.0166666666667
"145","2018-01-06 18:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,17.6246666666667
"146","2018-01-06 19:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,24.5076666666667
"147","2018-01-06 20:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,18.6266666666667
"148","2018-01-06 21:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,22.8136666666667
"149","2018-01-06 22:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,19.5086666666667
"150","2018-01-06 23:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-06,6,0,19.207
"151","2018-01-07 00:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,18.3326666666667
"152","2018-01-07 01:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,19.251
"153","2018-01-07 02:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,17.685
"154","2018-01-07 03:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,16.779
"155","2018-01-07 04:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,15.6776666666667
"156","2018-01-07 05:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,19.1146666666667
"157","2018-01-07 06:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,13.3823333333333
"158","2018-01-07 07:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,7.95433333333333
"159","2018-01-07 08:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,7.638
"160","2018-01-07 09:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,3.31166666666667
"161","2018-01-07 10:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,2.878
"162","2018-01-07 11:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,4.058
"163","2018-01-07 12:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,4.57866666666667
"164","2018-01-07 13:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,4.37733333333333
"165","2018-01-07 14:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,4.116
"166","2018-01-07 15:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,3.36266666666667
"167","2018-01-07 16:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,1.03733333333333
"168","2018-01-07 17:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,1.94931034482759
"169","2018-01-07 18:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,9.72633333333333
"170","2018-01-07 19:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,6.93966666666667
"171","2018-01-07 20:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,14.7513333333333
"172","2018-01-07 21:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,20.6157142857143
"173","2018-01-07 22:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,21.6196666666667
"174","2018-01-07 23:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-07,7,1,19.8696666666667
"175","2018-01-08 00:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,13.7258620689655
"176","2018-01-08 01:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,5.78833333333333
"177","2018-01-08 02:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,6.01566666666667
"178","2018-01-08 03:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,5.14666666666667
"179","2018-01-08 04:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,5.101
"180","2018-01-08 05:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,5.59133333333333
"181","2018-01-08 06:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,6.52466666666667
"182","2018-01-08 07:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,6.7888
"183","2018-01-08 08:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,10.3151724137931
"184","2018-01-08 09:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,10.1416666666667
"185","2018-01-08 10:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,12.138275862069
"186","2018-01-08 11:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,13.426
"187","2018-01-08 12:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,17.8813333333333
"188","2018-01-08 13:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,18.767
"189","2018-01-08 14:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,18.8976666666667
"190","2018-01-08 15:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,13.1446153846154
"191","2018-01-08 16:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,NA
"192","2018-01-08 17:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,NA
"193","2018-01-08 18:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,NA
"194","2018-01-08 19:00:00","Lake Arbot",NA,NA,NA,2017-12-31,2018-01-08,8,1,NA
