"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature"
"1","2021-05-21 09:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,20.6,NA,NA,NA,72.7
"2","2021-05-21 09:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,20.6,NA,NA,NA,72.7
"3","2021-05-21 09:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,20.6,NA,NA,NA,72.7
"4","2021-05-21 09:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,20.6,NA,NA,NA,72.7
"5","2021-05-21 09:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,20.6,NA,NA,NA,72.7
"6","2021-05-21 10:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,18.1,NA,NA,NA,75.3
"7","2021-05-21 10:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,18.1,NA,NA,NA,75.3
"8","2021-05-21 10:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,18.1,NA,NA,NA,75.3
"9","2021-05-21 10:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,18.1,NA,NA,NA,75.3
"10","2021-05-21 10:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,18.1,NA,NA,NA,75.3
"11","2021-05-21 11:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,16.5,NA,NA,NA,78.6
"12","2021-05-21 11:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,16.5,NA,NA,NA,78.6
"13","2021-05-21 11:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,16.5,NA,NA,NA,78.6
"14","2021-05-21 11:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,16.5,NA,NA,NA,78.6
"15","2021-05-21 11:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,16.5,NA,NA,NA,78.6
"16","2021-05-21 12:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,16.4,NA,NA,NA,79.6
"17","2021-05-21 12:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,16.4,NA,NA,NA,79.6
"18","2021-05-21 12:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,16.4,NA,NA,NA,79.6
"19","2021-05-21 12:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,16.4,NA,NA,NA,79.6
"20","2021-05-21 12:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,16.4,NA,NA,NA,79.6
"21","2021-05-21 13:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.5,NA,NA,NA,80.3
"22","2021-05-21 13:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.5,NA,NA,NA,80.3
"23","2021-05-21 13:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.5,NA,NA,NA,80.3
"24","2021-05-21 13:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.5,NA,NA,NA,80.3
"25","2021-05-21 13:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.5,NA,NA,NA,80.3
"26","2021-05-21 14:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.8,NA,NA,NA,80.2
"27","2021-05-21 14:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.8,NA,NA,NA,80.2
"28","2021-05-21 14:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.8,NA,NA,NA,80.2
"29","2021-05-21 14:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.8,NA,NA,NA,80.2
"30","2021-05-21 14:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.8,NA,NA,NA,80.2
"31","2021-05-21 15:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,18.2,NA,NA,NA,80.3
"32","2021-05-21 15:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,18.2,NA,NA,NA,80.3
"33","2021-05-21 15:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,18.2,NA,NA,NA,80.3
"34","2021-05-21 15:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,18.2,NA,NA,NA,80.3
"35","2021-05-21 15:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,18.2,NA,NA,NA,80.3
"36","2021-05-21 16:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,17.4,NA,NA,NA,81
"37","2021-05-21 16:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,17.4,NA,NA,NA,81
"38","2021-05-21 16:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,17.4,NA,NA,NA,81
"39","2021-05-21 16:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,17.4,NA,NA,NA,81
"40","2021-05-21 16:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,17.4,NA,NA,NA,81
"41","2021-05-21 17:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,17.3,NA,NA,NA,80.5
"42","2021-05-21 17:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,17.3,NA,NA,NA,80.5
"43","2021-05-21 17:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,17.3,NA,NA,NA,80.5
"44","2021-05-21 17:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,17.3,NA,NA,NA,80.5
"45","2021-05-21 17:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,17.3,NA,NA,NA,80.5
"46","2021-05-21 18:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.9,NA,NA,NA,79.7
"47","2021-05-21 18:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.9,NA,NA,NA,79.7
"48","2021-05-21 18:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.9,NA,NA,NA,79.7
"49","2021-05-21 18:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.9,NA,NA,NA,79.7
"50","2021-05-21 18:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,15.9,NA,NA,NA,79.7
"51","2021-05-21 19:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,19.9,NA,NA,NA,75.1
"52","2021-05-21 19:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,19.9,NA,NA,NA,75.1
"53","2021-05-21 19:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,19.9,NA,NA,NA,75.1
"54","2021-05-21 19:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,19.9,NA,NA,NA,75.1
"55","2021-05-21 19:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,19.9,NA,NA,NA,75.1
"56","2021-05-21 20:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,23,NA,NA,NA,72.7
"57","2021-05-21 20:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,23,NA,NA,NA,72.7
"58","2021-05-21 20:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,23,NA,NA,NA,72.7
"59","2021-05-21 20:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,23,NA,NA,NA,72.7
"60","2021-05-21 20:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,23,NA,NA,NA,72.7
"61","2021-05-21 21:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,25.3,NA,NA,NA,70.3
"62","2021-05-21 21:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,25.3,NA,NA,NA,70.3
"63","2021-05-21 21:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,25.3,NA,NA,NA,70.3
"64","2021-05-21 21:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,25.3,NA,NA,NA,70.3
"65","2021-05-21 21:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,25.3,NA,NA,NA,70.3
"66","2021-05-21 22:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,25.9,NA,NA,NA,69.3
"67","2021-05-21 22:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,25.9,NA,NA,NA,69.3
"68","2021-05-21 22:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,25.9,NA,NA,NA,69.3
"69","2021-05-21 22:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,25.9,NA,NA,NA,69.3
"70","2021-05-21 22:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,25.9,NA,NA,NA,69.3
"71","2021-05-21 23:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,37.5,NA,NA,NA,65.3
"72","2021-05-21 23:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,37.5,NA,NA,NA,65.3
"73","2021-05-21 23:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,37.5,NA,NA,NA,65.3
"74","2021-05-21 23:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,37.5,NA,NA,NA,65.3
"75","2021-05-21 23:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-21,0,0,37.5,NA,NA,NA,65.3
"76","2021-05-22 00:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,59.3,NA,NA,NA,55.5
"77","2021-05-22 00:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,59.3,NA,NA,NA,55.5
"78","2021-05-22 00:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,59.3,NA,NA,NA,55.5
"79","2021-05-22 00:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,59.3,NA,NA,NA,55.5
"80","2021-05-22 00:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,59.3,NA,NA,NA,55.5
"81","2021-05-22 01:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,65.3,NA,NA,NA,53.5
"82","2021-05-22 01:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,65.3,NA,NA,NA,53.5
"83","2021-05-22 01:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,65.3,NA,NA,NA,53.5
"84","2021-05-22 01:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,65.3,NA,NA,NA,53.5
"85","2021-05-22 01:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,65.3,NA,NA,NA,53.5
"86","2021-05-22 02:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,69.5,NA,NA,NA,52
"87","2021-05-22 02:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,69.5,NA,NA,NA,52
"88","2021-05-22 02:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,69.5,NA,NA,NA,52
"89","2021-05-22 02:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,69.5,NA,NA,NA,52
"90","2021-05-22 02:00:00","Pedestrian Bridge",NA,39.781387,-104.959937,2021-05-21,2021-05-22,1,0,69.5,NA,NA,NA,52
