"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature"
"1","2021-05-21 09:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,20.4,NA,NA,NA,73.7
"2","2021-05-21 09:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,20.4,NA,NA,NA,73.7
"3","2021-05-21 09:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,20.4,NA,NA,NA,73.7
"4","2021-05-21 09:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,20.4,NA,NA,NA,73.7
"5","2021-05-21 09:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,20.4,NA,NA,NA,73.7
"6","2021-05-21 10:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,19.4,NA,NA,NA,75.1
"7","2021-05-21 10:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,19.4,NA,NA,NA,75.1
"8","2021-05-21 10:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,19.4,NA,NA,NA,75.1
"9","2021-05-21 10:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,19.4,NA,NA,NA,75.1
"10","2021-05-21 10:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,19.4,NA,NA,NA,75.1
"11","2021-05-21 11:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.1,NA,NA,NA,80.6
"12","2021-05-21 11:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.1,NA,NA,NA,80.6
"13","2021-05-21 11:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.1,NA,NA,NA,80.6
"14","2021-05-21 11:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.1,NA,NA,NA,80.6
"15","2021-05-21 11:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.1,NA,NA,NA,80.6
"16","2021-05-21 12:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,15,NA,NA,NA,82.7
"17","2021-05-21 12:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,15,NA,NA,NA,82.7
"18","2021-05-21 12:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,15,NA,NA,NA,82.7
"19","2021-05-21 12:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,15,NA,NA,NA,82.7
"20","2021-05-21 12:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,15,NA,NA,NA,82.7
"21","2021-05-21 13:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,13.8,NA,NA,NA,83.9
"22","2021-05-21 13:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,13.8,NA,NA,NA,83.9
"23","2021-05-21 13:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,13.8,NA,NA,NA,83.9
"24","2021-05-21 13:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,13.8,NA,NA,NA,83.9
"25","2021-05-21 13:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,13.8,NA,NA,NA,83.9
"26","2021-05-21 14:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,14.5,NA,NA,NA,82.9
"27","2021-05-21 14:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,14.5,NA,NA,NA,82.9
"28","2021-05-21 14:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,14.5,NA,NA,NA,82.9
"29","2021-05-21 14:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,14.5,NA,NA,NA,82.9
"30","2021-05-21 14:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,14.5,NA,NA,NA,82.9
"31","2021-05-21 15:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.6,NA,NA,NA,81.9
"32","2021-05-21 15:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.6,NA,NA,NA,81.9
"33","2021-05-21 15:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.6,NA,NA,NA,81.9
"34","2021-05-21 15:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.6,NA,NA,NA,81.9
"35","2021-05-21 15:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.6,NA,NA,NA,81.9
"36","2021-05-21 16:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,15.1,NA,NA,NA,85
"37","2021-05-21 16:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,15.1,NA,NA,NA,85
"38","2021-05-21 16:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,15.1,NA,NA,NA,85
"39","2021-05-21 16:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,15.1,NA,NA,NA,85
"40","2021-05-21 16:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,15.1,NA,NA,NA,85
"41","2021-05-21 17:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.2,NA,NA,NA,82.9
"42","2021-05-21 17:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.2,NA,NA,NA,82.9
"43","2021-05-21 17:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.2,NA,NA,NA,82.9
"44","2021-05-21 17:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.2,NA,NA,NA,82.9
"45","2021-05-21 17:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,16.2,NA,NA,NA,82.9
"46","2021-05-21 18:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,14.5,NA,NA,NA,82.4
"47","2021-05-21 18:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,14.5,NA,NA,NA,82.4
"48","2021-05-21 18:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,14.5,NA,NA,NA,82.4
"49","2021-05-21 18:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,14.5,NA,NA,NA,82.4
"50","2021-05-21 18:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,14.5,NA,NA,NA,82.4
"51","2021-05-21 19:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,19.5,NA,NA,NA,75.6
"52","2021-05-21 19:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,19.5,NA,NA,NA,75.6
"53","2021-05-21 19:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,19.5,NA,NA,NA,75.6
"54","2021-05-21 19:00:00","Manna Pro",NA,39.779477,-104.946551,2021-05-21,2021-05-21,0,0,19.5,NA,NA,NA,75.6
