"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.pm25_p"
"1","2018-03-01 14:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-01,0,0,3.48
"2","2018-03-01 15:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-01,0,0,3.364
"3","2018-03-01 16:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-01,0,0,4.1375
"4","2018-03-01 17:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"5","2018-03-01 18:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"6","2018-03-01 19:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"7","2018-03-01 20:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"8","2018-03-01 21:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"9","2018-03-01 22:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"10","2018-03-01 23:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-01,0,0,NA
"11","2018-03-02 00:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"12","2018-03-02 01:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"13","2018-03-02 02:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"14","2018-03-02 03:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"15","2018-03-02 04:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"16","2018-03-02 05:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"17","2018-03-02 06:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"18","2018-03-02 07:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"19","2018-03-02 08:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"20","2018-03-02 09:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"21","2018-03-02 10:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"22","2018-03-02 11:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"23","2018-03-02 12:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,2.39666666666667
"24","2018-03-02 13:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,1.0425
"25","2018-03-02 14:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,2.0055
"26","2018-03-02 15:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,2.45
"27","2018-03-02 16:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"28","2018-03-02 17:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"29","2018-03-02 18:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"30","2018-03-02 19:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"31","2018-03-02 20:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"32","2018-03-02 21:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"33","2018-03-02 22:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"34","2018-03-02 23:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-02,1,0,NA
"35","2018-03-03 00:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"36","2018-03-03 01:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"37","2018-03-03 02:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"38","2018-03-03 03:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"39","2018-03-03 04:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"40","2018-03-03 05:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"41","2018-03-03 06:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"42","2018-03-03 07:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"43","2018-03-03 08:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"44","2018-03-03 09:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"45","2018-03-03 10:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"46","2018-03-03 11:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"47","2018-03-03 12:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"48","2018-03-03 13:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"49","2018-03-03 14:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
"50","2018-03-03 15:00:00","Construction Dust Monitor (B)",NA,NA,NA,2018-03-01,2018-03-03,2,0,NA
