"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.pm25_p"
"1","2017-12-31 18:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2017-12-31,0,0,31.88
"2","2017-12-31 19:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"3","2017-12-31 20:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"4","2017-12-31 21:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2017-12-31,0,0,24.5757142857143
"5","2017-12-31 22:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2017-12-31,0,0,26.012
"6","2017-12-31 23:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2017-12-31,0,0,NA
"7","2018-01-01 00:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,32.1575
"8","2018-01-01 01:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,32.146
"9","2018-01-01 02:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,38.8533333333333
"10","2018-01-01 03:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,41.5926666666667
"11","2018-01-01 04:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,42.673
"12","2018-01-01 05:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,42.0196666666667
"13","2018-01-01 06:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,42.254
"14","2018-01-01 07:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,41.772
"15","2018-01-01 08:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,42.263
"16","2018-01-01 09:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,45.214
"17","2018-01-01 10:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,44.8826666666667
"18","2018-01-01 11:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,44.2075862068966
"19","2018-01-01 12:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,41.8256666666667
"20","2018-01-01 13:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,40.1413333333333
"21","2018-01-01 14:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,40.9537931034483
"22","2018-01-01 15:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,42.078
"23","2018-01-01 16:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,41.6246666666667
"24","2018-01-01 17:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,45.9493333333333
"25","2018-01-01 18:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,49.752
"26","2018-01-01 19:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,51.2706666666667
"27","2018-01-01 20:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,62.5256666666667
"28","2018-01-01 21:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,77.5423333333333
"29","2018-01-01 22:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,68.0863333333333
"30","2018-01-01 23:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-01,1,0,52.6363333333333
"31","2018-01-02 00:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-02,2,0,46.6066666666667
"32","2018-01-02 01:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-02,2,0,46.0510344827586
"33","2018-01-02 02:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-02,2,0,46.5563333333333
"34","2018-01-02 03:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-02,2,0,47.0536666666667
"35","2018-01-02 04:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-02,2,0,46.593
"36","2018-01-02 05:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-02,2,0,47.489
"37","2018-01-02 06:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-02,2,0,48.1586666666667
"38","2018-01-02 07:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-02,2,0,47.0016666666667
"39","2018-01-02 08:00:00","Lake Arbot B",NA,NA,NA,2017-12-31,2018-01-02,2,0,39.275
