"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.humidity","val.pm10","val.pm25_p","val.temperature"
"1","2019-12-02 21:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.06,0.252,0.149,96
"2","2019-12-02 21:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.06,0.252,0.149,96
"3","2019-12-02 21:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.06,0.252,0.149,96
"4","2019-12-02 21:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.06,0.252,0.149,96
"5","2019-12-02 22:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.03,0.28,0.119,95.7
"6","2019-12-02 22:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.03,0.28,0.119,95.7
"7","2019-12-02 22:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.03,0.28,0.119,95.7
"8","2019-12-02 22:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.03,0.28,0.119,95.7
"9","2019-12-02 23:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.14,0.301,0.208,94.7
"10","2019-12-02 23:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.14,0.301,0.208,94.7
"11","2019-12-02 23:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.14,0.301,0.208,94.7
"12","2019-12-02 23:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-02,0,0,9.14,0.301,0.208,94.7
"13","2019-12-03 00:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.28,0.238,0.238,93.8
"14","2019-12-03 00:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.28,0.238,0.238,93.8
"15","2019-12-03 00:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.28,0.238,0.238,93.8
"16","2019-12-03 00:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.28,0.238,0.238,93.8
"17","2019-12-03 01:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.41,0.149,0.109,93
"18","2019-12-03 01:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.41,0.149,0.109,93
"19","2019-12-03 01:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.41,0.149,0.109,93
"20","2019-12-03 01:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.41,0.149,0.109,93
"21","2019-12-03 02:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.5,0.238,0.179,92.5
"22","2019-12-03 02:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.5,0.238,0.179,92.5
"23","2019-12-03 02:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.5,0.238,0.179,92.5
"24","2019-12-03 02:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.5,0.238,0.179,92.5
"25","2019-12-03 03:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.6,0.149,0.0595,92
"26","2019-12-03 03:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.6,0.149,0.0595,92
"27","2019-12-03 03:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.6,0.149,0.0595,92
"28","2019-12-03 03:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.6,0.149,0.0595,92
"29","2019-12-03 04:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.99,0.0305,0,90.3
"30","2019-12-03 04:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.99,0.0305,0,90.3
"31","2019-12-03 04:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.99,0.0305,0,90.3
"32","2019-12-03 04:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,9.99,0.0305,0,90.3
"33","2019-12-03 05:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,10.3,0,0,88.7
"34","2019-12-03 05:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,10.3,0,0,88.7
"35","2019-12-03 05:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,10.3,0,0,88.7
"36","2019-12-03 05:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,10.3,0,0,88.7
"37","2019-12-03 06:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,11.5,0,0,85.2
"38","2019-12-03 06:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,11.5,0,0,85.2
"39","2019-12-03 06:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,11.5,0,0,85.2
"40","2019-12-03 06:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,11.5,0,0,85.2
"41","2019-12-03 07:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,13.1,0.118,0.118,80.6
"42","2019-12-03 07:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,13.1,0.118,0.118,80.6
"43","2019-12-03 07:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,13.1,0.118,0.118,80.6
"44","2019-12-03 07:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,13.1,0.118,0.118,80.6
"45","2019-12-03 08:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,NA,NA,NA,NA
"46","2019-12-03 08:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,NA,NA,NA,NA
"47","2019-12-03 08:00:00","AUL Denver (AJGLJY0D_3.5)","Clarity",39.75875,-105.01644,2019-12-02,2019-12-03,1,0,NA,NA,NA,NA
