"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature"
"1","2021-12-07 14:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,12.4,0,NA,0,74.2
"2","2021-12-07 14:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,12.4,0,NA,0,74.2
"3","2021-12-07 14:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,12.4,0,NA,0,74.2
"4","2021-12-07 14:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,12.4,0,NA,0,74.2
"5","2021-12-07 14:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,12.4,0,NA,0,74.2
"6","2021-12-07 15:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"7","2021-12-07 15:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"8","2021-12-07 15:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"9","2021-12-07 15:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"10","2021-12-07 15:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"11","2021-12-07 16:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"12","2021-12-07 16:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"13","2021-12-07 16:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"14","2021-12-07 16:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"15","2021-12-07 16:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"16","2021-12-07 17:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"17","2021-12-07 17:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"18","2021-12-07 17:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"19","2021-12-07 17:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"20","2021-12-07 17:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"21","2021-12-07 18:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"22","2021-12-07 18:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"23","2021-12-07 18:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"24","2021-12-07 18:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"25","2021-12-07 18:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"26","2021-12-07 19:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"27","2021-12-07 19:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"28","2021-12-07 19:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"29","2021-12-07 19:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"30","2021-12-07 19:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"31","2021-12-07 20:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"32","2021-12-07 20:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"33","2021-12-07 20:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"34","2021-12-07 20:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"35","2021-12-07 20:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"36","2021-12-07 21:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"37","2021-12-07 21:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"38","2021-12-07 21:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"39","2021-12-07 21:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
"40","2021-12-07 21:00:00","Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,2021-12-07,2021-12-07,0,0,NA,NA,NA,NA,NA
