"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.pm25_p"
"1","2017-12-31 18:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2017-12-31,0,0,39.3
"2","2017-12-31 19:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2017-12-31,0,0,NA
"3","2017-12-31 20:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2017-12-31,0,0,NA
"4","2017-12-31 21:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2017-12-31,0,0,39.27
"5","2017-12-31 22:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2017-12-31,0,0,39.27
"6","2017-12-31 23:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2017-12-31,0,0,NA
"7","2018-01-01 00:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,41.68
"8","2018-01-01 01:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,39.1316666666667
"9","2018-01-01 02:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,33.397
"10","2018-01-01 03:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,37.3393333333333
"11","2018-01-01 04:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,40.6503333333333
"12","2018-01-01 05:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,41.2446666666667
"13","2018-01-01 06:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,43.825
"14","2018-01-01 07:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,44.2713333333333
"15","2018-01-01 08:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,45.8483333333333
"16","2018-01-01 09:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,46.4016666666667
"17","2018-01-01 10:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,45.9516666666667
"18","2018-01-01 11:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,44.8558620689655
"19","2018-01-01 12:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,43.48
"20","2018-01-01 13:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,41.0773333333333
"21","2018-01-01 14:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,38.7831034482759
"22","2018-01-01 15:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,37.6713333333333
"23","2018-01-01 16:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,37.1906666666667
"24","2018-01-01 17:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,37.341
"25","2018-01-01 18:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,38.4313793103448
"26","2018-01-01 19:00:00","Melody-Catalpa B","PurpleAir",NA,NA,2017-12-31,2018-01-01,1,0,41.9056666666667
