"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.pm25_p"
"1","2018-03-01 23:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-01,0,0,4.04333333333333
"2","2018-03-02 00:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.806
"3","2018-03-02 01:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,1.279
"4","2018-03-02 02:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,42.2625
"5","2018-03-02 03:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,2.6875
"6","2018-03-02 04:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.912
"7","2018-03-02 05:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.9565
"8","2018-03-02 06:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.2205
"9","2018-03-02 07:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.377
"10","2018-03-02 08:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.4975
"11","2018-03-02 09:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.7075
"12","2018-03-02 10:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.2695
"13","2018-03-02 11:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.4315
"14","2018-03-02 12:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.324
"15","2018-03-02 13:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.3625
"16","2018-03-02 14:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.3605
"17","2018-03-02 15:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.529
"18","2018-03-02 16:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,1.9865
"19","2018-03-02 17:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.237
"20","2018-03-02 18:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.383
"21","2018-03-02 19:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,0.4775
"22","2018-03-02 20:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,3.059
"23","2018-03-02 21:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,2.267
"24","2018-03-02 22:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,4.7225
"25","2018-03-02 23:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-02,1,0,4.947
"26","2018-03-03 00:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-03,2,0,5.4405
"27","2018-03-03 01:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-03,2,0,9.0345
"28","2018-03-03 02:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-03,2,0,6.73
"29","2018-03-03 03:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-03,2,0,5.06
"30","2018-03-03 04:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-03,2,0,5.453
"31","2018-03-03 05:00:00","Woods Park B","PurpleAir",NA,NA,2018-03-01,2018-03-03,2,0,3.572
