"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.pm25_p"
"1","2017-12-31 20:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2017-12-31,0,0,16.2
"2","2017-12-31 21:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2017-12-31,0,0,NA
"3","2017-12-31 22:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2017-12-31,0,0,NA
"4","2017-12-31 23:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2017-12-31,0,0,15.6
"5","2018-01-01 00:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,16.75
"6","2018-01-01 01:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,17.9
"7","2018-01-01 02:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,21.6
"8","2018-01-01 03:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,21.95
"9","2018-01-01 04:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,22.65
"10","2018-01-01 05:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,23.1
"11","2018-01-01 06:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,23.3
"12","2018-01-01 07:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,23.6
"13","2018-01-01 08:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,24.35
"14","2018-01-01 09:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,25.2
"15","2018-01-01 10:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,25.9
"16","2018-01-01 11:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,25.35
"17","2018-01-01 12:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,25.4
"18","2018-01-01 13:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,25.55
"19","2018-01-01 14:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,25.75
"20","2018-01-01 15:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,25.7
"21","2018-01-01 16:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,25.5
"22","2018-01-01 17:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,25.2
"23","2018-01-01 18:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,24.95
"24","2018-01-01 19:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,24.8
"25","2018-01-01 20:00:00","I-25 Denver airnow","Airnow",39.73214,-105.01531,2017-12-31,2018-01-01,1,0,24.6
