InstrumentName, Palmer Elementary (AFL5CTX2_2.1)
StartTime, 2021-04-01 00:00:00
EndTime, 2021-04-30 00:00:00
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,relHumid,temperature
04/13/2021 19:19:49,18.138239,4.411765,5.189412,2.0,5.025883,3.705882,5.16,12.652781,22.786301
04/13/2021 19:27:16,24.056704,3.705882,5.495294,2.235294,5.350588,3.705882,5.48353,13.257038,21.477837
04/13/2021 19:34:46,29.17432,2.941176,4.59647,1.529412,4.469412,2.705882,4.572353,15.344473,18.916992
04/13/2021 19:42:16,27.783577,4.0,5.674118,2.294118,5.518235,3.764706,5.658823,17.323568,17.090485
04/13/2021 19:49:46,27.373388,5.529412,5.589412,2.235294,5.416471,3.411765,5.565883,18.654154,15.963608
04/13/2021 19:57:16,25.631054,2.117647,4.100589,1.294118,3.98647,2.058824,4.085294,20.1709,14.895477
04/13/2021 20:04:46,26.135002,2.941176,3.85647,1.529412,3.71353,2.235294,3.830588,20.07477,14.502937
04/13/2021 20:12:16,21.415857,2.764706,4.302353,1.764706,4.183529,2.764706,4.287647,21.149004,14.233234
04/13/2021 20:19:46,24.029358,1.647059,2.502353,0.705882,2.434706,1.176471,2.485883,21.487755,13.95285
04/13/2021 20:27:16,19.224268,3.588235,4.341176,1.235294,4.231176,2.882353,4.305882,20.828566,14.0383
04/13/2021 20:34:46,20.915815,4.529412,4.853529,2.235294,4.681765,3.0,4.815883,20.37995,14.657818
04/13/2021 20:42:16,18.732038,3.0,4.658823,1.823529,4.563529,3.0,4.637058,20.109865,14.826046
04/13/2021 20:49:46,14.57544,4.235294,5.110589,2.294118,4.974706,3.705882,5.074706,19.05394,15.485619
04/13/2021 20:57:16,15.747414,6.058824,6.744706,3.470588,6.582941,5.352941,6.722353,19.450676,15.976959
04/13/2021 21:04:45,19.177389,5.588235,6.423529,3.235294,6.194118,5.117647,6.407059,22.435339,15.766003
04/13/2021 21:12:15,17.118622,4.941176,5.243529,2.470588,5.015294,4.117647,5.205883,22.839705,15.89418
04/13/2021 21:19:42,14.934846,4.352941,5.572941,2.058824,5.372353,4.0,5.54353,22.844282,15.976959
04/13/2021 21:27:12,14.231662,4.176471,5.805882,2.529412,5.588824,3.941176,5.796471,22.908369,15.640499
04/13/2021 21:34:42,17.302231,4.235294,5.290588,2.235294,5.148823,3.529412,5.26647,24.156557,15.175861
04/13/2021 21:42:12,14.419178,4.117647,5.996471,3.117647,5.85,4.117647,5.98,23.842222,14.826046
04/13/2021 21:49:42,16.063847,5.058824,6.875294,3.823529,6.71647,5.0,6.860588,24.060425,14.727245
04/13/2021 21:57:09,11.915061,6.588235,7.214118,4.588235,7.015294,6.058824,7.170588,23.355459,14.92485
04/13/2021 22:04:39,11.723639,2.764706,4.778823,1.529412,4.692941,2.529412,4.762353,23.274586,14.882126
04/13/2021 22:12:09,15.559897,8.952381,8.597143,4.619048,8.311905,8.428572,8.515716,23.57519,14.628445
04/13/2021 22:19:36,10.899351,5.470588,5.804118,2.705882,5.608234,3.941176,5.780588,23.021286,14.219883
04/13/2021 22:27:06,15.938836,4.764706,7.178823,4.294117,7.062941,4.764706,7.161764,24.093996,13.544289
04/13/2021 22:34:37,13.548011,4.823529,5.812942,3.0,5.582942,4.764706,5.800588,24.211491,13.336002
04/13/2021 22:42:07,16.141979,5.294117,5.704706,2.764706,5.535294,4.529412,5.683529,25.265888,12.868694
04/13/2021 22:49:37,14.3137,6.882353,7.191176,4.176471,6.953529,5.941176,7.165294,25.117876,12.82864
04/13/2021 22:57:07,14.415271,5.588235,5.924118,3.705882,5.686471,5.117647,5.890588,26.02121,12.09697
04/13/2021 23:04:38,16.735777,5.411765,6.755294,3.764706,6.55,5.411765,6.745882,27.873655,11.154346
04/13/2021 23:12:08,16.849068,7.352941,7.231765,4.470588,6.981765,7.352941,7.205294,28.291752,11.098267
04/13/2021 23:19:38,13.423,8.764706,8.357647,5.411765,8.018235,7.823529,8.322351,27.989624,11.493477
04/13/2021 23:27:08,13.458159,5.294117,5.643529,3.058824,5.428823,4.823529,5.609412,27.695126,11.605629
04/13/2021 23:34:39,14.360579,6.823529,5.644118,2.941176,5.420001,4.117647,5.608823,27.847715,11.536201
04/13/2021 23:42:09,17.12253,6.647059,7.097647,4.0,6.843529,6.647059,7.066471,29.037918,11.167698
04/13/2021 23:45:46,18.638281,4.294117,5.728235,2.941176,5.555882,4.294117,5.711176,28.64271,11.197071
04/13/2021 23:49:19,17.485842,5.352941,6.529412,3.176471,6.267059,5.352941,6.50353,28.340582,11.210423
04/13/2021 23:52:56,16.810003,4.588235,6.098824,3.235294,5.905882,4.117647,6.084118,28.802929,11.18372
04/13/2021 23:56:30,13.028436,5.117647,5.985882,2.882353,5.806471,5.117647,5.938236,28.273441,11.381325
04/14/2021 00:00:04,18.431231,5.0,7.037647,3.941176,6.910588,4.764706,7.025295,27.910276,11.480125
04/14/2021 00:03:41,17.036585,6.176471,6.769412,3.411765,6.588824,5.352941,6.737059,28.322271,11.493477
04/14/2021 00:07:17,14.876246,6.0,7.888235,4.470588,7.652353,6.0,7.867059,28.374151,11.506828
04/14/2021 00:10:51,15.458327,8.714286,8.714287,5.047619,8.331429,8.476191,8.639049,28.496223,11.338596
04/14/2021 00:14:28,17.630384,6.882353,7.147059,3.705882,6.946471,4.647059,7.106471,29.08217,11.042191
04/14/2021 00:18:05,15.868517,7.176471,7.207058,3.823529,6.91647,6.0,7.171176,30.130465,10.593575
04/14/2021 00:21:42,18.564056,7.647059,9.367058,6.0,9.075294,7.647059,9.352942,30.635538,10.158314
04/14/2021 00:25:15,18.259342,6.470588,7.277647,4.529412,7.060589,6.470588,7.245883,31.288624,9.861904
04/14/2021 00:28:49,17.743675,5.0,6.262941,3.176471,6.093529,4.882353,6.23647,31.371023,9.58152
04/14/2021 00:32:23,20.521252,4.352941,5.64,2.882353,5.471765,3.882353,5.610589,32.150761,9.301136
04/14/2021 00:36:00,19.864946,7.176471,6.702353,4.176471,6.40647,5.529412,6.671176,32.581062,9.103531
04/14/2021 00:39:37,21.197088,7.647059,7.489412,4.411765,7.179411,6.647059,7.455294,32.979324,8.9086
04/14/2021 00:43:14,18.079641,5.0,4.990589,2.411765,4.771176,3.882353,4.965294,33.247883,8.694973
04/14/2021 00:46:48,19.759468,7.0,7.415882,4.411765,7.134706,6.941176,7.384118,33.618675,8.569466
04/14/2021 00:50:21,21.908085,6.058824,6.42353,3.411765,6.155294,6.058824,6.373529,33.240253,8.457314
04/14/2021 00:53:55,18.942993,7.176471,6.981177,3.764706,6.615882,6.882353,6.947647,33.382164,8.302433
04/14/2021 00:57:29,19.540701,5.705883,5.581765,2.588235,5.38353,4.294117,5.548235,33.633938,8.190281
04/14/2021 01:01:06,20.029022,6.823529,7.16,4.588235,6.945294,5.882353,7.135882,33.95285,8.022049
04/14/2021 01:04:39,21.232248,6.470588,7.305882,4.705883,7.025294,5.941176,7.271764,34.476234,7.909897
04/14/2021 01:08:13,20.044649,5.764706,5.834118,3.823529,5.594706,4.823529,5.814706,34.586098,7.811092
04/14/2021 01:11:49,19.060192,7.058824,6.9,4.0,6.641177,5.294117,6.872354,34.213779,7.741665
04/14/2021 01:15:23,21.337725,4.588235,4.927647,2.647059,4.738235,4.294117,4.894117,34.314487,7.656216
04/14/2021 01:18:56,21.419765,6.588235,6.45,3.764706,6.147059,6.352941,6.431177,34.557106,7.584114
04/14/2021 01:22:33,21.75573,6.235294,6.148235,3.352941,5.911765,4.823529,6.102941,34.882126,7.487984
04/14/2021 01:26:09,21.564308,7.529412,7.002354,4.235294,6.762941,6.0,6.981176,34.883652,7.389183
04/14/2021 01:29:45,19.880571,7.176471,7.006471,4.058824,6.784706,6.411765,6.977647,35.06218,7.290379
04/14/2021 01:33:19,20.923628,5.0,4.884706,2.352941,4.632353,4.058824,4.858823,35.368885,7.234303
04/14/2021 01:36:55,21.958872,2.235294,3.534706,1.0,3.423529,2.235294,3.522353,35.42382,7.2076
04/14/2021 01:40:29,22.060444,5.529412,5.785882,3.294118,5.603529,4.588235,5.761177,36.049438,7.178226
04/14/2021 01:44:05,21.880739,6.941176,7.108235,4.764706,6.842941,6.705883,7.072941,36.142521,7.151524
04/14/2021 01:47:39,20.095434,5.882353,5.687647,3.294118,5.457058,4.941176,5.652353,36.083008,7.138172
04/14/2021 01:51:16,18.665627,5.235294,5.594118,3.058824,5.332353,5.235294,5.572941,36.241703,7.066071
04/14/2021 01:54:49,21.544775,6.411765,6.081176,3.529412,5.858823,5.705883,6.052941,36.662853,6.996643
04/14/2021 01:58:23,20.814243,6.235294,6.511764,4.058824,6.276471,6.0,6.478236,36.978714,6.983292
04/14/2021 02:01:56,22.814411,8.529411,7.619999,5.411765,7.287059,7.588235,7.588235,36.646069,6.983292
04/14/2021 02:05:30,19.09535,6.705883,5.63353,3.117647,5.382941,5.764706,5.607059,36.128788,6.996643
04/14/2021 02:09:03,19.974331,8.588235,8.685883,5.941176,8.375295,7.882353,8.654706,36.383614,6.940567
04/14/2021 02:12:40,20.400146,8.058824,8.075294,5.529412,7.714118,7.529412,8.050589,36.717785,6.96994
04/14/2021 02:16:13,22.638617,17.333334,13.382857,10.04762,12.794288,15.380953,13.30143,37.209126,6.897842
04/14/2021 02:19:47,20.743925,6.941176,5.841177,3.529412,5.569412,5.529412,5.800588,37.673,6.940567
04/14/2021 02:23:23,21.790888,8.0,7.609412,4.705883,7.375882,7.294117,7.565294,37.918671,6.884491
04/14/2021 02:26:59,23.16991,6.352941,6.165883,3.352941,5.938824,6.117647,6.141765,38.033112,6.871136
04/14/2021 02:30:33,20.181379,9.529411,8.127058,5.470588,7.818235,7.411765,8.108235,36.307316,6.871136
04/14/2021 02:34:09,20.575943,6.176471,6.218823,4.0,5.94353,6.176471,6.192353,36.50721,6.857784
04/14/2021 02:37:46,21.712757,8.352942,6.642353,4.0,6.371176,6.941176,6.595882,36.191349,6.884491
04/14/2021 02:41:22,21.865112,5.235294,5.632941,2.941176,5.425294,5.176471,5.612941,36.234074,6.857784
04/14/2021 02:44:56,21.829954,8.529411,7.461176,5.0,7.172941,6.882353,7.418824,36.549934,6.81506
04/14/2021 02:48:29,20.970509,5.176471,5.954118,2.941176,5.783529,5.058824,5.932353,36.598763,6.81506
04/14/2021 02:52:03,20.552504,7.529412,6.815294,4.470588,6.564118,6.117647,6.779412,36.937515,6.772335
04/14/2021 02:55:37,19.02894,6.117647,5.991765,3.176471,5.718235,5.411765,5.98,36.864269,6.758984
04/14/2021 02:59:13,20.657982,5.647059,5.375882,3.294118,5.185882,4.764706,5.358235,37.003128,6.72961
04/14/2021 03:02:47,22.810505,6.647059,5.534117,2.941176,5.342941,4.470588,5.507648,37.381554,6.716259
04/14/2021 03:06:20,23.09178,7.352941,7.228236,4.941176,6.925882,7.352941,7.197647,37.595177,6.745632
04/14/2021 03:09:57,20.825964,4.0,3.916471,1.882353,3.787059,3.058824,3.894706,37.534142,6.716259
04/14/2021 03:13:33,23.060528,5.647059,5.597647,3.176471,5.421176,4.705883,5.576471,37.805752,6.716259
04/14/2021 03:17:10,22.626896,6.411765,5.884118,3.647059,5.723529,4.705883,5.859412,37.840847,6.702908
04/14/2021 03:20:43,22.204987,7.352941,6.592941,4.058824,6.296471,6.647059,6.571765,38.289463,6.689556
04/14/2021 03:24:17,20.505625,4.588235,4.577647,2.470588,4.338823,3.882353,4.534706,38.385597,6.702908
04/14/2021 03:27:50,20.114967,5.529412,4.44353,2.235294,4.235882,4.0,4.398824,37.933929,6.689556
04/14/2021 03:31:27,21.115051,6.764706,6.349412,3.823529,6.118236,6.529412,6.317059,38.437477,6.646832
04/14/2021 03:35:00,20.56813,7.588235,6.592352,4.0,6.302941,7.0,6.572353,38.638897,6.63348
04/14/2021 03:38:37,21.517429,5.235294,5.557647,3.058824,5.387647,5.0,5.531177,38.921188,6.614784
04/14/2021 03:42:10,19.880571,4.588235,4.821176,2.470588,4.647647,3.882353,4.795294,39.188221,6.558708
04/14/2021 03:45:44,21.486177,5.705883,4.895294,2.941176,4.708235,4.470588,4.864118,39.891663,6.502632
04/14/2021 03:49:20,21.576027,6.058824,5.964706,3.764706,5.738235,5.470588,5.940588,40.079346,6.475929
04/14/2021 03:52:57,21.173649,7.294117,6.436471,4.058824,6.217648,5.352941,6.391765,39.494926,6.433205
04/14/2021 03:56:34,18.306221,6.058824,5.809412,3.529412,5.567059,5.705883,5.780589,39.815365,6.419853
04/14/2021 04:00:07,19.720404,4.0,5.054118,2.941176,4.927647,4.0,5.025883,40.157169,6.406502
04/14/2021 04:03:44,19.142229,3.647059,4.221176,2.176471,4.061764,3.647059,4.208823,40.010681,6.39048
04/14/2021 04:07:17,19.99777,5.588235,5.728236,3.352941,5.425294,5.588235,5.704706,39.951172,6.377129
04/14/2021 04:10:54,18.896114,4.705883,5.382353,3.411765,5.187647,4.235294,5.365294,40.076294,6.3344
04/14/2021 04:14:30,21.40023,6.823529,6.317647,4.058824,5.984706,5.352941,6.292942,40.207523,6.3344
04/14/2021 04:18:07,20.212631,4.058824,5.047059,2.823529,4.885882,4.058824,5.027647,40.479134,6.350422
04/14/2021 04:21:40,21.345539,6.117647,4.921176,2.705882,4.74,4.470588,4.887059,40.683605,6.363773
04/14/2021 04:28:50,19.419596,4.529412,4.09,1.470588,3.948823,3.411765,4.054118,41.063553,6.278324
04/14/2021 04:32:27,22.111229,3.352941,3.021177,0.823529,2.884118,1.705882,2.99,41.509117,6.23827
04/14/2021 04:36:00,22.927704,7.352941,6.148235,3.764706,5.945882,5.941176,6.113529,42.24155,6.166172
04/14/2021 04:39:34,21.8573,5.705883,5.961176,3.294118,5.768236,5.0,5.938824,42.537575,6.110092
04/14/2021 04:43:10,20.622822,4.235294,4.212353,1.941176,4.040588,3.588235,4.177059,43.793392,6.096741
04/14/2021 04:46:47,21.591654,4.294117,4.319411,2.235294,4.114118,3.882353,4.295294,46.443886,6.040665
04/14/2021 04:50:20,20.822058,2.470588,3.684706,1.470588,3.585294,2.411765,3.672353,47.866024,5.885788
04/14/2021 04:53:57,22.787066,6.117647,5.121177,2.705882,4.892353,4.941176,5.085294,49.973297,5.704205
04/14/2021 04:57:30,21.693224,2.117647,3.130588,0.823529,3.05,1.764706,3.110588,50.325779,5.506599
04/14/2021 05:04:40,21.607281,3.764706,3.670588,1.058824,3.511177,3.529412,3.631176,52.388802,5.183491
04/14/2021 05:08:14,21.607281,3.352941,3.356471,1.058824,3.233529,2.823529,3.313529,52.875565,4.988556
04/14/2021 05:11:51,22.052629,3.764706,4.202353,1.764706,4.037647,3.294118,4.174706,51.834896,4.847027
04/14/2021 05:15:24,22.99021,4.470588,4.330588,1.411765,4.119999,4.0,4.301765,52.152287,4.721523
04/14/2021 05:18:58,23.880909,3.294118,3.642353,1.529412,3.528824,2.823529,3.620588,52.690929,4.609367
04/14/2021 05:22:34,22.49798,2.352941,3.444706,1.058824,3.338823,1.882353,3.432353,53.521019,4.566643
04/14/2021 05:26:08,23.560568,3.176471,3.541177,1.529412,3.395882,2.941176,3.527059,54.36179,4.441139
04/14/2021 05:29:44,23.607447,3.764706,3.895294,1.764706,3.751765,3.294118,3.871176,54.059662,4.382393
04/14/2021 05:33:21,21.779169,3.647059,2.69647,0.764706,2.544706,1.764706,2.653529,53.475243,4.283588
04/14/2021 05:36:54,16.341213,3.647059,4.129412,1.705882,3.96353,3.647059,4.102353,53.565269,4.214161
04/14/2021 05:40:31,18.071827,4.058824,3.203529,0.764706,3.039412,2.647059,3.18,54.718853,4.158085
04/14/2021 05:44:04,20.189192,2.588235,3.109412,1.058824,2.988823,2.352941,3.096471,57.746243,4.088654
04/14/2021 05:47:41,21.275221,3.470588,3.226471,0.823529,3.066471,2.588235,3.200588,58.683147,3.96315
04/14/2021 05:51:15,21.197088,3.705882,3.645882,1.294118,3.498235,3.352941,3.614706,58.844891,3.947128
04/14/2021 05:54:51,24.177807,3.764706,4.394117,2.235294,4.214118,3.529412,4.372353,58.767071,3.920425
04/14/2021 05:58:25,21.603373,4.294117,3.78,1.529412,3.621176,2.352941,3.76,58.344395,3.907074
04/14/2021 06:01:58,23.576195,4.470588,3.771765,1.0,3.595882,3.882353,3.742353,58.355076,3.864346
04/14/2021 06:05:35,22.044817,4.058824,3.78,1.941176,3.626471,3.352941,3.749412,58.426796,3.834972
04/14/2021 06:09:09,23.482437,4.117647,3.772941,1.941176,3.636471,4.117647,3.745882,58.190281,3.794918
04/14/2021 06:12:42,23.919975,3.352941,3.416471,1.058824,3.281176,3.294118,3.398235,57.984283,3.752193
04/14/2021 06:16:16,22.794878,4.823529,4.05353,1.470588,3.882353,3.411765,4.022353,57.988861,3.738842
04/14/2021 06:19:49,24.513773,4.529412,4.048235,1.529412,3.919412,2.823529,4.017647,57.700466,3.709469
04/14/2021 06:23:26,24.498148,5.352941,4.231764,1.470588,3.991176,4.294117,4.177059,57.938507,3.709469
04/14/2021 06:27:02,24.607531,3.176471,3.271765,1.941176,3.145882,3.176471,3.255294,57.634853,3.682766
04/14/2021 06:30:36,25.545111,5.588235,4.217647,2.529412,4.064706,3.882353,4.185882,58.043793,3.666744
04/14/2021 06:34:10,23.810589,5.882353,3.828235,1.352941,3.67,3.294118,3.787647,57.639431,3.653393
04/14/2021 06:37:43,27.228844,3.882353,3.832941,1.235294,3.675294,3.411765,3.797059,57.831692,3.653393
04/14/2021 06:41:20,25.763878,3.764706,3.670588,1.529412,3.506471,3.294118,3.644706,57.332722,3.682766
04/14/2021 06:44:56,26.564726,5.529412,4.941176,3.0,4.759412,4.941176,4.913529,57.77676,3.72282
04/14/2021 06:48:39,26.681923,4.941176,4.164706,2.529412,3.994117,4.176471,4.140588,57.653164,3.752193
04/14/2021 06:52:13,25.279463,5.294117,5.068235,3.470588,4.896471,4.470588,5.047647,56.935989,3.709469
04/14/2021 06:55:50,24.33407,4.470588,4.09647,2.058824,3.927647,3.529412,4.07,57.451744,3.682766
04/14/2021 06:59:44,19.548513,5.176471,4.182353,2.0,4.007647,3.764706,4.146471,57.787441,3.666744
04/14/2021 07:03:18,21.12677,7.176471,4.885882,2.529412,4.663529,4.705883,4.842941,58.065155,3.682766
04/14/2021 07:06:52,20.845497,3.941176,4.838823,2.529412,4.7,3.941176,4.817647,58.313877,3.640041
04/14/2021 07:10:28,19.611019,5.529412,5.52,3.294118,5.310588,5.529412,5.492941,59.311817,3.62669
04/14/2021 07:14:05,21.142397,5.764706,4.810588,3.058824,4.582353,4.941176,4.774117,59.888611,3.57061
04/14/2021 07:17:39,22.388594,2.470588,3.051176,1.0,2.954706,2.411765,3.02647,58.863201,3.514534
04/14/2021 07:21:12,23.19335,5.764706,5.714706,3.470588,5.491765,5.176471,5.7,59.264515,3.442436
04/14/2021 07:24:52,24.654409,6.705883,5.618824,3.705882,5.45647,5.176471,5.584118,58.413063,3.373005
04/14/2021 07:28:29,24.545027,6.235294,5.435294,2.823529,5.23353,5.294117,5.414118,58.371861,3.402382
04/14/2021 07:32:05,24.295004,4.117647,3.677647,1.0,3.485294,2.941176,3.651176,58.280308,3.402382
04/14/2021 07:35:42,24.420017,5.0,4.277647,2.705882,4.089412,4.294117,4.252941,58.23148,3.442436
04/14/2021 07:39:15,23.123032,5.058824,4.701177,2.823529,4.553529,4.588235,4.674118,57.892731,3.442436
04/14/2021 07:42:52,26.955385,2.882353,3.808235,1.529412,3.671176,2.352941,3.772941,57.631802,3.485161
04/14/2021 07:46:26,24.388763,4.941176,5.174118,3.470588,4.995883,4.941176,5.157059,57.141987,3.485161
04/14/2021 07:49:59,24.99819,6.470588,5.167058,2.941176,4.924706,5.529412,5.119411,57.009232,3.442436
04/14/2021 07:53:36,23.052713,4.0,4.175294,1.882353,3.982353,3.529412,4.156471,54.741741,3.458458
04/14/2021 07:57:13,24.818485,2.882353,2.731765,0.705882,2.589411,2.882353,2.714706,53.914703,3.442436
04/14/2021 08:00:49,23.271481,5.411765,4.937647,3.0,4.758235,4.941176,4.908236,53.382164,3.429085
04/14/2021 08:04:26,24.537212,3.470588,4.217647,2.411765,4.092353,3.470588,4.207647,54.285496,3.429085
04/14/2021 08:08:00,25.881077,5.764706,4.417058,2.058824,4.159412,4.235294,4.388236,54.471657,3.415733
04/14/2021 08:11:36,24.396578,4.235294,4.722353,2.058824,4.594118,3.764706,4.705295,55.407036,3.442436
04/14/2021 08:15:10,24.896618,3.705882,4.111764,1.470588,3.942353,3.235294,4.07647,54.106964,3.415733
04/14/2021 08:18:44,25.39666,3.588235,4.214118,2.0,4.062353,3.294118,4.194706,52.951859,3.429085
04/14/2021 08:22:20,25.427914,3.411765,3.074706,0.764706,2.938823,1.941176,3.054706,51.818111,3.485161
04/14/2021 08:25:57,20.38452,5.882353,3.991765,1.941176,3.840588,4.0,3.949412,50.339512,3.514534
04/14/2021 08:29:33,24.412203,3.411765,3.603529,1.529412,3.460588,3.411765,3.582353,51.36034,3.514534
04/14/2021 08:33:07,22.974583,4.882353,4.365882,1.941176,4.202941,4.176471,4.330588,50.975815,3.514534
04/14/2021 08:36:41,23.919975,3.764706,4.38353,1.294118,4.229412,3.764706,4.375882,51.738766,3.471809
04/14/2021 08:40:14,22.912077,5.058824,3.525882,2.0,3.394118,3.176471,3.469412,52.175175,3.429085
04/14/2021 08:43:51,23.966854,6.352941,4.457647,2.529412,4.245883,4.235294,4.412353,50.79118,3.429085
04/14/2021 08:47:24,24.412203,4.470588,4.150589,2.0,4.029412,2.941176,4.112353,51.346607,3.402382
04/14/2021 08:51:01,22.896452,2.764706,3.952941,1.588235,3.861176,2.529412,3.938823,51.935608,3.402382
04/14/2021 08:54:38,24.591906,4.941176,4.548235,2.058824,4.373529,4.0,4.538235,51.221485,3.346302
04/14/2021 08:58:14,25.552923,3.058824,3.525882,1.058824,3.42647,2.941176,3.497059,51.309986,3.346302
04/14/2021 09:01:51,23.06834,4.0,4.429411,2.058824,4.220588,3.705882,4.405294,52.004272,3.314259
04/14/2021 09:05:28,24.185621,5.058824,4.038824,1.470588,3.898235,3.882353,4.005883,51.799801,3.346302
04/14/2021 09:09:01,24.209061,3.411765,3.66,1.0,3.531765,3.411765,3.645882,50.84306,3.300907
04/14/2021 09:12:38,23.591822,5.058824,4.316471,2.058824,4.084117,4.470588,4.282353,51.021591,3.314259
04/14/2021 09:16:11,27.010077,4.235294,4.355294,2.529412,4.218823,3.764706,4.338824,51.477837,3.274204
04/14/2021 09:19:45,25.349779,5.0,3.952941,2.352941,3.748824,4.529412,3.932941,51.291676,3.274204
04/14/2021 09:23:22,26.517847,4.352941,3.995294,1.588235,3.887059,3.529412,3.962941,51.287098,3.314259
04/14/2021 09:26:55,25.490417,5.470588,4.80353,2.470588,4.577648,4.470588,4.77647,51.139088,3.300907
04/14/2021 09:30:29,26.084217,10.235294,6.583529,4.588235,6.31,7.705883,6.52,51.445793,3.33028
04/14/2021 09:34:03,24.591906,7.411765,6.216471,4.0,5.969412,6.705883,6.19,51.615166,3.346302
04/14/2021 09:37:39,27.447613,4.470588,3.564706,1.294118,3.425882,3.529412,3.532353,51.93103,3.359653
04/14/2021 09:41:13,26.357679,5.764706,5.205883,3.294118,5.011765,4.941176,5.178823,52.252995,3.359653
