InstrumentName, West Denver PA-II
StartTime, 2021-04-01 00:00:00
EndTime, 2021-04-30 00:00:00
Date,PM2.5,humidity,temp_f
04/01/2021 00:00:30,,13.0,68.0
04/01/2021 00:02:30,,13.0,68.0
04/01/2021 00:04:30,,13.0,67.0
04/01/2021 00:06:30,,13.0,67.0
04/01/2021 00:08:30,,13.0,67.0
04/01/2021 00:10:31,,13.0,67.0
04/01/2021 00:12:30,,13.0,67.0
04/01/2021 00:14:30,,13.0,67.0
04/01/2021 00:16:31,,13.0,67.0
04/01/2021 00:18:31,,13.0,67.0
04/01/2021 00:20:31,,13.0,67.0
04/01/2021 00:22:30,,13.0,67.0
04/01/2021 00:24:31,,13.0,66.0
04/01/2021 00:26:30,,13.0,66.0
04/01/2021 00:28:32,,13.0,66.0
04/01/2021 00:30:30,,13.0,66.0
04/01/2021 00:32:31,,13.0,66.0
04/01/2021 00:34:30,,13.0,66.0
04/01/2021 00:36:31,,14.0,66.0
04/01/2021 00:38:30,,14.0,66.0
04/01/2021 00:40:30,,14.0,66.0
04/01/2021 00:42:30,,14.0,66.0
04/01/2021 00:44:30,,14.0,66.0
04/01/2021 00:46:30,,14.0,66.0
04/01/2021 00:48:31,,14.0,65.0
04/01/2021 00:50:31,,14.0,65.0
04/01/2021 00:52:31,,14.0,65.0
04/01/2021 00:54:30,,14.0,65.0
04/01/2021 00:56:30,,14.0,65.0
04/01/2021 00:58:31,,14.0,65.0
04/01/2021 01:00:30,,14.0,64.0
04/01/2021 01:04:30,,14.0,64.0
04/01/2021 01:06:30,,14.0,64.0
04/01/2021 01:08:31,,14.0,64.0
04/01/2021 01:12:32,,14.0,63.0
04/01/2021 01:14:31,,14.0,63.0
04/01/2021 01:16:32,,14.0,63.0
04/01/2021 01:18:32,,14.0,63.0
04/01/2021 01:20:32,,14.0,62.0
04/01/2021 01:22:32,,14.0,62.0
04/01/2021 01:24:31,,14.0,62.0
04/01/2021 01:26:32,,14.0,62.0
04/01/2021 01:28:32,,14.0,62.0
04/01/2021 01:30:31,,14.0,62.0
04/01/2021 01:32:32,,15.0,61.0
04/01/2021 01:34:31,,15.0,61.0
04/01/2021 01:36:32,,15.0,61.0
04/01/2021 01:38:31,,15.0,61.0
04/01/2021 01:40:32,,15.0,61.0
04/01/2021 01:42:31,,15.0,61.0
04/01/2021 01:44:34,,15.0,61.0
04/01/2021 01:46:35,,15.0,60.0
04/01/2021 01:48:31,,15.0,60.0
04/01/2021 01:50:32,,15.0,60.0
04/01/2021 01:52:31,,15.0,60.0
04/01/2021 01:54:31,,15.0,60.0
04/01/2021 01:58:32,,15.0,60.0
