InstrumentName, Welby
StartTime, 2021-04-01 00:00:00
EndTime, 2021-04-30 00:00:00
Date,NO2,O3,PM10,SO2
04/08/2021 13:00:00,34.0,18.0,58.7,0.0
04/08/2021 14:00:00,26.0,25.0,38.1,0.0
04/08/2021 15:00:00,4.0,52.0,13.6,0.0
04/08/2021 16:00:00,2.0,54.0,12.8,0.0
04/08/2021 17:00:00,2.0,55.0,22.1,0.0
04/08/2021 18:00:00,1.0,56.0,11.1,0.0
04/08/2021 19:00:00,1.0,57.0,13.6,0.0
04/08/2021 20:00:00,1.0,58.0,15.1,0.0
04/08/2021 21:00:00,2.0,58.0,12.8,0.0
04/08/2021 22:00:00,2.0,56.0,15.8,0.0
04/08/2021 23:00:00,3.0,56.0,14.6,0.0
04/09/2021 00:00:00,4.0,55.0,29.9,0.0
04/09/2021 01:00:00,5.0,52.0,23.1,0.0
04/09/2021 02:00:00,3.0,56.0,17.4,0.0
04/09/2021 03:00:00,3.0,54.0,15.7,0.0
04/09/2021 04:00:00,,48.0,23.6,0.0
04/09/2021 05:00:00,6.0,49.0,17.0,0.0
04/09/2021 06:00:00,2.0,55.0,19.9,0.0
04/09/2021 07:00:00,1.0,51.0,36.2,0.0
04/09/2021 08:00:00,1.0,53.0,56.0,0.0
04/09/2021 09:00:00,0.0,51.0,49.5,0.0
04/09/2021 10:00:00,3.0,34.0,70.9,0.0
04/09/2021 11:00:00,5.0,31.0,24.0,0.0
04/09/2021 12:00:00,10.0,27.0,36.3,0.0
04/09/2021 13:00:00,14.0,23.0,41.7,0.0
04/09/2021 14:00:00,8.0,30.0,36.3,0.0
04/09/2021 15:00:00,2.0,43.0,20.4,0.0
04/09/2021 16:00:00,1.0,45.0,16.1,0.0
04/09/2021 17:00:00,1.0,46.0,16.7,0.0
04/09/2021 18:00:00,1.0,47.0,18.2,0.0
04/09/2021 19:00:00,1.0,48.0,28.3,0.0
04/09/2021 20:00:00,1.0,48.0,19.1,0.0
04/09/2021 21:00:00,1.0,49.0,15.1,0.0
04/09/2021 22:00:00,1.0,51.0,12.2,0.0
04/09/2021 23:00:00,2.0,52.0,13.3,0.0
04/10/2021 00:00:00,1.0,52.0,15.8,0.0
04/10/2021 01:00:00,2.0,47.0,18.8,0.0
04/10/2021 02:00:00,4.0,39.0,12.9,0.0
04/10/2021 03:00:00,,38.0,12.3,0.0
04/10/2021 04:00:00,,34.0,8.0,0.0
04/10/2021 05:00:00,13.0,29.0,15.9,0.0
04/10/2021 06:00:00,12.0,29.0,16.8,0.0
04/10/2021 07:00:00,19.0,16.0,25.1,0.0
04/10/2021 08:00:00,24.0,8.0,17.6,0.0
04/10/2021 09:00:00,27.0,5.0,19.5,0.0
04/10/2021 10:00:00,22.0,7.0,15.1,0.0
04/10/2021 11:00:00,25.0,4.0,14.3,0.0
04/10/2021 12:00:00,31.0,2.0,44.6,0.0
04/10/2021 13:00:00,31.0,6.0,58.1,0.0
04/10/2021 14:00:00,32.0,10.0,51.0,3.0
04/10/2021 15:00:00,21.0,24.0,29.2,2.0
04/10/2021 16:00:00,12.0,38.0,16.6,1.0
04/10/2021 17:00:00,6.0,47.0,12.6,0.0
04/10/2021 18:00:00,4.0,51.0,10.5,0.0
04/10/2021 19:00:00,2.0,52.0,10.1,0.0
04/10/2021 20:00:00,3.0,53.0,13.5,0.0
04/10/2021 21:00:00,2.0,52.0,15.9,0.0
04/10/2021 22:00:00,1.0,52.0,15.2,0.0
04/10/2021 23:00:00,1.0,51.0,14.7,0.0
04/11/2021 00:00:00,1.0,52.0,10.0,0.0
04/11/2021 01:00:00,3.0,48.0,16.7,0.0
04/11/2021 02:00:00,8.0,40.0,19.9,0.0
04/11/2021 03:00:00,15.0,29.0,28.8,0.0
04/11/2021 04:00:00,,28.0,17.7,0.0
04/11/2021 05:00:00,16.0,27.0,24.1,0.0
04/11/2021 06:00:00,22.0,21.0,21.9,0.0
04/11/2021 07:00:00,18.0,23.0,24.0,0.0
04/11/2021 08:00:00,5.0,45.0,10.1,0.0
04/11/2021 09:00:00,3.0,45.0,14.1,0.0
04/11/2021 10:00:00,6.0,40.0,20.7,0.0
04/11/2021 11:00:00,28.0,13.0,36.8,0.0
04/11/2021 12:00:00,37.0,5.0,20.5,0.0
04/11/2021 13:00:00,15.0,25.0,55.7,0.0
04/11/2021 14:00:00,2.0,38.0,25.2,0.0
04/11/2021 15:00:00,2.0,42.0,23.4,0.0
04/11/2021 16:00:00,2.0,45.0,35.4,0.0
04/11/2021 17:00:00,1.0,47.0,42.3,0.0
04/11/2021 18:00:00,1.0,49.0,38.6,0.0
04/11/2021 19:00:00,1.0,51.0,30.9,0.0
04/11/2021 20:00:00,1.0,53.0,23.7,0.0
04/11/2021 21:00:00,1.0,53.0,23.8,0.0
04/11/2021 22:00:00,1.0,54.0,22.2,0.0
04/11/2021 23:00:00,1.0,54.0,24.1,0.0
04/12/2021 00:00:00,1.0,53.0,15.4,0.0
04/12/2021 01:00:00,1.0,57.0,15.5,0.0
04/12/2021 02:00:00,1.0,55.0,12.6,0.0
04/12/2021 03:00:00,1.0,51.0,24.3,0.0
04/12/2021 04:00:00,,43.0,15.9,0.0
04/12/2021 05:00:00,3.0,40.0,11.4,0.0
04/12/2021 06:00:00,2.0,41.0,13.1,0.0
04/12/2021 07:00:00,2.0,40.0,14.9,0.0
04/12/2021 08:00:00,4.0,38.0,16.9,0.0
04/12/2021 09:00:00,7.0,34.0,17.6,0.0
04/12/2021 10:00:00,12.0,28.0,26.5,0.0
04/12/2021 11:00:00,18.0,22.0,27.4,0.0
04/12/2021 12:00:00,29.0,14.0,40.9,0.0
04/12/2021 13:00:00,16.0,26.0,30.3,0.0
04/12/2021 14:00:00,10.0,,22.6,0.0
04/12/2021 15:00:00,3.0,40.0,14.6,0.0
04/12/2021 16:00:00,3.0,41.0,16.2,
04/12/2021 17:00:00,2.0,42.0,15.0,0.0
04/12/2021 18:00:00,,,18.5,
04/12/2021 19:00:00,,,20.2,
04/12/2021 20:00:00,3.0,46.0,23.8,0.0
04/12/2021 21:00:00,3.0,46.0,25.1,0.0
04/12/2021 22:00:00,3.0,46.0,24.0,0.0
04/12/2021 23:00:00,4.0,45.0,27.4,0.0
04/13/2021 00:00:00,5.0,44.0,23.3,0.0
04/13/2021 01:00:00,7.0,42.0,29.8,0.0
04/13/2021 02:00:00,4.0,43.0,25.9,0.0
04/13/2021 03:00:00,3.0,42.0,22.1,0.0
04/13/2021 04:00:00,,42.0,11.8,0.0
04/13/2021 05:00:00,2.0,42.0,10.6,0.0
04/13/2021 06:00:00,3.0,40.0,12.1,0.0
04/13/2021 07:00:00,3.0,38.0,11.9,0.0
04/13/2021 08:00:00,2.0,39.0,9.6,0.0
04/13/2021 09:00:00,1.0,42.0,22.9,0.0
04/13/2021 10:00:00,2.0,41.0,13.3,0.0
04/13/2021 11:00:00,4.0,40.0,15.8,0.0
04/13/2021 12:00:00,5.0,38.0,22.9,0.0
04/13/2021 13:00:00,5.0,34.0,18.0,
04/13/2021 14:00:00,3.0,34.0,14.7,
04/13/2021 15:00:00,,35.0,15.7,
04/13/2021 16:00:00,2.0,36.0,4.7,
04/13/2021 17:00:00,2.0,37.0,18.6,
04/13/2021 18:00:00,3.0,38.0,19.5,0.0
04/13/2021 19:00:00,2.0,40.0,26.0,0.0
04/13/2021 20:00:00,3.0,42.0,32.9,0.0
04/13/2021 21:00:00,4.0,40.0,44.1,0.0
04/13/2021 22:00:00,4.0,40.0,40.9,0.0
04/13/2021 23:00:00,4.0,39.0,32.1,0.0
04/14/2021 00:00:00,4.0,40.0,24.4,0.0
04/14/2021 01:00:00,4.0,39.0,27.8,0.0
04/14/2021 02:00:00,4.0,39.0,24.6,0.0
04/14/2021 03:00:00,3.0,39.0,25.3,0.0
04/14/2021 04:00:00,,38.0,29.5,0.0
04/14/2021 05:00:00,3.0,36.0,22.9,0.0
04/14/2021 06:00:00,3.0,35.0,11.7,0.0
04/14/2021 07:00:00,2.0,37.0,9.0,0.0
04/14/2021 08:00:00,3.0,36.0,13.2,0.0
04/14/2021 09:00:00,3.0,36.0,11.0,0.0
04/14/2021 10:00:00,3.0,35.0,10.6,0.0
04/14/2021 11:00:00,3.0,34.0,8.4,0.0
04/14/2021 12:00:00,7.0,31.0,17.5,0.0
04/14/2021 13:00:00,7.0,31.0,23.6,0.0
04/14/2021 14:00:00,7.0,27.0,28.1,0.0
04/14/2021 15:00:00,7.0,27.0,20.0,0.0
04/14/2021 16:00:00,6.0,28.0,22.2,0.0
04/14/2021 17:00:00,6.0,28.0,25.5,0.0
04/14/2021 18:00:00,5.0,32.0,23.2,0.0
04/14/2021 19:00:00,6.0,34.0,28.4,0.0
04/14/2021 20:00:00,5.0,37.0,31.3,0.0
04/14/2021 21:00:00,5.0,40.0,35.2,0.0
04/14/2021 22:00:00,6.0,39.0,39.4,0.0
04/14/2021 23:00:00,7.0,36.0,35.1,0.0
04/15/2021 00:00:00,7.0,35.0,28.4,0.0
04/15/2021 01:00:00,8.0,35.0,32.0,0.0
04/15/2021 02:00:00,7.0,34.0,34.9,0.0
04/15/2021 03:00:00,6.0,32.0,32.3,0.0
04/15/2021 04:00:00,,33.0,27.6,0.0
04/15/2021 05:00:00,3.0,31.0,23.9,0.0
04/15/2021 06:00:00,3.0,31.0,14.9,0.0
04/15/2021 07:00:00,3.0,31.0,16.5,0.0
04/15/2021 08:00:00,2.0,32.0,14.2,0.0
04/15/2021 09:00:00,3.0,30.0,16.7,0.0
04/15/2021 10:00:00,5.0,29.0,17.9,0.0
04/15/2021 11:00:00,7.0,27.0,19.6,0.0
04/15/2021 12:00:00,11.0,24.0,29.6,0.0
04/15/2021 13:00:00,11.0,22.0,31.2,0.0
04/15/2021 14:00:00,9.0,24.0,31.5,0.0
04/15/2021 15:00:00,11.0,22.0,44.3,0.0
04/15/2021 16:00:00,7.0,26.0,33.7,0.0
04/15/2021 17:00:00,10.0,24.0,39.5,0.0
04/15/2021 18:00:00,11.0,23.0,42.7,0.0
04/15/2021 19:00:00,10.0,23.0,48.5,0.0
04/15/2021 20:00:00,11.0,21.0,58.8,0.0
04/15/2021 21:00:00,13.0,17.0,34.0,0.0
04/15/2021 22:00:00,17.0,13.0,15.0,0.0
04/15/2021 23:00:00,10.0,20.0,8.6,0.0
04/16/2021 00:00:00,6.0,23.0,7.6,0.0
04/16/2021 01:00:00,4.0,25.0,7.3,0.0
04/16/2021 02:00:00,5.0,22.0,6.5,0.0
04/16/2021 03:00:00,5.0,24.0,3.8,0.0
04/16/2021 04:00:00,,24.0,4.2,0.0
04/16/2021 05:00:00,5.0,24.0,3.3,0.0
04/16/2021 06:00:00,5.0,23.0,2.9,0.0
04/16/2021 07:00:00,6.0,24.0,4.3,0.0
04/16/2021 08:00:00,6.0,22.0,5.6,0.0
04/16/2021 09:00:00,5.0,22.0,7.9,0.0
04/16/2021 10:00:00,5.0,24.0,6.5,0.0
04/16/2021 11:00:00,7.0,22.0,7.1,0.0
04/16/2021 12:00:00,9.0,20.0,5.5,0.0
04/16/2021 13:00:00,7.0,22.0,6.0,0.0
04/16/2021 14:00:00,6.0,25.0,4.9,0.0
04/16/2021 15:00:00,4.0,29.0,3.1,0.0
04/16/2021 16:00:00,4.0,32.0,5.2,0.0
04/16/2021 17:00:00,3.0,37.0,4.3,0.0
04/16/2021 18:00:00,3.0,42.0,15.0,0.0
04/16/2021 19:00:00,3.0,42.0,10.4,0.0
04/16/2021 20:00:00,3.0,43.0,18.3,0.0
04/16/2021 21:00:00,4.0,43.0,16.2,0.0
04/16/2021 22:00:00,5.0,39.0,16.7,0.0
04/16/2021 23:00:00,7.0,38.0,15.4,0.0
04/17/2021 00:00:00,7.0,37.0,15.2,0.0
04/17/2021 01:00:00,6.0,36.0,16.3,0.0
04/17/2021 02:00:00,3.0,35.0,7.5,0.0
04/17/2021 03:00:00,3.0,35.0,5.1,0.0
04/17/2021 04:00:00,,35.0,8.9,0.0
04/17/2021 05:00:00,6.0,33.0,7.5,0.0
04/17/2021 06:00:00,5.0,35.0,1.8,0.0
04/17/2021 07:00:00,5.0,34.0,5.7,0.0
04/17/2021 08:00:00,4.0,36.0,,0.0
04/17/2021 09:00:00,4.0,35.0,3.7,0.0
04/17/2021 10:00:00,8.0,29.0,7.9,0.0
04/17/2021 11:00:00,15.0,20.0,7.9,0.0
04/17/2021 12:00:00,23.0,15.0,15.2,0.0
04/17/2021 13:00:00,22.0,17.0,19.6,0.0
04/17/2021 14:00:00,8.0,33.0,8.8,0.0
04/17/2021 15:00:00,3.0,38.0,7.6,0.0
04/17/2021 16:00:00,3.0,39.0,6.6,0.0
04/17/2021 17:00:00,2.0,44.0,13.7,0.0
04/17/2021 18:00:00,2.0,46.0,10.1,0.0
04/17/2021 19:00:00,2.0,49.0,18.4,0.0
04/17/2021 20:00:00,2.0,52.0,13.0,0.0
04/17/2021 21:00:00,2.0,53.0,19.0,0.0
04/17/2021 22:00:00,2.0,55.0,9.8,0.0
04/17/2021 23:00:00,2.0,55.0,12.4,0.0
04/18/2021 00:00:00,1.0,53.0,14.4,0.0
04/18/2021 01:00:00,2.0,49.0,10.1,0.0
04/18/2021 02:00:00,5.0,42.0,17.1,0.0
04/18/2021 03:00:00,6.0,36.0,16.2,0.0
04/18/2021 04:00:00,,22.0,33.3,0.0
04/18/2021 05:00:00,20.0,22.0,22.5,0.0
04/18/2021 06:00:00,11.0,30.0,10.5,0.0
04/18/2021 07:00:00,8.0,37.0,9.0,0.0
04/18/2021 08:00:00,8.0,36.0,8.6,0.0
04/18/2021 09:00:00,8.0,36.0,6.2,0.0
04/18/2021 10:00:00,8.0,35.0,5.9,0.0
04/18/2021 11:00:00,16.0,28.0,10.9,0.0
04/18/2021 12:00:00,24.0,23.0,13.4,1.0
04/18/2021 13:00:00,21.0,30.0,20.5,1.0
04/18/2021 14:00:00,15.0,37.0,21.3,0.0
04/18/2021 15:00:00,13.0,40.0,17.9,0.0
04/18/2021 16:00:00,5.0,47.0,15.1,0.0
04/18/2021 17:00:00,1.0,49.0,13.3,0.0
04/18/2021 18:00:00,1.0,49.0,10.1,0.0
04/18/2021 19:00:00,1.0,47.0,18.7,0.0
04/18/2021 20:00:00,1.0,49.0,12.1,0.0
04/18/2021 21:00:00,1.0,49.0,18.3,0.0
04/18/2021 22:00:00,2.0,49.0,11.3,0.0
04/18/2021 23:00:00,1.0,50.0,11.9,0.0
04/19/2021 00:00:00,1.0,51.0,13.5,0.0
04/19/2021 01:00:00,4.0,44.0,18.0,0.0
04/19/2021 02:00:00,15.0,23.0,62.8,0.0
04/19/2021 03:00:00,33.0,14.0,45.3,0.0
04/19/2021 04:00:00,,21.0,31.8,0.0
04/19/2021 05:00:00,21.0,19.0,29.4,0.0
04/19/2021 06:00:00,18.0,23.0,11.8,0.0
04/19/2021 07:00:00,19.0,22.0,13.9,0.0
04/19/2021 08:00:00,20.0,19.0,11.6,0.0
04/19/2021 09:00:00,25.0,12.0,15.9,0.0
04/19/2021 10:00:00,31.0,6.0,15.8,0.0
04/19/2021 11:00:00,37.0,2.0,27.2,0.0
04/19/2021 12:00:00,38.0,1.0,72.1,1.0
04/19/2021 13:00:00,10.0,17.0,44.8,0.0
04/19/2021 14:00:00,3.0,,12.8,0.0
04/19/2021 15:00:00,2.0,23.0,5.5,0.0
04/19/2021 16:00:00,3.0,22.0,4.2,0.0
04/19/2021 17:00:00,3.0,22.0,3.6,0.0
04/19/2021 18:00:00,4.0,22.0,6.9,0.0
04/19/2021 19:00:00,3.0,24.0,2.4,0.0
04/19/2021 20:00:00,3.0,26.0,2.1,0.0
04/19/2021 21:00:00,,32.0,1.7,0.0
04/19/2021 22:00:00,3.0,34.0,5.2,0.0
04/19/2021 23:00:00,3.0,35.0,5.5,0.0
04/20/2021 00:00:00,3.0,37.0,4.6,0.0
04/20/2021 01:00:00,2.0,38.0,3.3,0.0
04/20/2021 02:00:00,2.0,37.0,5.0,0.0
04/20/2021 03:00:00,2.0,38.0,,0.0
04/20/2021 04:00:00,,40.0,,0.0
04/20/2021 05:00:00,3.0,44.0,,
04/20/2021 06:00:00,3.0,42.0,0.8,0.0
04/20/2021 07:00:00,4.0,42.0,,0.0
04/20/2021 08:00:00,6.0,40.0,5.3,0.0
04/20/2021 09:00:00,8.0,37.0,5.4,0.0
04/20/2021 10:00:00,26.0,19.0,5.4,0.0
04/20/2021 11:00:00,40.0,9.0,8.7,0.0
04/20/2021 12:00:00,43.0,7.0,15.9,0.0
04/20/2021 13:00:00,33.0,20.0,15.7,0.0
04/20/2021 14:00:00,21.0,32.0,11.4,0.0
04/20/2021 15:00:00,16.0,37.0,14.7,0.0
04/20/2021 16:00:00,10.0,43.0,16.6,1.0
04/20/2021 17:00:00,6.0,46.0,10.3,0.0
04/20/2021 18:00:00,3.0,49.0,7.7,0.0
04/20/2021 19:00:00,4.0,50.0,16.9,0.0
04/20/2021 20:00:00,3.0,53.0,10.6,0.0
04/20/2021 21:00:00,2.0,56.0,14.8,0.0
04/20/2021 22:00:00,3.0,57.0,9.3,0.0
04/20/2021 23:00:00,3.0,58.0,9.5,0.0
04/21/2021 00:00:00,4.0,56.0,15.7,0.0
04/21/2021 01:00:00,5.0,54.0,12.0,0.0
04/21/2021 02:00:00,5.0,53.0,11.7,0.0
04/21/2021 03:00:00,7.0,49.0,19.2,0.0
04/21/2021 04:00:00,,45.0,24.3,0.0
04/21/2021 05:00:00,10.0,44.0,21.4,0.0
04/21/2021 06:00:00,8.0,45.0,25.0,0.0
04/21/2021 07:00:00,3.0,44.0,10.1,0.0
04/21/2021 08:00:00,3.0,43.0,8.3,0.0
