InstrumentName, I-25 Denver
StartTime, 2021-04-01 00:00:00
EndTime, 2021-04-30 00:00:00
Date,CO,NO2,PM2.5
04/18/2021 06:00:00,0.463,26.0,8.2
04/18/2021 07:00:00,0.439,25.0,6.8
04/18/2021 08:00:00,0.352,21.0,5.6
04/18/2021 09:00:00,0.299,23.0,4.7
04/18/2021 10:00:00,0.303,23.0,3.8
04/18/2021 11:00:00,0.249,20.0,3.7
04/18/2021 12:00:00,0.238,16.0,3.9
04/18/2021 13:00:00,0.269,13.0,4.8
04/18/2021 14:00:00,0.254,9.0,5.1
04/18/2021 15:00:00,0.29,7.0,5.6
04/18/2021 16:00:00,0.323,7.0,4.3
04/18/2021 17:00:00,0.378,6.0,3.1
04/18/2021 18:00:00,0.333,7.0,3.0
04/18/2021 19:00:00,0.381,8.0,3.0
04/18/2021 20:00:00,0.39,6.0,2.8
04/18/2021 21:00:00,0.275,4.0,2.8
04/18/2021 22:00:00,0.242,2.0,2.9
04/18/2021 23:00:00,0.296,5.0,3.3
04/19/2021 00:00:00,0.35,8.0,3.0
04/19/2021 01:00:00,0.372,11.0,3.5
04/19/2021 02:00:00,0.657,26.0,7.3
04/19/2021 03:00:00,0.711,30.0,7.7
04/19/2021 04:00:00,0.44,,5.3
04/19/2021 05:00:00,0.301,17.0,4.0
04/19/2021 06:00:00,0.298,14.0,3.6
04/19/2021 07:00:00,0.194,8.0,2.9
04/19/2021 08:00:00,0.216,10.0,2.8
04/19/2021 09:00:00,0.229,17.0,5.3
04/19/2021 10:00:00,0.288,23.0,4.1
04/19/2021 11:00:00,0.4,34.0,5.4
04/19/2021 12:00:00,0.766,43.0,8.4
04/19/2021 13:00:00,0.635,27.0,9.8
04/19/2021 14:00:00,,16.0,7.1
04/19/2021 15:00:00,0.283,12.0,5.5
04/19/2021 16:00:00,0.188,9.0,3.3
04/19/2021 17:00:00,0.243,11.0,4.0
04/19/2021 18:00:00,0.273,13.0,4.2
04/19/2021 19:00:00,0.243,10.0,3.1
04/19/2021 20:00:00,0.271,10.0,3.1
04/19/2021 21:00:00,0.218,,3.0
04/19/2021 22:00:00,0.201,8.0,2.4
04/19/2021 23:00:00,0.225,9.0,2.8
04/20/2021 00:00:00,0.23,10.0,3.0
04/20/2021 01:00:00,0.207,8.0,3.1
04/20/2021 02:00:00,0.188,11.0,2.9
04/20/2021 03:00:00,0.171,10.0,2.6
04/20/2021 04:00:00,0.176,,1.7
04/20/2021 05:00:00,0.174,11.0,1.8
04/20/2021 06:00:00,0.19,12.0,2.2
04/20/2021 07:00:00,0.172,10.0,2.7
04/20/2021 08:00:00,0.179,11.0,3.8
04/20/2021 09:00:00,0.214,16.0,5.0
04/20/2021 10:00:00,0.324,25.0,9.7
04/20/2021 11:00:00,0.372,31.0,7.3
04/20/2021 12:00:00,0.433,38.0,5.6
04/20/2021 13:00:00,0.405,26.0,6.0
04/20/2021 14:00:00,0.432,23.0,11.8
04/20/2021 15:00:00,0.339,18.0,16.8
04/20/2021 16:00:00,0.224,10.0,10.7
04/20/2021 17:00:00,0.236,8.0,5.3
04/20/2021 18:00:00,0.415,9.0,5.6
04/20/2021 19:00:00,0.257,7.0,5.0
04/20/2021 20:00:00,0.227,6.0,4.4
04/20/2021 21:00:00,0.195,5.0,3.8
04/20/2021 22:00:00,0.21,6.0,4.6
04/20/2021 23:00:00,0.198,4.0,5.0
04/21/2021 00:00:00,0.195,5.0,5.0
04/21/2021 01:00:00,0.203,6.0,4.9
04/21/2021 02:00:00,0.258,7.0,6.4
04/21/2021 03:00:00,0.226,7.0,5.8
04/21/2021 04:00:00,0.268,,6.3
04/21/2021 05:00:00,0.232,12.0,6.3
04/21/2021 06:00:00,0.196,7.0,6.0
04/21/2021 07:00:00,0.16,7.0,5.7
04/21/2021 08:00:00,0.152,5.0,5.2
04/21/2021 09:00:00,0.158,12.0,8.8
04/21/2021 10:00:00,0.157,6.0,5.6
04/21/2021 11:00:00,0.187,8.0,6.1
04/21/2021 12:00:00,0.188,13.0,6.1
04/21/2021 13:00:00,0.221,18.0,6.5
04/21/2021 14:00:00,0.291,17.0,7.1
04/21/2021 15:00:00,0.409,21.0,9.1
04/21/2021 16:00:00,0.505,24.0,9.7
04/21/2021 17:00:00,0.531,23.0,10.8
04/21/2021 18:00:00,0.589,23.0,10.6
04/21/2021 19:00:00,0.521,20.0,10.4
04/21/2021 20:00:00,0.563,22.0,11.1
04/21/2021 21:00:00,0.507,24.0,10.5
04/21/2021 22:00:00,0.577,29.0,13.4
04/21/2021 23:00:00,0.622,30.0,12.1
04/22/2021 00:00:00,0.451,22.0,15.1
04/22/2021 01:00:00,0.505,22.0,20.6
04/22/2021 02:00:00,0.451,24.0,19.3
04/22/2021 03:00:00,0.455,28.0,22.6
04/22/2021 04:00:00,0.419,,25.7
04/22/2021 05:00:00,0.404,37.0,27.1
04/22/2021 06:00:00,0.388,33.0,24.0
04/22/2021 07:00:00,0.407,27.0,26.1
04/22/2021 08:00:00,0.364,24.0,24.9
04/22/2021 09:00:00,0.298,20.0,24.3
04/22/2021 10:00:00,0.289,14.0,22.9
04/22/2021 11:00:00,0.41,19.0,25.4
04/22/2021 12:00:00,0.614,22.0,23.7
04/22/2021 13:00:00,0.606,27.0,23.9
04/22/2021 14:00:00,0.515,20.0,24.3
04/22/2021 15:00:00,0.396,16.0,25.4
04/22/2021 16:00:00,0.523,22.0,27.3
04/22/2021 17:00:00,0.394,19.0,21.3
04/22/2021 18:00:00,0.302,12.0,18.4
04/22/2021 19:00:00,0.324,16.0,16.8
04/22/2021 20:00:00,0.338,15.0,14.5
04/22/2021 21:00:00,0.31,15.0,14.6
04/22/2021 22:00:00,0.481,21.0,14.6
04/22/2021 23:00:00,0.667,29.0,15.3
04/23/2021 00:00:00,0.553,24.0,15.4
04/23/2021 01:00:00,0.556,23.0,7.2
04/23/2021 02:00:00,0.552,25.0,5.1
04/23/2021 03:00:00,0.463,23.0,3.9
04/23/2021 04:00:00,0.476,,4.4
04/23/2021 05:00:00,0.382,22.0,5.8
04/23/2021 06:00:00,0.379,31.0,8.0
04/23/2021 07:00:00,0.384,40.0,9.7
04/23/2021 08:00:00,0.517,35.0,10.6
04/23/2021 09:00:00,0.569,36.0,9.5
04/23/2021 10:00:00,0.647,38.0,9.1
04/23/2021 11:00:00,0.749,39.0,10.1
04/23/2021 12:00:00,1.346,44.0,14.4
04/23/2021 13:00:00,1.344,45.0,14.2
04/23/2021 14:00:00,1.02,45.0,14.1
04/23/2021 15:00:00,0.592,29.0,9.6
04/23/2021 16:00:00,0.347,17.0,6.5
04/23/2021 17:00:00,0.296,14.0,7.3
04/23/2021 18:00:00,0.341,14.0,7.0
04/23/2021 19:00:00,0.368,17.0,7.2
04/23/2021 20:00:00,0.524,24.0,5.9
04/23/2021 21:00:00,0.481,18.0,5.5
04/23/2021 22:00:00,0.467,23.0,7.9
04/23/2021 23:00:00,0.468,18.0,7.8
04/24/2021 00:00:00,0.57,21.0,4.7
04/24/2021 01:00:00,0.586,19.0,5.2
04/24/2021 02:00:00,0.374,16.0,5.4
04/24/2021 03:00:00,0.467,21.0,8.1
04/24/2021 04:00:00,0.547,,8.6
04/24/2021 05:00:00,0.437,16.0,7.1
04/24/2021 06:00:00,0.401,18.0,8.4
04/24/2021 07:00:00,0.481,24.0,7.9
04/24/2021 08:00:00,0.593,27.0,9.3
04/24/2021 09:00:00,0.595,33.0,11.3
04/24/2021 10:00:00,0.549,32.0,9.9
04/24/2021 11:00:00,0.596,34.0,10.2
04/24/2021 12:00:00,0.875,34.0,12.6
04/24/2021 13:00:00,0.514,23.0,16.8
04/24/2021 14:00:00,0.488,19.0,16.5
04/24/2021 15:00:00,0.363,15.0,16.8
04/24/2021 16:00:00,0.405,18.0,20.8
04/24/2021 17:00:00,0.497,21.0,23.0
04/24/2021 18:00:00,0.376,19.0,24.2
04/24/2021 19:00:00,0.424,19.0,22.4
04/24/2021 20:00:00,0.399,17.0,20.9
04/24/2021 21:00:00,0.281,11.0,18.1
04/24/2021 22:00:00,0.393,11.0,8.3
04/24/2021 23:00:00,0.349,13.0,5.7
04/25/2021 00:00:00,0.565,20.0,6.8
04/25/2021 01:00:00,0.702,22.0,15.4
04/25/2021 02:00:00,0.618,21.0,18.4
04/25/2021 03:00:00,0.568,21.0,19.0
04/25/2021 04:00:00,0.566,,19.2
04/25/2021 05:00:00,0.356,14.0,16.1
04/25/2021 06:00:00,0.787,35.0,19.1
04/25/2021 08:00:00,0.43,24.0,10.7
04/25/2021 09:00:00,0.393,23.0,10.2
04/25/2021 10:00:00,0.354,25.0,11.0
04/25/2021 11:00:00,0.393,30.0,23.1
