InstrumentName, La Casa
StartTime, 2021-04-01 00:00:00
EndTime, 2021-04-30 00:00:00
Date,CO,NO2,O3,PM10,PM2.5,SO2
04/01/2021 00:00:00,0.359,8.0,52.0,19.8,5.9,0.0
04/01/2021 01:00:00,0.335,13.0,45.0,25.6,6.6,0.0
04/01/2021 02:00:00,0.3,15.0,40.0,21.5,6.0,0.0
04/01/2021 03:00:00,0.284,19.0,35.0,19.7,5.6,0.0
04/01/2021 04:00:00,0.414,23.0,26.0,25.2,6.1,0.0
04/01/2021 05:00:00,0.494,,6.0,37.4,7.9,0.0
04/01/2021 06:00:00,0.479,35.0,8.0,31.5,10.0,0.0
04/01/2021 07:00:00,0.408,29.0,12.0,23.4,8.4,
04/01/2021 08:00:00,0.391,29.0,9.0,19.9,7.4,0.0
04/01/2021 09:00:00,0.412,31.0,7.0,19.4,7.6,0.0
04/01/2021 10:00:00,0.385,36.0,2.0,23.3,8.2,0.0
04/01/2021 11:00:00,0.458,36.0,1.0,24.6,7.9,0.0
04/01/2021 12:00:00,0.688,40.0,0.0,39.1,11.3,1.0
04/01/2021 13:00:00,0.85,40.0,3.0,46.9,13.0,1.0
04/01/2021 14:00:00,0.624,35.0,13.0,40.1,9.7,1.0
04/01/2021 15:00:00,0.416,24.0,27.0,35.6,8.3,0.0
04/01/2021 16:00:00,0.373,17.0,36.0,35.7,7.7,0.0
04/01/2021 17:00:00,0.378,13.0,42.0,32.7,7.0,0.0
04/01/2021 18:00:00,0.351,5.0,54.0,20.1,5.7,0.0
04/01/2021 19:00:00,,3.0,59.0,16.8,5.2,0.0
04/01/2021 20:00:00,0.207,3.0,61.0,17.3,4.9,0.0
04/01/2021 21:00:00,0.255,4.0,62.0,18.9,4.8,0.0
04/01/2021 22:00:00,0.504,6.0,62.0,19.0,5.0,0.0
04/01/2021 23:00:00,0.474,6.0,62.0,23.1,4.9,0.0
04/02/2021 00:00:00,0.428,12.0,55.0,26.7,5.3,0.0
04/02/2021 01:00:00,0.48,30.0,33.0,37.3,6.6,0.0
04/02/2021 02:00:00,0.551,40.0,15.0,47.1,8.1,1.0
04/02/2021 03:00:00,0.421,24.0,30.0,43.5,8.9,0.0
04/02/2021 04:00:00,0.378,21.0,29.0,36.9,8.1,0.0
04/02/2021 05:00:00,0.398,,24.0,26.5,7.2,0.0
04/02/2021 06:00:00,0.318,18.0,28.0,19.4,6.5,0.0
04/02/2021 07:00:00,0.292,17.0,27.0,21.0,6.1,
04/02/2021 08:00:00,0.33,24.0,18.0,22.5,6.6,0.0
04/02/2021 09:00:00,0.289,19.0,22.0,17.1,5.7,0.0
04/02/2021 10:00:00,0.323,29.0,12.0,18.7,5.9,0.0
04/02/2021 11:00:00,0.336,31.0,12.0,17.8,6.0,0.0
04/02/2021 12:00:00,0.457,35.0,9.0,25.7,6.4,0.0
04/02/2021 13:00:00,0.504,34.0,12.0,27.9,6.8,0.0
04/02/2021 14:00:00,0.604,38.0,10.0,49.3,9.0,1.0
04/02/2021 15:00:00,0.442,24.0,26.0,43.6,8.0,0.0
04/02/2021 16:00:00,0.43,20.0,33.0,42.0,6.9,0.0
04/02/2021 17:00:00,0.376,12.0,46.0,28.7,5.8,0.0
04/02/2021 18:00:00,0.344,3.0,57.0,20.6,4.7,0.0
04/02/2021 19:00:00,0.395,7.0,56.0,34.0,5.5,0.0
04/02/2021 20:00:00,0.372,7.0,58.0,26.5,5.4,0.0
04/02/2021 21:00:00,0.38,6.0,60.0,24.1,5.1,0.0
04/02/2021 22:00:00,0.349,6.0,62.0,20.8,5.3,0.0
04/02/2021 23:00:00,0.339,6.0,61.0,22.8,5.3,0.0
04/03/2021 00:00:00,0.338,8.0,59.0,24.9,5.8,0.0
04/03/2021 01:00:00,0.418,25.0,38.0,36.0,6.5,0.0
