InstrumentName, Chatfield Park
StartTime, 2021-04-01 00:00:00
EndTime, 2021-04-30 00:00:00
04/09/2021 21:00:00,52.0,3.7
04/09/2021 22:00:00,52.0,3.6
04/09/2021 23:00:00,52.0,3.5
04/10/2021 00:00:00,51.0,3.4
04/10/2021 01:00:00,45.0,4.7
04/10/2021 02:00:00,39.0,5.0
04/10/2021 03:00:00,36.0,2.7
04/10/2021 04:00:00,33.0,3.5
04/10/2021 05:00:00,27.0,3.1
04/10/2021 06:00:00,27.0,3.3
04/10/2021 07:00:00,24.0,3.5
04/10/2021 08:00:00,21.0,3.3
04/10/2021 09:00:00,20.0,3.2
04/10/2021 10:00:00,21.0,3.2
04/10/2021 11:00:00,21.0,3.2
04/10/2021 12:00:00,20.0,3.3
04/10/2021 13:00:00,21.0,3.8
04/10/2021 14:00:00,27.0,3.6
04/10/2021 15:00:00,30.0,4.1
04/10/2021 16:00:00,30.0,4.3
04/10/2021 17:00:00,38.0,4.5
04/10/2021 18:00:00,51.0,2.7
04/10/2021 19:00:00,54.0,2.7
04/10/2021 20:00:00,55.0,2.7
04/10/2021 21:00:00,56.0,2.8
04/10/2021 22:00:00,57.0,3.1
04/10/2021 23:00:00,58.0,3.3
04/11/2021 00:00:00,56.0,3.6
04/11/2021 01:00:00,55.0,3.5
04/11/2021 02:00:00,54.0,3.5
04/11/2021 03:00:00,49.0,3.5
04/11/2021 04:00:00,46.0,3.4
04/11/2021 05:00:00,43.0,3.5
04/11/2021 06:00:00,42.0,3.6
04/11/2021 07:00:00,43.0,3.6
04/11/2021 08:00:00,37.0,3.7
04/11/2021 09:00:00,35.0,3.7
04/11/2021 10:00:00,33.0,3.7
04/11/2021 11:00:00,31.0,3.8
04/11/2021 12:00:00,29.0,3.7
04/11/2021 13:00:00,33.0,4.0
04/11/2021 14:00:00,37.0,4.2
04/11/2021 15:00:00,38.0,5.5
04/11/2021 16:00:00,42.0,5.5
04/11/2021 17:00:00,45.0,6.0
04/11/2021 18:00:00,50.0,7.0
04/11/2021 19:00:00,53.0,6.9
04/11/2021 20:00:00,54.0,6.3
04/11/2021 21:00:00,53.0,5.3
04/11/2021 22:00:00,52.0,4.6
04/11/2021 23:00:00,52.0,4.6
04/12/2021 00:00:00,51.0,5.0
04/12/2021 01:00:00,51.0,5.2
04/12/2021 02:00:00,53.0,3.8
04/12/2021 03:00:00,54.0,5.4
04/12/2021 04:00:00,51.0,3.3
04/12/2021 05:00:00,45.0,2.7
04/12/2021 06:00:00,44.0,2.4
04/12/2021 07:00:00,39.0,2.9
04/12/2021 08:00:00,34.0,3.3
04/12/2021 09:00:00,32.0,3.5
04/12/2021 10:00:00,30.0,3.5
04/12/2021 11:00:00,27.0,3.4
04/12/2021 12:00:00,26.0,3.8
04/12/2021 13:00:00,33.0,4.0
04/12/2021 14:00:00,,4.4
04/12/2021 15:00:00,41.0,4.4
04/12/2021 16:00:00,43.0,4.7
04/12/2021 17:00:00,43.0,5.2
04/12/2021 18:00:00,44.0,6.4
04/12/2021 19:00:00,45.0,7.2
04/12/2021 20:00:00,46.0,7.7
04/12/2021 21:00:00,46.0,8.4
04/12/2021 22:00:00,46.0,8.6
04/12/2021 23:00:00,45.0,8.4
04/13/2021 00:00:00,44.0,8.7
04/13/2021 01:00:00,44.0,7.8
04/13/2021 02:00:00,43.0,8.0
04/13/2021 03:00:00,42.0,8.0
04/13/2021 04:00:00,39.0,10.0
04/13/2021 05:00:00,39.0,11.1
04/13/2021 06:00:00,39.0,11.6
04/13/2021 07:00:00,38.0,11.1
04/13/2021 08:00:00,38.0,6.7
04/13/2021 09:00:00,38.0,4.0
04/13/2021 10:00:00,39.0,5.4
04/13/2021 11:00:00,37.0,5.6
04/13/2021 12:00:00,36.0,4.4
04/13/2021 13:00:00,34.0,4.6
04/13/2021 14:00:00,33.0,4.7
04/13/2021 15:00:00,31.0,4.3
04/13/2021 16:00:00,32.0,4.8
04/13/2021 17:00:00,35.0,5.4
04/13/2021 18:00:00,37.0,6.0
04/13/2021 19:00:00,37.0,6.8
04/13/2021 20:00:00,38.0,
04/13/2021 21:00:00,42.0,7.0
04/13/2021 22:00:00,44.0,7.2
04/13/2021 23:00:00,43.0,7.3
04/14/2021 00:00:00,42.0,7.0
04/14/2021 01:00:00,41.0,7.0
04/14/2021 02:00:00,41.0,6.7
04/14/2021 03:00:00,42.0,6.6
04/14/2021 04:00:00,41.0,6.2
04/14/2021 05:00:00,40.0,6.4
04/14/2021 06:00:00,38.0,6.6
04/14/2021 07:00:00,36.0,7.4
04/14/2021 08:00:00,35.0,6.4
04/14/2021 09:00:00,35.0,5.9
04/14/2021 10:00:00,34.0,5.6
04/14/2021 11:00:00,34.0,5.7
04/14/2021 12:00:00,35.0,5.4
04/14/2021 13:00:00,33.0,5.1
04/14/2021 14:00:00,31.0,4.3
04/14/2021 15:00:00,31.0,5.0
04/14/2021 16:00:00,32.0,5.3
04/14/2021 17:00:00,33.0,6.1
04/14/2021 18:00:00,34.0,7.2
04/14/2021 19:00:00,37.0,8.4
04/14/2021 20:00:00,38.0,9.5
04/14/2021 21:00:00,36.0,10.4
04/14/2021 22:00:00,36.0,11.5
04/14/2021 23:00:00,34.0,11.6
04/15/2021 00:00:00,32.0,11.8
04/15/2021 01:00:00,33.0,12.0
04/15/2021 02:00:00,33.0,11.9
04/15/2021 03:00:00,35.0,12.1
04/15/2021 04:00:00,37.0,11.7
04/15/2021 05:00:00,31.0,11.1
04/15/2021 06:00:00,31.0,6.5
04/15/2021 07:00:00,31.0,5.8
04/15/2021 08:00:00,32.0,5.9
04/15/2021 09:00:00,31.0,6.1
04/15/2021 10:00:00,29.0,6.6
04/15/2021 11:00:00,27.0,6.7
04/15/2021 12:00:00,23.0,7.2
04/15/2021 13:00:00,24.0,8.7
04/15/2021 14:00:00,23.0,10.0
04/15/2021 15:00:00,27.0,10.9
04/15/2021 16:00:00,27.0,10.0
04/15/2021 17:00:00,27.0,10.3
04/15/2021 18:00:00,28.0,11.4
04/15/2021 19:00:00,28.0,12.3
04/15/2021 20:00:00,27.0,13.9
04/15/2021 21:00:00,24.0,14.5
04/15/2021 22:00:00,23.0,13.0
04/15/2021 23:00:00,22.0,6.4
04/16/2021 00:00:00,20.0,3.3
04/16/2021 01:00:00,21.0,4.1
04/16/2021 02:00:00,22.0,4.1
04/16/2021 03:00:00,22.0,3.9
04/16/2021 04:00:00,20.0,4.7
04/16/2021 05:00:00,23.0,4.8
04/16/2021 06:00:00,24.0,4.4
04/16/2021 07:00:00,24.0,5.1
04/16/2021 08:00:00,25.0,5.1
04/16/2021 09:00:00,24.0,5.4
04/16/2021 10:00:00,23.0,5.8
04/16/2021 11:00:00,22.0,6.5
04/16/2021 12:00:00,23.0,5.8
04/16/2021 13:00:00,24.0,5.1
04/16/2021 14:00:00,25.0,4.1
04/16/2021 15:00:00,29.0,1.5
04/16/2021 16:00:00,30.0,1.6
04/16/2021 17:00:00,33.0,7.1
04/16/2021 18:00:00,35.0,6.5
04/16/2021 19:00:00,39.0,5.8
04/16/2021 20:00:00,40.0,5.1
04/16/2021 21:00:00,42.0,4.6
04/16/2021 22:00:00,45.0,6.0
04/16/2021 23:00:00,45.0,6.0
04/17/2021 00:00:00,42.0,5.6
04/17/2021 01:00:00,39.0,6.2
04/17/2021 02:00:00,38.0,5.9
04/17/2021 03:00:00,37.0,6.8
04/17/2021 04:00:00,33.0,9.1
04/17/2021 05:00:00,34.0,7.3
04/17/2021 06:00:00,35.0,4.9
04/17/2021 07:00:00,40.0,3.5
04/17/2021 08:00:00,38.0,4.2
04/17/2021 09:00:00,39.0,3.7
04/17/2021 10:00:00,40.0,3.4
04/17/2021 11:00:00,39.0,3.6
04/17/2021 12:00:00,38.0,3.4
04/17/2021 13:00:00,39.0,3.4
04/17/2021 14:00:00,40.0,3.0
04/17/2021 15:00:00,40.0,3.3
04/17/2021 16:00:00,41.0,3.4
04/17/2021 17:00:00,39.0,4.1
04/17/2021 18:00:00,41.0,5.0
04/17/2021 19:00:00,46.0,5.8
04/17/2021 20:00:00,52.0,6.3
04/17/2021 21:00:00,54.0,6.6
04/17/2021 22:00:00,56.0,6.4
04/17/2021 23:00:00,55.0,5.5
04/18/2021 00:00:00,54.0,5.3
04/18/2021 01:00:00,50.0,5.1
04/18/2021 02:00:00,45.0,5.6
04/18/2021 03:00:00,47.0,6.5
04/18/2021 04:00:00,43.0,5.5
04/18/2021 05:00:00,43.0,5.2
04/18/2021 06:00:00,41.0,4.4
04/18/2021 07:00:00,41.0,4.2
04/18/2021 08:00:00,40.0,4.1
04/18/2021 09:00:00,40.0,4.1
04/18/2021 10:00:00,40.0,4.0
04/18/2021 11:00:00,41.0,3.9
04/18/2021 12:00:00,44.0,4.0
04/18/2021 13:00:00,45.0,4.1
04/18/2021 14:00:00,47.0,4.2
04/18/2021 15:00:00,48.0,4.2
04/18/2021 16:00:00,50.0,4.0
04/18/2021 17:00:00,54.0,3.8
04/18/2021 18:00:00,52.0,3.6
04/18/2021 19:00:00,51.0,3.3
04/18/2021 20:00:00,49.0,3.1
04/18/2021 21:00:00,49.0,3.2
04/18/2021 22:00:00,49.0,3.1
04/18/2021 23:00:00,50.0,3.2
04/19/2021 00:00:00,50.0,3.3
04/19/2021 01:00:00,42.0,3.4
04/19/2021 02:00:00,34.0,3.4
04/19/2021 03:00:00,35.0,3.3
04/19/2021 04:00:00,33.0,3.4
04/19/2021 05:00:00,35.0,3.5
04/19/2021 06:00:00,40.0,3.2
04/19/2021 07:00:00,39.0,3.5
04/19/2021 08:00:00,41.0,3.5
04/19/2021 09:00:00,41.0,3.6
04/19/2021 10:00:00,43.0,3.5
04/19/2021 11:00:00,38.0,3.6
04/19/2021 12:00:00,36.0,3.8
04/19/2021 13:00:00,34.0,3.9
04/19/2021 14:00:00,,6.1
04/19/2021 15:00:00,20.0,7.1
04/19/2021 16:00:00,22.0,6.0
04/19/2021 17:00:00,22.0,5.7
04/19/2021 18:00:00,21.0,5.1
04/19/2021 19:00:00,22.0,5.0
04/19/2021 20:00:00,22.0,3.9
04/19/2021 21:00:00,25.0,2.0
04/19/2021 22:00:00,28.0,1.7
04/19/2021 23:00:00,32.0,3.1
04/20/2021 00:00:00,32.0,3.3
04/20/2021 01:00:00,34.0,3.5
04/20/2021 02:00:00,36.0,3.6
04/20/2021 03:00:00,38.0,2.9
04/20/2021 04:00:00,37.0,3.3
04/20/2021 05:00:00,38.0,2.1
04/20/2021 06:00:00,43.0,2.6
04/20/2021 07:00:00,44.0,3.1
04/20/2021 08:00:00,44.0,3.2
04/20/2021 09:00:00,44.0,3.6
04/20/2021 10:00:00,42.0,4.0
04/20/2021 11:00:00,41.0,4.4
04/20/2021 12:00:00,41.0,3.5
04/20/2021 13:00:00,40.0,3.9
04/20/2021 14:00:00,41.0,4.4
04/20/2021 15:00:00,42.0,5.0
04/20/2021 16:00:00,47.0,4.7
04/20/2021 17:00:00,50.0,2.1
04/20/2021 18:00:00,50.0,2.1
04/20/2021 19:00:00,49.0,
04/20/2021 20:00:00,54.0,3.7
04/20/2021 21:00:00,55.0,4.1
04/20/2021 22:00:00,53.0,4.2
04/20/2021 23:00:00,53.0,4.1
04/21/2021 00:00:00,53.0,4.4
04/21/2021 01:00:00,53.0,4.7
04/21/2021 02:00:00,53.0,5.0
04/21/2021 03:00:00,53.0,5.0
04/21/2021 04:00:00,48.0,5.1
04/21/2021 05:00:00,48.0,5.0
04/21/2021 06:00:00,49.0,4.7
04/21/2021 07:00:00,48.0,4.7
04/21/2021 08:00:00,50.0,4.9
04/21/2021 09:00:00,49.0,5.0
04/21/2021 10:00:00,48.0,5.1
04/21/2021 11:00:00,47.0,5.3
04/21/2021 12:00:00,46.0,5.4
04/21/2021 13:00:00,45.0,5.9
04/21/2021 14:00:00,47.0,6.0
04/21/2021 15:00:00,42.0,7.1
04/21/2021 16:00:00,42.0,7.6
04/21/2021 17:00:00,40.0,8.1
04/21/2021 18:00:00,36.0,8.9
04/21/2021 19:00:00,36.0,9.3
04/21/2021 20:00:00,36.0,9.6
04/21/2021 21:00:00,35.0,9.5
04/21/2021 22:00:00,36.0,9.2
04/21/2021 23:00:00,36.0,9.4
04/22/2021 00:00:00,36.0,10.2
04/22/2021 01:00:00,35.0,10.9
04/22/2021 02:00:00,33.0,12.1
04/22/2021 03:00:00,28.0,14.3
04/22/2021 04:00:00,26.0,14.6
04/22/2021 05:00:00,25.0,15.9
04/22/2021 06:00:00,20.0,19.2
04/22/2021 07:00:00,17.0,23.2
04/22/2021 08:00:00,16.0,23.3
04/22/2021 09:00:00,17.0,18.4
04/22/2021 10:00:00,17.0,16.5
04/22/2021 11:00:00,19.0,18.6
04/22/2021 12:00:00,22.0,19.8
04/22/2021 13:00:00,23.0,20.0
04/22/2021 14:00:00,26.0,20.9
04/22/2021 15:00:00,27.0,20.7
04/22/2021 16:00:00,,19.2
04/22/2021 17:00:00,,19.6
04/22/2021 18:00:00,28.0,22.4
04/22/2021 19:00:00,36.0,19.7
04/22/2021 20:00:00,38.0,17.4
04/22/2021 21:00:00,40.0,16.1
04/22/2021 22:00:00,45.0,12.8
04/22/2021 23:00:00,46.0,11.1
04/23/2021 00:00:00,52.0,6.6
04/23/2021 01:00:00,54.0,2.5
04/23/2021 02:00:00,49.0,3.4
04/23/2021 03:00:00,37.0,5.0
04/23/2021 04:00:00,36.0,7.8
04/23/2021 05:00:00,37.0,7.7
04/23/2021 06:00:00,32.0,9.0
04/23/2021 07:00:00,30.0,9.7
04/23/2021 08:00:00,28.0,9.7
04/23/2021 09:00:00,25.0,8.8
04/23/2021 10:00:00,29.0,6.1
04/23/2021 11:00:00,29.0,4.9
04/23/2021 12:00:00,27.0,5.1
04/23/2021 13:00:00,22.0,5.3
04/23/2021 14:00:00,30.0,5.1
04/23/2021 15:00:00,38.0,4.7
04/23/2021 16:00:00,,4.4
04/23/2021 17:00:00,53.0,4.4
04/23/2021 18:00:00,54.0,5.1
04/23/2021 19:00:00,54.0,5.4
04/23/2021 20:00:00,55.0,4.1
04/23/2021 21:00:00,56.0,3.5
04/23/2021 22:00:00,56.0,3.1
04/23/2021 23:00:00,57.0,5.8
04/24/2021 00:00:00,55.0,4.9
04/24/2021 01:00:00,52.0,4.7
04/24/2021 02:00:00,43.0,11.9
04/24/2021 03:00:00,46.0,6.4
04/24/2021 04:00:00,41.0,5.4
04/24/2021 05:00:00,34.0,5.3
04/24/2021 06:00:00,31.0,5.6
04/24/2021 07:00:00,28.0,5.6
04/24/2021 08:00:00,21.0,5.9
04/24/2021 09:00:00,21.0,6.1
04/24/2021 10:00:00,17.0,6.2
04/24/2021 11:00:00,16.0,6.1
04/24/2021 12:00:00,15.0,6.1
04/24/2021 13:00:00,17.0,6.9
04/24/2021 14:00:00,24.0,8.5
04/24/2021 15:00:00,31.0,10.8
04/24/2021 16:00:00,38.0,11.9
04/24/2021 17:00:00,39.0,14.6
04/24/2021 18:00:00,41.0,16.5
04/24/2021 19:00:00,44.0,17.9
04/24/2021 20:00:00,47.0,18.9
04/24/2021 21:00:00,51.0,16.0
04/24/2021 22:00:00,53.0,13.1
04/24/2021 23:00:00,54.0,14.0
04/25/2021 00:00:00,54.0,11.6
04/25/2021 01:00:00,49.0,8.6
04/25/2021 02:00:00,47.0,8.7
04/25/2021 03:00:00,41.0,11.1
04/25/2021 04:00:00,38.0,12.4
04/25/2021 05:00:00,34.0,19.8
04/25/2021 06:00:00,34.0,7.4
04/25/2021 08:00:00,33.0,10.3
04/25/2021 09:00:00,34.0,9.9
04/25/2021 10:00:00,31.0,7.1
04/25/2021 11:00:00,33.0,6.1
04/25/2021 12:00:00,36.0,5.0
04/25/2021 13:00:00,34.0,4.9
04/25/2021 14:00:00,39.0,4.8
04/25/2021 15:00:00,47.0,5.1
04/25/2021 16:00:00,50.0,5.4
04/25/2021 17:00:00,52.0,4.6
04/25/2021 18:00:00,54.0,4.6
04/25/2021 19:00:00,56.0,4.4
04/25/2021 20:00:00,60.0,4.1
04/25/2021 21:00:00,61.0,6.1
04/25/2021 22:00:00,60.0,3.4
04/25/2021 23:00:00,60.0,3.5
04/26/2021 00:00:00,60.0,3.6
04/26/2021 01:00:00,59.0,3.4
04/26/2021 02:00:00,55.0,3.2
04/26/2021 03:00:00,50.0,3.3
04/26/2021 04:00:00,41.0,3.2
04/26/2021 05:00:00,39.0,3.0
04/26/2021 06:00:00,38.0,3.0
04/26/2021 07:00:00,38.0,3.0
04/26/2021 08:00:00,35.0,3.0
04/26/2021 09:00:00,34.0,3.1
04/26/2021 10:00:00,33.0,3.2
04/26/2021 11:00:00,33.0,3.2
04/26/2021 12:00:00,32.0,3.5
04/26/2021 13:00:00,,4.4
04/26/2021 14:00:00,40.0,4.4
04/26/2021 15:00:00,49.0,3.0
04/26/2021 16:00:00,50.0,2.7
04/26/2021 17:00:00,51.0,2.0
04/26/2021 18:00:00,50.0,2.0
04/26/2021 19:00:00,50.0,1.8
04/26/2021 20:00:00,50.0,1.7
04/26/2021 21:00:00,52.0,1.9
04/26/2021 22:00:00,51.0,2.3
04/26/2021 23:00:00,53.0,2.3
04/27/2021 00:00:00,54.0,3.3
04/27/2021 01:00:00,46.0,3.0
04/27/2021 02:00:00,40.0,3.9
04/27/2021 03:00:00,40.0,3.9
04/27/2021 04:00:00,43.0,2.9
04/27/2021 05:00:00,44.0,2.5
04/27/2021 06:00:00,46.0,2.6
04/27/2021 07:00:00,44.0,2.9
04/27/2021 08:00:00,42.0,3.2
04/27/2021 09:00:00,38.0,3.2
04/27/2021 10:00:00,36.0,3.4
04/27/2021 11:00:00,35.0,3.8
04/27/2021 12:00:00,34.0,3.8
04/27/2021 13:00:00,27.0,4.2
04/27/2021 14:00:00,25.0,4.9
04/27/2021 15:00:00,23.0,6.8
04/27/2021 16:00:00,26.0,9.3
04/27/2021 17:00:00,30.0,10.6
04/27/2021 18:00:00,36.0,10.6
04/27/2021 19:00:00,44.0,9.7
04/27/2021 20:00:00,48.0,7.5
04/27/2021 21:00:00,50.0,6.1
04/27/2021 22:00:00,52.0,6.8
04/27/2021 23:00:00,43.0,5.7
04/28/2021 00:00:00,39.0,4.5
04/28/2021 01:00:00,40.0,2.7
04/28/2021 02:00:00,41.0,2.0
04/28/2021 03:00:00,41.0,1.4
04/28/2021 04:00:00,40.0,0.6
04/28/2021 05:00:00,38.0,0.2
04/28/2021 06:00:00,39.0,0.2
04/28/2021 07:00:00,37.0,0.3
04/28/2021 08:00:00,39.0,0.1
04/28/2021 09:00:00,38.0,0.4
04/28/2021 10:00:00,38.0,0.3
04/28/2021 11:00:00,35.0,0.3
04/28/2021 12:00:00,34.0,0.7
04/28/2021 13:00:00,32.0,1.7
04/28/2021 14:00:00,33.0,2.3
04/28/2021 15:00:00,33.0,3.7
04/28/2021 16:00:00,33.0,4.2
04/28/2021 17:00:00,35.0,4.8
04/28/2021 18:00:00,38.0,5.6
04/28/2021 19:00:00,41.0,6.3
